Solution_ID,Text
294,"Systèmes de chauffage rayonnant couplés à une GTC, Chauffage, CVC, Bâtiment, Suppresion des zones surchaffées Augmentation du confort du personnel"
295,"Chauffage et la climatisation adaptés à l'occupation des locaux, Chauffage, CVC, Bâtiment, Valeur min pour un thermostat à deux seuils. Valeur max pour un programmateur hebdomadaire, Relève en partie du comportement des occupants"
296,"Chaufferie biomasse dans le tertiaire, Chaudière, Chaudière, Utilités, Investissement relativement important Assez volumineux : chaudière + silo de stockage Si rénovation depuis un chauffage électrique, réfection de l'ensemble des chauffages (passage de chauffage électrique à chauffage à eau chaude), du coût de fonctionnement par rapport au gaz naturel, Bilan carbone nul Rentabilité économique Utilisation d'un vecteur naturel"
297,"Programmateur d'intermittence sur une chaudière existante pour un chauffage central à combustible, Régulation, Chaudière, Utilités, Modification du système de régulation existant, de réduction de la consommation d'énergie liée au poste chauffage d'un bâtiment., Surcoût faible Gains significatifs si bâtiments occupés occasionnellement, ou à heures fixes"
298,"Optimiseur de relance pour chauffage central à combustible, Chauffage, CVC, Bâtiment, "
299,"Cahier de maintenance à jour, Maintenance, Chaudière, Utilités, Suivi des opérations de maintenance amélioré"
300,"Plans techniques facilement accessibles, Maintenance, Chaudière, Utilités, "
301,"Documents informatifs sur le matériel sujet à des réglages simples facilement accessible, Maintenance, Chaudière, Utilités, "
302,"Vérification du bon état de la ventilation, Maintenance, Chaudière, Utilités, Un non-respect de la norme peut entraîner l’arrêt de l’installation., Dans le cas des chaudières non-étanches, le rendement de combustion est meilleur., Sécurité Confort d’utilisation"
304,"Utilisation de la plus petite chaudière quand les besoins sont les plus faibles pour maximiser la charge, Gestion et pilotage, Chaudière, Utilités, d'augmentation du rendement pour le passage d'une charge de 30% à 100%., Dimunution du réseau nécessaire Dimunition des pertes de charges"
305,"Arrêt des chaudières dédiées au chauffage des locaux en été, Gestion et pilotage, Chaudière, Utilités, Surveiller le circulateur (ou pompe de ciculation ), Préservation de l'installation"
306,"Vérification de la régulation lorsque les chaudières sont à l'arrêt, Gestion et pilotage, Chaudière, Utilités, Limite le risque d'incidents"
307,"Adoucissement de l'eau de ville du circuit chauffage, Traitement de l'eau, Chaudière, Utilités, Analyser précisément la composition de l’eau, Le rendement chute de 13 % pour une épaisseur de tartre de 2 mm."
308,"Démarrage en cascade des chaudières, Régulation, Chaudière, Utilités, pour un système de régulation adapté, Si l'utilisation de la chaudière est appropriée à la demande, le gain sur le rendement de la chaudière peut atteindre 5 %."
309,"Professionnel pour l'entretien annuel des chaudières, Maintenance, Chaudière, Utilités, Maintien du meilleur rendement possible"
310,"Contrôle des performances des chaudières, Maintenance, Chaudière, Utilités, "
311,"Fonctionnement des chaudières en autocontrôle ou en télésurveillance, Maintenance, Chaudière, Utilités, Modification du système de contrôle existant, d'augmentation du rendement, Meilleure maintenance Sécurité accrue"
312,"Utilisation optimale de la chaudière, Gestion et pilotage, Chaudière, Utilités, "
314,"Vérification du débit d'eau chaude sanitaire, Production, Eau Chaude Sanitaire, Eau, Economie d'eau utilisée, Optimisation du système de distribution d'eau chaude sanitaire"
315,"Société de maintenance spécialisée sous contrat pour l'entretien, Maintenance, Chaudière, Utilités, "
316,"Vérification du contrat de maintenance afin de voir s'il est adapté, Maintenance, Chaudière, Utilités, "
317,"Vérification de la circulation dans les canalisations, Réseau, Pompe, Utilités, Certaines canalistations sont difficiles d'accès (canalisations encombrées ou enfouies) Nécessite une mise hors service du réseau afin de nettoyer les canalisations encrassées, Réduction des pertes de charge du réseau Diminution du besoin de pompage"
319,"Vérification des débits de circulation primaire et secondaire, Régulation, Chaudière, Utilités, "
320,"Amélioration de l'isolation des chaudières, Chaudière, Chaudière, Utilités, en pourcentage de la puissance utile selon l'ancienneté de l'installation"
321,"Isolation du réseau de distribution de chaleur, Récupération de chaleur, Chaudière, Utilités, Le coût de l’isolation est fonction de l'épaisseur d'isolant employée., de réduction de la chaleur perdue par rapport à des tuyaux mal calorifugés"
322,"Récupérateur de chaleur à condensation, Fumées, Chaudière, Utilités, Nécessite un espace libre au sol. Perte de charge supplémentaire à cause de l’échangeur. Un extracteur peut être installé, asservi au fonctionnement du brûleur., d'économie d'énergie environ., Diminution de la température des fumées."
323,"Séparation de la production d'eau chaude et de chauffage, Production, Eau Chaude Sanitaire, Eau, Espace nécessaire à l'installation d'un deuxième système de chauffage pour l'ECS, Economie d'énergie en été notamment, Contrôle séparé des 2 systèmes (pas de panne simultanée d'ECS et de chauffage)"
324,"Réaction face aux pannes répétées, Maintenance, Chaudière, Utilités, d'augmentation de rendement en installant une nouvelle chaudière"
325,"Récupérateur sur les fumées pour préchauffer l’air comburant, Air de combustion, Chaudière, Utilités, L’échangeur gaz/air est de taille importante. Stabilité plus difficile de la flamme avec de l’air chauffé de densité différente. Les émissions de NOx peuvent être plus importantes en raison des températures de flamme plus élevées., de gain de rendement envisageable, Possibilité de préchauffer en supplément le combustible s’il est organique : charbon/biomasse Diminution de la taille de la chaudière à la conception"
327,"Analyse de la pertinence du fluide caloporteur, Gestion et pilotage, Chaudière, Utilités, "
328,"Fonctionnement du moteur à pleine charge, Ajustement production/besoin, Moteur, Utilités, "
329,"Rénovation du poste éclairage par l'utilisation de lampes ou ballasts de meilleure efficacité, Gestion et pilotage, Eclairage, Bâtiment, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis."
330,"Elimination des fuites dans les lignes et vannes de gaz d'inertage et d'air comprimé, Maintenance, Chaudière, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis."
331,"Moteur d'efficacité standard label IE1 (EFF2), Moteur, Moteur, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., Le gain est inversement proportionnel à la puissance du moteur"
332,"Réduction de la pression de l'air comprimé au minimum requis, Gestion et pilotage, Air comprimé, Utilités, coût moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., sur le coût de production pour une diminution d'1 bar seulement., Diminution du taux de fuite"
333,"Isolation des équipements qui ne le sont pas, Maintenance, Organisation, Management (ISO 50 001), coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
334,"Détecteurs de présence, Gestion et pilotage, Eclairage, Bâtiment, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Solution visible d'économie d'énergie permettant de communiquer sur la maîtrise de l'énergie auprès du personnel."
335,"Utilisation d'une source lumineuse plus efficace, Luminaire, Eclairage, Bâtiment, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Source top 10 des solutions mises en place aux USA., Remplacement du luminaire accompagnant l'ampoule parfois nécessaire., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Source top 10 des solutions mises en place aux USA., Réduction des coûts de maintenance car les durées de vie des lampes sont plus longues. Les phases de relamping sont alors espacées."
336,"Analyse des effluents gazeux pour ajuster correctement le ratio air/combustible, Air de combustion, Chaudière, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Campagne d'analyse des fumées avec un analyseur de combustion Augmentation de la température des gaz de combustion, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Diminution de l'excès d'air Diminution de la formation de NOx Amélioration du rendement de combustion"
337,"Programme de maintenance préventive, Maintenance, Organisation, Management (ISO 50 001), coût annuel, moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
338,"Maintien des équipements propres, Maintenance, Organisation, Management (ISO 50 001), coût annuel , moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
339,"Réparation des fuites dans les lignes et les vannes, Vanne, Vapeur, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
340,"Maintenance sur les machines afin d'en réduire les pertes, Maintenance, Moteur, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
341,"Réparation des fuites dans les lignes et vannes d'eau, Réseau, Eau de procédés, Eau, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis"
342,"Formation du personnel pour éviter les pertes de temps et de production, Sensibilisation, Organisation, Management (ISO 50 001), coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
343,"Plan de maintenance des brûleurs des chaudières, Maintenance, Chaudière, Utilités, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Diminution des émissions Réduction des imbrûlés"
344,"Augmentation du diamètre des câbles pour diminuer des pertes par effet Joule, Régulation, Moteur, Utilités, Un agrandissement des passages pour les câbles peut être nécessaire Nécessité de couper le courant passant dans les sections concernées Temps de retour sur investissement long Certains câbles sont difficiles d'accès (enfouis, encombrés ...), Consommation électrique réduite Durée de vie des câbles augmentées par diminution de l'échauffement de ces derniers"
345,"Vérification de la puissance réactive, Condensateur, Distribution électrique, Utilités, Nécessite un suivi annuel régulier dans la durée, de pertes en ligne en moins + suppression de la facture réactive., Suppression des pénalités Réduction des chutes de tension Augmentation de la puissance active Amélioration de la durée de vie des matériels électrique. Réduction de l'intensité entre les transformateurs et les moteurs."
346,"Minimisation du fonctionnement des moteurs au ralenti ou à faible charge, Régulation, Moteur, Utilités, "
347,"Réduction de la température de combustion, Fumées, Chaudière, Utilités, Ajuster la quantité d'air injectée pour ne pas diminuer le rendement ou rendre la combustion incomplète Nécessite l’achat et l’installation de nouveaux équipements, sur la consommation de combustible., Diminution jusqu’à 50 % des émissions des oxydes d’azote."
348,"Augmentation du transfert de chaleur vers le procédé, Chaudière, Chaudière, Utilités, "
349,"Récupération de la chaleur des fumées pour production d'eau chaude et génération de froid, Récupération de chaleur, Chaudière, Utilités, "
350,"Préchauffeur d'air pour chaudière, Air de combustion, Chaudière, Utilités, Difficilement applicable sur des chaudières existantes, d'économies d'énergie sur les pertes par les fumées 1 % d'augmentation du rendement pour une diminution de 20°C de la température des gaz de combustion, Meilleure qualité de combustion Déshumidification du combustible dans le cas d'une chaudière biomasse"
351,"Préchauffage du combustible, Récupération de chaleur, Chaudière, Utilités, "
352,"Nettoyage des surfaces de transfert de chaleur, Maintenance, Chaudière, Utilités, "
353,"Vérification de la correspondance entre la sortie de la combustion et les exigences en chauffage, Fumées, Chaudière, Utilités, "
354,"Repositionnement de l'admission d'air du brûleur au plafond de la chaufferie, Air de combustion, Chaudière, Utilités, Augmentation des émissions de NOx, d'augmentation du rendement pour une diminution de 20°C de la température des gaz de combustion., Diminution des pertes de chaleur par les fumées"
355,"Brûleurs récupératifs et régénératifs, Brûleur, Chaudière, Utilités, Les bacs régénérateurs constitués de billes de céramique ou bien de nids d’abeille de matière inerte peuvent être sensibles aux poussières ou envols provenant de la charge à chauffer et ainsi s’obstruer progressivement., Les rendements de combustion de ces brûleurs sont de l'ordre de 80 à 85 %, Réduction des consommations d’énergie de l’ordre de 40 à 50 % par rapport à un système à air froid Température des fumées réduites Réduction des rejets de NOx"
356,"Brûleur haut rendement micromodulant sur une chaudière de production de vapeur ou eau surchauffée, Brûleur, Chaudière, Utilités, Immobilisation de la chaudière lors du remplacement, Diminution de l'excès d'air Augmentation du rendement des chaudières Diminution de la consommation des ventilateurs chaudière Régulation adaptée au besoin réel. Diminution des NOx"
357,"Réduction du débit massique des gaz de combustion par une réduction de l'excès d'air, Air de combustion, Chaudière, Utilités, Formation possible d'imbrûlés (monoxyde de carbone,particules carbonées et hydrocarbures), d'augmentation de rendement de la chaudière pour une réduction de 15 % de l'excès d'air, Evite le phénomène de condensation des fumées ( température de rosée acide) Une augmentation de la température du du gaz brut peut détériorer l'ensemble du système"
358,"Régulation et contrôle des brûleurs, Brûleur, Chaudière, Utilités, HT environ pour un système de contrôle/commande de la combustion, sur la consommation de combustible, Pollution réduite"
359,"Réflexion sur le choix du combustible, Gestion et pilotage, Chaudière, Utilités, "
360,"Oxycombustion, Brûleur, Fours, combustion, Procédés, Coût supplémentaire du traitement de l'air pour obtenir de l'oxygène, de la consommation en énergie primaire., Réduction des émissions de polluants Meilleur transfert thermique Obtention de fumées fortement concentrées en CO2 : séparation puis stockage plus aisé du CO2"
361,"Réduction des pertes de chaleur par les ouvertures du four, Four, Fours, combustion, Procédés, "
364,"Inspection et vérification de l'état de l'isolation, Maintenance, Chaudière, Utilités, "
365,"Sensibilisation sur le coûts d'un purgeur fuyard, Purgeur, Vapeur, Utilités, Suivi et maintenance approfondie, Purgeur de ligne DN 20, avec une différence de pression de 5 bar, un orifice de 3 mm, une fuite théorique de 15kg/h, une fuite avec coefficient de pondération de 10kg/h de vapeur. Avec un coût de la tonne de vapeur à 35€ et un fonctionnement de 4000 h\a, Augmentation de la durée de vie des conduites Amélioration des échanges thermiques Diminution des fuites de vapeur"
366,"Vérification des joints d'étanchéité, Réseau, Vapeur, Utilités, "
367,"Calorifugeage des vannes, des robinets et des postes de détente sur un réseau vapeur, Réseau, Vapeur, Utilités, Les fuites sont plus difficilement détectables, Le calorifugeage d'un poste de détente DN 65 PN 40 génère une économie de 41 820 KWh par an. Hypothèse ; écart de température de 170 °C et un fonctionnement de 600 h par an, production de vapeur au gaz., Réduction des pertes de chaleur au niveau de la vanne"
368,"Chauffe eau solaire collectif (CESC), Production, Eau Chaude Sanitaire, Eau, pour l'achat et installation du matériel., Raccordement au réseau existant ou rénovation du réseau d'eau chaude (pompe, ballon, échangeur...) Grande surface (champ) de capteurs solaires nécessaire, Selon la surface, environ 10 MWh/an économisés Environ 30 tCO2/an en moins, Energie solaire : indépendance aux énergies fossiles Installation collective de grande taille : vite rentabilisée"
370,"Pompe à chaleur de type eau/eau, Chauffage, CVC, Bâtiment, chauffé (prix TTC) Les coûts détaillés plus loin comprennent la mise en service., Plus chère que l'aérothermie Règlementations du code de l’environnement Capacité des sources d'eau suffisantes Coût de l'installation élevé (forage) Nuisances sonores pour les modèles non insonorisés, Moins chère que la géothermie Technologie réversible (chaud/froid) Très bon rendement en mode froid Pas de chauffage d'appoint supplémentaire nécessaire Faibles coûts d'exploitation"
371,"Pompe à chaleur de type air/eau, Chauffage, CVC, Bâtiment, chauffé (prix TTC). Les coûts détaillés dans le Benchmark ci-dessous comprennent la mise en service., Rendement moins bon que la pompe à chaleur air/air quand il s'agit de faire du froid Moins bon rendement que les autres pompes à chaleur Eviter les régions où les hivers sont rudes Nuisances sonores pour les modèles standards Chauffage d'appoint indispensable en cas de température négative. Appel de courant important au démarrage, Peut se brancher sur un chauffage préexistant Moins chère que les autres pompes à chaleur Facile à mette en place Technologie réversible (chaud/froid)"
373,"Gestion technique d'un bâtiment (GTB), Gestion et pilotage, Bâtiment, Investissement modéré, Dans un bâtiment tertiaire, la mise en place d'une gestion technique du bâtiment (GTB) permet de réaliser environ 12% d'économie sur la facture totale d'énergie., Prévention des pannes des appareils (ascenceurs/alarmes...) Maintenance simple"
374,"Programmateur d'intermittence pour un chauffage par radiateurs électriques, Chauffage, CVC, Bâtiment, Impact indirect sur les équipes en démontrant que le site s'intéresse aux économies d'énergie."
376,"Isolation d'un réseau d'eau chaude sanitaire existant, Réseau, Eau Chaude Sanitaire, Eau, Achat des isolants, installation, Adaptation des isolants au réseau existant, Moins de pertes de chaleur à travers le réseau d'eau chaude, Maintien de l'eau dans le réseau à la température de sortie du chauffe-eau"
377,"Remplacement d'un climatiseur existant par un climatiseur fixe de classe A, Climatisation, CVC, Bâtiment, "
378,"Programmateur d'intermittence pour les systèmes de climatisation, Climatisation, CVC, Bâtiment, Installation faite par un professionnel A positionner à proximité des systèmes de chauffage pour réduire les coûts de liaison, d'économies d'énergie, Réduction de la consommation du système de climatisation Confort amélioré pour les occupants"
379,"Ventilation mécanique modulée proportionnelle, Ventilation, CVC, Bâtiment, "
380,"Ventilation mécanique modulée à détection de présence, Ventilation, CVC, Bâtiment, "
381,"Ventilation mécanique contrôlée simple flux autoréglable, Ventilation, CVC, Bâtiment, "
382,"Ventilation mécanique contrôlée double flux avec échangeur, Ventilation, CVC, Bâtiment, "
384,"Raccordement à un réseau de chaleur, Chauffage, CVC, Bâtiment, Réfection du système d'émission si chauffage à l'électricité Investissement assez important si participation aux investissemens, Réduction de la facture énergétique si réseau de chaleur raccordé à une ressource renouvelable (bois) Mise en commun des installations de production : réduction des investissements"
385,"Mini-cogénération sans obligation d'achat, Micro/mini-cogénération, Cogénération, "
386,"Circulateur à rotor noyé de classe A, Chauffage, CVC, Bâtiment, "
388,"Unité autonome de traitement d'air en toiture à haute performance énergétique, Ventilation, CVC, Bâtiment, "
389,"Groupe de production d'eau glacée avec condenseur sur eau, Condenseur, Froid, Utilités, "
390,"Echangeur air neuf / air extrait sur centrale de traitement d'air (DOM), Ventilation, CVC, Bâtiment, Investissement de départ élevé Adaptation sur la central de traitement d'air Entretien de l'échangeur nécessaire Augmentation des pertes de charge et donc de la consommation des ventilateurs, de chaleur récupérée., Diminution de la consommation du chauffage"
391,"Accumulateur d'eau chaude à condensation, Production, Eau Chaude Sanitaire, Eau, Coût de l'équipement, Moins d'espace nécessaire pour l'installation Réduction de la consommation d'énergie (n'est chauffé que ce qui est consommé), Production directe d'ECS (ne dépend pas du système de chauffage) Capable de répondre aux besoins de haut débit lors d'une utilisation simultanée (vaisselle/douche/bain) Chauffage instantané de la boucle d'eau chaude"
392,"Système de climatisation centralisée de type DRV, Climatisation, CVC, Bâtiment, "
393,"Analyse de la qualité et de la conception de l'éclairage, Gestion et pilotage, Eclairage, Bâtiment, Prendre en compte tous les aspects d'un bâtiment (orientation, utilisation, fréquentation...), Optimisation et réduction de la consommation énergétique, Améliorer les conditions de vie/travail des personnes Optimiser le système d'éclairage Utiliser au maximum la lumière naturelle"
394,"Gestion de l'éclairage, Gestion et pilotage, Eclairage, Bâtiment, Installation des équipements de gestion (détecteurs, etc...), Réduction de la consommation d'électricité, Gestion optimisée des systèmes d'éclairage Entretien des équipements Pas de gaspillage d'énergie"
395,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option A, Gestion et pilotage, Eclairage, Bâtiment, "
396,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option B, Gestion et pilotage, Eclairage, Bâtiment, "
397,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option C, Gestion et pilotage, Eclairage, Bâtiment, "
398,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option D, Gestion et pilotage, Eclairage, Bâtiment, "
399,"Horloge sur un dispositif d'éclairage, Régulation, Eclairage, Bâtiment, Installation sur dispositif d'éclairage avec tubes fluorescents, Economie d'électricité, Meilleure gestion de l'éclairage"
400,"Lampes à iodures métalliques à brûleur céramique en remplacement de lampe à vapeur de mercure, Luminaire, Eclairage, Bâtiment, Installation parfois difficile d'accès Les lampes supportent mal l'extinction puis le rallumage rapide. Des précautions doivent être prise en compte si les lampes sont couplées à des interupteurs crépusculaires. Des temporisations sur l'allumage peuvent être à installer en supplément selon les cas. Les lampes sont sensibles aux variations de tension., Très bon rendu des couleurs. Efficacité lumineuse correcte ( 65 à 120 lumens/Watt )"
403,"Nappe d'éclairage fluorescent en tube de typeT5, Luminaire, Eclairage, Bâtiment, "
404,"Système de mise au repos automatique de blocs autonomes d'éclairage de sécurité (BAES), Gestion et pilotage, Eclairage, Bâtiment, "
405,"Porte non chauffante à haute performance d'isolation pour armoire horizontale à froid négatif, Meuble frigorifique, Froid, Utilités, d'économie d'énergie sur la consommation du meuble, Economies d'énergie Meilleure conservation des aliments Investissement peu élevé si mise en oeuvre dès l'achat."
406,"Lampe fluo-compacte de classe A, Luminaire, Eclairage, Bâtiment, Plus chères que des lampes classiques, économisés par rapport à des ampoules classiques (la comparaison est faite pour des luminosités équivalentes), Economie d'énergie sur l'électricité"
407,"Participation du personnel à l'extinction de l'éclairage en période d'inoccupation, Gestion et pilotage, Eclairage, Bâtiment, Sensibilisation du personnel aux économies d'énergie Pas de gaspillage et de pollution lumineuse (la nuit)"
408,"Etiquette pour l'identification des interrupteurs, Gestion et pilotage, Eclairage, Bâtiment, Meilleure gestion centralisée de l'éclairage Plus grand efficacité pour l'extinction"
411,"Extinction de la lumière des zones souvent inoccupées, Régulation, Eclairage, Bâtiment, Economie d'énergie, Pas de gaspillage d'énergie Pas de pollution lumineuse la nuit"
412,"Extinction des luminaires extérieurs quand ils ne sont pas nécessaires, Régulation, Eclairage, Bâtiment, Economie d'électricité, Pas de pollution lumineuse inutile la nuit"
414,"Caches adéquats pour les luminaires, Maintenance, Eclairage, Bâtiment, Pas d'éblouissement Pas ou peu de perte de luminosité Esthétique (cache les ampoules et systèmes d'éclairage)"
415,"Programme d'entretien ou plan de remplacement de l'éclairage, Maintenance, Eclairage, Bâtiment, Achat de nouveaux luminaires, Eclairage plus performant Maintenance des équipements"
416,"Programmateurs pour le contrôle de l'allumage, Régulation, Eclairage, Bâtiment, Economie d'énergie Meilleure gestion de l'éclairage"
418,"Luminaire avec réflecteur pour l'éclairage., Luminaire, Eclairage, Bâtiment, Nombre et orientation des réflecteurs adaptés aux luminaires, Réduction de la consommation d'électricité, Réduction du nombre de luminaires nécessaire"
419,"Lampes à induction dans les zones difficile d'accès., Luminaire, Eclairage, Bâtiment, Les lampes à induction sont plus consommatrices que d'autres technologies (lampes à sodium ou à iodures métalliques)., Gain sur la maintenance Impact environnemental diminué par l'absence de mercure Bon rendu des couleurs (proche des couleurs réelles)"
420,"Suppression des ampoules à incandescences, Luminaire, Eclairage, Bâtiment, d'économie d'énergie sur la consommation de la lampe, Meilleure performance (en luminosité et en consommation)"
421,"Commandes individualisées de l'éclairage à distance, Régulation, Eclairage, Bâtiment, Gestion facile de l'éclairage dans les zones difficiles d'accès"
422,"Coupe-veille automatique par détection d'utilisation des appareils raccordés, Appareils électriques, Bâtiment, Economie réalisée sur la consommation (souvent importante) des appareils mis en veille., Réduit la consommation d'électricité des appareils (éteints au lieu d'être en veille). Préserve la durée de vie des appareils électriques. Evite le risque d'incendie lié à une surcharge."
423,"Coupe-veille en hébergement relié au système d'accès., Appareils électriques, Bâtiment, Plus cher qu'un système de coupe-veille automatique avec raccordement direct aux appareils électriques ou électroniques., Economie d'énergie sur la consommation des appareils éteints au lieu d'être mis en veille., Préserve la durée de vie des appareils. Réduit la consommation d'électricité. Permet un contrôle général des appareils de tout le logement équipé du système."
424,"Transformateur à haut rendement pour l'alimentation basse tension d'un site tertiaire, Transformateur, Distribution électrique, Utilités, "
425,"Système de pilotage par intermittence des centrales de traitement d'air (DOM), Ventilation, CVC, Bâtiment, "
426,"Contrat de Performance Energétique (CPE), Contrat, Gestion des énergies, Management (ISO 50 001), "
427,"Connaissance approfondie de la répartition de la consommation d'énergie du site, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001), Campagne de mesure ou achat d'apareil de mesure fixe ou mobile. La campagne peut être coûteuse. La campagne de mesure doit être réfléchie en amont pour avoir des résultats représentatifs et directement exploitables., Connaissance approfondie du site industriel Suivi dans la durée facilitée Identification des éléments prioritaires sur lesquels travailler"
428,"Politique environnementale, Management (ISO 50 001), "
429,"Comité énergie interne au site pour piloter la politique énergétique du site., Stratégie et politique, Organisation, Management (ISO 50 001), Implication importante des responsables Nécessite un suivi dans la durée."
430,"Création d'un poste de responsable énergie, Management (ISO 50 001), "
431,"Concurrence des fournisseurs d'énergies, Contrat, Gestion des énergies, Management (ISO 50 001), "
432,"Achat d'énergie mutualisé, Contrat, Gestion des énergies, Management (ISO 50 001), Nécessité de s'accorder sur cette solution avec les autres membres du groupe d'achat., Economie sur le tarifs d'achat d'électricité Eventuel partage de bonnes pratiques énergétiques"
433,"Vérification des factures d'énergie, Contrat, Gestion des énergies, Management (ISO 50 001), Une personne doit être désignée pour effectuer cette tâche régulièrement dans le temps., le suivi des factures permet d'améliorer la connaissances des énergies consommées dans l'entreprise."
435,"Liste de fournisseur d'énergie potentiels, Contrat, Gestion des énergies, Management (ISO 50 001), "
437,"Démagnétiseur sur les fours, Gestion et pilotage, Fours, combustion, Procédés, "
439,"Procédure pour relever les compteurs, Appareils électriques, Bâtiment, Rémunération du personnel procédant au relevé des compteurs., Meilleur contrôle de la consommation d'énergie (électricité notamment). Ajustement possible de la consommation de certains appareils en fonction des données."
440,"Analyse des irrégularités du profil de production, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001), "
441,"Mesure des consommations énergétiques la nuit durant le tarif ""heures creuses"", Mesure et comptage d’énergie, Management (ISO 50 001), Consommation talon à reconstruire. Le travail de recensement des équipements peut être assez long d'autant que la nuit, les petits consommateurs peuvent être plus important en % de la puissance appelée que le jour., Meilleure connaissance des consommations d'électricité de son site. Permet de mettre en évidence des consommations inutiles."
442,"Optimisation des achats selon la variation du prix du fioul, Management (ISO 50 001), "
443,"Utilisation des DJU pour analyser le chauffage., Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001), à l'année pour avoir les DJU"
444,"Suivi des performances de production, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001), "
445,"Comparaison des performances énergétiques avec d'autres sites industriels, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001), "
446,"Objectifs chiffrés de réduction de consommation d'énergie, Stratégie et politique, Organisation, Management (ISO 50 001), "
447,"Motivation du personnel pour trouver des idées d'économies d'énergie réalisables., Sensibilisation, Organisation, Management (ISO 50 001), Motivation du personnel dans la durée, Implication du personnel dans la recherche de solutions d'économies d'énergie Economie d'énergie importante"
448,"Bibliothèque des documentations constructeurs relatives aux matériels énergétiques de l'entreprise, Maintenance, Organisation, Management (ISO 50 001), "
449,"Formation du personnel à l'utilisation rationnelle de l'énergie, Management (ISO 50 001), "
450,"Communication sur les bénéfices d'une politique d'économie d'énergie, Stratégie et politique, Organisation, Management (ISO 50 001), Campagne de communication, création de visuels Mobilisation et motivation des équipes, Diminution des consommations liées au comportement du personnel Implication du personnel"
451,"Unité de transport intermodal (UTI), Report modal, Transport, Technologies énergétiques, Adaptation des véhicules aux différentes UTI, de gain énergétique pour transporter une tonne utile. (pas de gain sur le coût par contre), Pas de chargement/déchargement à effectuer lors de transport de marchandises par différents moyens (avion, train)"
