Solution_ID,Text
345,"Vérification de la puissance réactive, Condensateur, Distribution électrique, Utilités"
346,"Minimisation du fonctionnement des moteurs au ralenti ou à faible charge, Régulation, Moteur, Utilités"
347,"Réduction de la température de combustion, Fumées, Chaudière, Utilités"
348,"Augmentation du transfert de chaleur vers le procédé, Chaudière, Chaudière, Utilités"
349,"Récupération de la chaleur des fumées pour production d'eau chaude et génération de froid, Récupération de chaleur, Chaudière, Utilités"
350,"Préchauffeur d'air pour chaudière, Air de combustion, Chaudière, Utilités"
351,"Préchauffage du combustible, Récupération de chaleur, Chaudière, Utilités"
352,"Nettoyage des surfaces de transfert de chaleur, Maintenance, Chaudière, Utilités"
353,"Vérification de la correspondance entre la sortie de la combustion et les exigences en chauffage, Fumées, Chaudière, Utilités"
354,"Repositionnement de l'admission d'air du brûleur au plafond de la chaufferie, Air de combustion, Chaudière, Utilités"
355,"Brûleurs récupératifs et régénératifs, Brûleur, Chaudière, Utilités"
356,"Brûleur haut rendement micromodulant sur une chaudière de production de vapeur ou eau surchauffée, Brûleur, Chaudière, Utilités"
357,"Réduction du débit massique des gaz de combustion par une réduction de l'excès d'air, Air de combustion, Chaudière, Utilités"
358,"Régulation et contrôle des brûleurs, Brûleur, Chaudière, Utilités"
359,"Réflexion sur le choix du combustible, Gestion et pilotage, Chaudière, Utilités"
360,"Oxycombustion, Brûleur, Fours, combustion, Procédés"
361,"Réduction des pertes de chaleur par les ouvertures du four, Four, Fours, combustion, Procédés"
364,"Inspection et vérification de l'état de l'isolation, Maintenance, Chaudière, Utilités"
365,"Sensibilisation sur le coûts d'un purgeur fuyard, Purgeur, Vapeur, Utilités"
366,"Vérification des joints d'étanchéité, Réseau, Vapeur, Utilités"
367,"Calorifugeage des vannes, des robinets et des postes de détente sur un réseau vapeur, Réseau, Vapeur, Utilités"
368,"Chauffe eau solaire collectif (CESC), Production, Eau Chaude Sanitaire, Eau"
370,"Pompe à chaleur de type eau/eau, Chauffage, CVC, Bâtiment"
371,"Pompe à chaleur de type air/eau, Chauffage, CVC, Bâtiment"
373,"Gestion technique d'un bâtiment (GTB), Gestion et pilotage, Bâtiment"
374,"Programmateur d'intermittence pour un chauffage par radiateurs électriques, Chauffage, CVC, Bâtiment"
376,"Isolation d'un réseau d'eau chaude sanitaire existant, Réseau, Eau Chaude Sanitaire, Eau"
377,"Remplacement d'un climatiseur existant par un climatiseur fixe de classe A, Climatisation, CVC, Bâtiment"
378,"Programmateur d'intermittence pour les systèmes de climatisation, Climatisation, CVC, Bâtiment"
379,"Ventilation mécanique modulée proportionnelle, Ventilation, CVC, Bâtiment"
380,"Ventilation mécanique modulée à détection de présence, Ventilation, CVC, Bâtiment"
381,"Ventilation mécanique contrôlée simple flux autoréglable, Ventilation, CVC, Bâtiment"
382,"Ventilation mécanique contrôlée double flux avec échangeur, Ventilation, CVC, Bâtiment"
384,"Raccordement à un réseau de chaleur, Chauffage, CVC, Bâtiment"
385,"Mini-cogénération sans obligation d'achat, Micro/mini-cogénération, Cogénération"
386,"Circulateur à rotor noyé de classe A, Chauffage, CVC, Bâtiment"
388,"Unité autonome de traitement d'air en toiture à haute performance énergétique, Ventilation, CVC, Bâtiment"
389,"Groupe de production d'eau glacée avec condenseur sur eau, Condenseur, Froid, Utilités"
390,"Echangeur air neuf / air extrait sur centrale de traitement d'air (DOM), Ventilation, CVC, Bâtiment"
391,"Accumulateur d'eau chaude à condensation, Production, Eau Chaude Sanitaire, Eau"
392,"Système de climatisation centralisée de type DRV, Climatisation, CVC, Bâtiment"
393,"Analyse de la qualité et de la conception de l'éclairage, Gestion et pilotage, Eclairage, Bâtiment"
394,"Gestion de l'éclairage, Gestion et pilotage, Eclairage, Bâtiment"
395,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option A, Gestion et pilotage, Eclairage, Bâtiment"
396,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option B, Gestion et pilotage, Eclairage, Bâtiment"
397,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option C, Gestion et pilotage, Eclairage, Bâtiment"
398,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option D, Gestion et pilotage, Eclairage, Bâtiment"
399,"Horloge sur un dispositif d'éclairage, Régulation, Eclairage, Bâtiment"
400,"Lampes à iodures métalliques à brûleur céramique en remplacement de lampe à vapeur de mercure, Luminaire, Eclairage, Bâtiment"
403,"Nappe d'éclairage fluorescent en tube de typeT5, Luminaire, Eclairage, Bâtiment"
404,"Système de mise au repos automatique de blocs autonomes d'éclairage de sécurité (BAES), Gestion et pilotage, Eclairage, Bâtiment"
405,"Porte non chauffante à haute performance d'isolation pour armoire horizontale à froid négatif, Meuble frigorifique, Froid, Utilités"
406,"Lampe fluo-compacte de classe A, Luminaire, Eclairage, Bâtiment"
407,"Participation du personnel à l'extinction de l'éclairage en période d'inoccupation, Gestion et pilotage, Eclairage, Bâtiment"
408,"Etiquette pour l'identification des interrupteurs, Gestion et pilotage, Eclairage, Bâtiment"
411,"Extinction de la lumière des zones souvent inoccupées, Régulation, Eclairage, Bâtiment"
412,"Extinction des luminaires extérieurs quand ils ne sont pas nécessaires, Régulation, Eclairage, Bâtiment"
414,"Caches adéquats pour les luminaires, Maintenance, Eclairage, Bâtiment"
415,"Programme d'entretien ou plan de remplacement de l'éclairage, Maintenance, Eclairage, Bâtiment"
416,"Programmateurs pour le contrôle de l'allumage, Régulation, Eclairage, Bâtiment"
418,"Luminaire avec réflecteur pour l'éclairage., Luminaire, Eclairage, Bâtiment"
419,"Lampes à induction dans les zones difficile d'accès., Luminaire, Eclairage, Bâtiment"
420,"Suppression des ampoules à incandescences, Luminaire, Eclairage, Bâtiment"
421,"Commandes individualisées de l'éclairage à distance, Régulation, Eclairage, Bâtiment"
422,"Coupe-veille automatique par détection d'utilisation des appareils raccordés, Appareils électriques, Bâtiment"
423,"Coupe-veille en hébergement relié au système d'accès., Appareils électriques, Bâtiment"
424,"Transformateur à haut rendement pour l'alimentation basse tension d'un site tertiaire, Transformateur, Distribution électrique, Utilités"
425,"Système de pilotage par intermittence des centrales de traitement d'air (DOM), Ventilation, CVC, Bâtiment"
426,"Contrat de Performance Energétique (CPE), Contrat, Gestion des énergies, Management (ISO 50 001)"
427,"Connaissance approfondie de la répartition de la consommation d'énergie du site, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
428,"Politique environnementale, Management (ISO 50 001)"
429,"Comité énergie interne au site pour piloter la politique énergétique du site., Stratégie et politique, Organisation, Management (ISO 50 001)"
430,"Création d'un poste de responsable énergie, Management (ISO 50 001)"
431,"Concurrence des fournisseurs d'énergies, Contrat, Gestion des énergies, Management (ISO 50 001)"
432,"Achat d'énergie mutualisé, Contrat, Gestion des énergies, Management (ISO 50 001)"
433,"Vérification des factures d'énergie, Contrat, Gestion des énergies, Management (ISO 50 001)"
435,"Liste de fournisseur d'énergie potentiels, Contrat, Gestion des énergies, Management (ISO 50 001)"
437,"Démagnétiseur sur les fours, Gestion et pilotage, Fours, combustion, Procédés"
439,"Procédure pour relever les compteurs, Appareils électriques, Bâtiment"
440,"Analyse des irrégularités du profil de production, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
441,"Mesure des consommations énergétiques la nuit durant le tarif ""heures creuses"", Mesure et comptage d’énergie, Management (ISO 50 001)"
442,"Optimisation des achats selon la variation du prix du fioul, Management (ISO 50 001)"
443,"Utilisation des DJU pour analyser le chauffage., Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
444,"Suivi des performances de production, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
445,"Comparaison des performances énergétiques avec d'autres sites industriels, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
446,"Objectifs chiffrés de réduction de consommation d'énergie, Stratégie et politique, Organisation, Management (ISO 50 001)"
447,"Motivation du personnel pour trouver des idées d'économies d'énergie réalisables., Sensibilisation, Organisation, Management (ISO 50 001)"
448,"Bibliothèque des documentations constructeurs relatives aux matériels énergétiques de l'entreprise, Maintenance, Organisation, Management (ISO 50 001)"
449,"Formation du personnel à l'utilisation rationnelle de l'énergie, Management (ISO 50 001)"
450,"Communication sur les bénéfices d'une politique d'économie d'énergie, Stratégie et politique, Organisation, Management (ISO 50 001)"
451,"Unité de transport intermodal (UTI), Report modal, Transport, Technologies énergétiques"
452,"Pneus d'autobus à basse résistance au roulement, Matériel roulant, Transport, Technologies énergétiques"
453,"Télématique embarquée pour le suivi de la conduite d'un véhicule, Gestion et pilotage, Transport, Technologies énergétiques"
454,"Lubrifiant économiseur d'énergie, Maintenance, Transport, Technologies énergétiques"
455,"Suivi des consommations de carburant grâce à des cartes privatives, Gestion et pilotage, Transport, Technologies énergétiques"
456,"Pneus de véhicules légers à basse résistance au roulement., Matériel roulant, Transport, Technologies énergétiques"
457,"Unité de transport intermodal pour le transport combiné fleuve-route, Report modal, Transport, Technologies énergétiques"
458,"Wagon d'autoroute ferroviaire, Report modal, Transport, Technologies énergétiques"
459,"Acquisition d'une barge fluviale, Report modal, Transport, Technologies énergétiques"
460,"Acquisition d'un automoteur fluvial, Report modal, Transport, Technologies énergétiques"
461,"Groupe frigorifique autonome à haute efficacité énergétique pour camions, semi remorques, remorques et caisses mobiles frigorifiques, Matériel roulant, Transport, Technologies énergétiques"
462,"Groupe frigorifique non autonome à haute efficacité énergétique pour camions, semi remorques, remorques et caisses mobiles frigorifiques, Matériel roulant, Transport, Technologies énergétiques"
463,"Lubrifiant économiseur d'énergie pour des véhicules de transport de personnes ou de marchandises, Maintenance, Transport, Technologies énergétiques"
464,"Formation d'un chauffeur à l'éco-conduite, Ecoconduite, Transport, Technologies énergétiques"
466,"Covoiturage domicile -travail, Covoiturage, Transport, Technologies énergétiques"
468,"Responsable de parc de véhicules de l'entreprise, Gestion et pilotage, Transport, Technologies énergétiques"
469,"Entretien régulier des véhicules, Maintenance, Transport, Technologies énergétiques"
470,"Vérification régulière de l'usure et la pression des pneus, Maintenance, Transport, Technologies énergétiques"
471,"Analyse des différents types de déplacements professionnels des salariés, Covoiturage, Transport, Technologies énergétiques"
472,"Véhicules adaptés aux déplacements, Gestion et pilotage, Transport, Technologies énergétiques"
473,"Plan de mobilité ou un plan de déplacement entreprise, Covoiturage, Transport, Technologies énergétiques"
474,"Encouragement à l'usage des transports en commun, Covoiturage, Transport, Technologies énergétiques"
475,"Suppression des poids inutiles des véhicules quand cela est possible, Matériel roulant, Transport, Technologies énergétiques"
476,"Plan de livraison et système de gestion de remplissage des véhicules, Gestion et pilotage, Transport, Technologies énergétiques"
478,"Réduction des déplacements professionnels, Covoiturage, Transport, Technologies énergétiques"
479,"Prise en compte la consommation de carburant comme un facteur déterminant dans l'achat d'un véhicule, Matériel roulant, Transport, Technologies énergétiques"
480,"Arrêt des moteurs lors des pauses, Matériel roulant, Transport, Technologies énergétiques"
481,"Véhicule électrique, Matériel roulant, Transport, Technologies énergétiques"
482,"Etude d'optimisation de l'usage de la chaleur au sein des procédés, Gestion et pilotage, Procédés"
483,"Optimisation de la régulation des procédés thermiques et des températures de veille, Gestion et pilotage, Procédés"
484,"Vérification régulière de l'état général des process thermiques, Maintenance, Procédés"
485,"Contrôle de la performance des échangeurs, Récupération de chaleur, Procédés"
486,"Vérification de l'adéquation des cycles thermiques avec les produits, Séchage, Procédés"
487,"Formation du personnel à quantifier les coûts énergétiques, Gestion et pilotage, Procédés"
488,"Comparaison des process actuels avec des process performants, Gestion et pilotage, Procédés"
489,"Infrarouges pour chauffer, cuire, sécher, gélifier, coller de manière directe et localisé, Séchage, Procédés"
490,"Micro-ondes et hautes fréquences pour chauffer les produits., Gestion et pilotage, Fours, combustion, Procédés"
491,"Ultraviolets pour chauffer, cuire, sécher, gélifier, coller de manière directe et localisé, Séchage, Procédés"
492,"Récupération de l'énergie des buées lors du séchage de la vapeur, Récupération de chaleur, Vapeur, Utilités"
494,"Prétraitement mécanique pour les produits à forte teneur en eau., Séchage, Procédés"
495,"Concentration d'un liquide avant de le sécher, Séchage, Procédés"
496,"Chauffage par induction, Gestion et pilotage, Fours, combustion, Procédés"
497,"Bains de traitements chauffés par TIC (tubes immergés compact), Gestion et pilotage, Fours, combustion, Procédés"
500,"Optimisation et vérification des équipements, Réseau, Air comprimé, Utilités"
502,"Profil de la demande d'air comprimé, Ajustement production/besoin, Air comprimé, Utilités"
503,"Pompes à haut rendement, Pompe, Pompe, Utilités"
504,"Arrêt des ventilateurs inutiles, Régulation, Ventilation, Utilités"
505,"Captages spécifiques pour les pollutions localisées à la place d'un système de ventilation générale, Gestion et pilotage, Ventilation, Utilités"
506,"Recharge en fluide frigorigène si nécessaire, Réseau, Froid, Utilités"
507,"Régulation du débit du fluide frigoporteur, Régulation, Froid, Utilités"
508,"Arrêt des moteurs inutiles, Ajustement production/besoin, Moteur, Utilités"
509,"Identification des systèmes inefficaces, Ajustement production/besoin, Moteur, Utilités"
510,"Dimensionnement correcte de la roue à aubes, Gestion et pilotage, Pompe, Utilités"
511,"Ajustement des bagues d'étanchéité, Maintenance, Pompe, Utilités"
512,"Arrêt des pompes inutiles, Régulation, Pompe, Utilités"
513,"Gestion quotidienne du fonctionnement, Gestion et pilotage, Ventilation, Utilités"
514,"Réactance en série pour limiter les harmoniques, Gestion et pilotage, Distribution électrique, Utilités"
515,"Résoudre les problèmes liés aux coupures de courant, Gestion et pilotage, Distribution électrique, Utilités"
516,"Détection des fuites éventuelles de diélectrique, Transformateur, Distribution électrique, Utilités"
518,"Test d'isolation électrique, Transformateur, Distribution électrique, Utilités"
529,"Lave-linge domestique de classe A+, Réseau, Eau Chaude Sanitaire, Eau"
530,"Réfrigérateur domestique performant, Gestion et pilotage, Bâtiment"
531,"Luminaire avec ballast électronique pour parties communes, Luminaire, Eclairage, Bâtiment"
534,"Formation des acteurs professionnels du secteur du bâtiment aux économies d’énergie, Gestion et pilotage, Bâtiment"
535,"Ingénierie d'accompagnement des entreprises et artisans du bâtiment pour réaliser les objectifs énergétiques du Grenelle de l'environnement, Gestion et pilotage, Bâtiment"
539,"Chauffe-Eau Solaire Individuel (CESI), Production, Eau Chaude Sanitaire, Eau"
543,"Chaudière individuelle à condensation au gaz, Chauffage, CVC, Bâtiment"
544,"Chaudière collective à condensation, Chauffage, CVC, Bâtiment"
545,"Chaudière collective à condensation avec contrat assurant le maintien du rendement énergétique de la chaudière, Chauffage, CVC, Bâtiment"
546,"Chaudière individuelle de type Basse température, Chaudière, Chaudière, Utilités"
547,"Chaudière collective de type basse température, Chaudière, Chaudière, Utilités"
548,"Chaudière collective de type basse température avec contrat assurant le maintien du rendement énergétique de la chaudière, Chaudière, Chaudière, Utilités"
550,"Régulation par sonde de température extérieure, Chauffage, CVC, Bâtiment"
551,"Appareil indépendant de chauffage au bois, Chaudière, Chaudière, Utilités"
552,"Chaudière biomasse individuelle, Chaudière, Chaudière, Utilités"
553,"Chaufferie biomasse, Chaudière, Chaudière, Utilités"
554,"Chaufferie biomasse avec contrat assurant le maintien du rendement énergétique de la chaufferie, Chaudière, Chaudière, Utilités"
556,"Plancher rayonnant électrique avec dispositif de réglage automatique, Chauffage, CVC, Bâtiment"
557,"Robinet thermostatique sur radiateurs, Chauffage, CVC, Bâtiment"
558,"Programmateur d'intermittence pour un chauffage individuel à combustible, Chauffage, CVC, Bâtiment"
561,"Système de comptage individuel d'énergie de chauffage, Chauffage, CVC, Bâtiment"
562,"Chaudière individuelle à condensation au fioul, Chauffage, CVC, Bâtiment"
567,"Ventilation mécanique contrôlée, simple flux hygroréglable, Ventilation, CVC, Bâtiment"
568,"Plafond rayonnant électrique, Chauffage, CVC, Bâtiment"
569,"Pompe à chaleur de type air/air, Chauffage, CVC, Bâtiment"
570,"Surperformance énergétique pour un bâtiment neuf avec label de haute performance énergétique, Gestion et pilotage, Bâtiment"
572,"Caisson de ventilation mécanique contrôlée (VMC) à consommation réduite, Ventilation, CVC, Bâtiment"
573,"Ventilation naturelle hygroréglable, Ventilation, CVC, Bâtiment"
575,"Programmateur d'intermittence pour un chauffage individuel avec pompe à chaleur existant, Chauffage, CVC, Bâtiment"
578,"Pompe équipée d'un système de variation électronique de vitesse, Régulation, Pompe, Utilités"
582,"Système Solaire Combiné (SSC), Capteur, Solaire thermique, Nouvelles énergies"
583,"Chaudière individuelle de type micro-cogénération à moteur Stirling, Micro/mini-cogénération, Cogénération"
585,"Système de production d'eau chaude sanitaire collective de type pompe à chaleur sur capteur solaire non vitré, Production, Eau Chaude Sanitaire, Eau"
586,"Systèmes hydro-économes, Réseau, Eau Chaude Sanitaire, Eau"
697,"Lampes à sodium basse pression pour éclairage extérieur en remplacement de lampe à vapeur de mercure, Luminaire, Eclairage, Bâtiment"
698,"Bloc autonome d'éclairage de sécurité à faible consommation, Gestion et pilotage, Eclairage, Bâtiment"
701,"Tube fluorescent de type T5, Luminaire, Eclairage, Bâtiment"
705,"Optimisation du traitement d'eau, Traitement de l'eau, Chaudière, Utilités"
706,"Identification du phénomène de primage, Maintenance, Chaudière, Utilités"
707,"isolation de la bâche alimentaire, Bâche alimentaire, Vapeur, Utilités"
708,"Système de contrôle/commande de la combustion, Régulation, Fours, combustion, Procédés"
709,"Ratio consommation d'énergie par tonne de vapeur, Echangeur thermique, Vapeur, Utilités"
710,"Réinjection des condensats dans la bâche alimentaire avec une légère surpression, Bâche alimentaire, Vapeur, Utilités"
711,"Echangeur de récupération de chaleur, Récupération de chaleur, Chaudière, Utilités"
712,"Décentralisation de la production de vapeur, Gestion et pilotage, Chaudière, Utilités"
713,"Analyse de la répartition des consommations électriques, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)"
714,"Arrêt des équipements non-utilisés, Bureautique, Bâtiment"
715,"Equipements munis du label Energy Star, Bureautique, Bâtiment"
716,"Recharge des batteries d'appareils de manutention la nuit, Appareils électriques, Bâtiment"
717,"Régulateur pour extinction automatiques des appareils, Régulation, Distribution électrique, Utilités"
718,"Contrainte d’efficacité énergétique intégrée lors des travaux réglementaires, Isolation, Enveloppe, Bâtiment"
719,"Système de Variation Electronique de Vitesse (VEV) sur un moteur électrique, Régulation, Moteur, Utilités"
720,"Récupérateur de chaleur sur un compresseur d'air comprimé (hors chauffage des locaux), Récupération de chaleur, Air comprimé, Utilités"
721,"Transformateur à haut rendement pour l'alimentation basse tension d'un site industriel, Transformateur, Distribution électrique, Utilités"
722,"Moto-variateur synchrone à aimants permanents, Moteur, Moteur, Utilités"
723,"Régulation pour une basse pression flottante, Régulation, Froid, Utilités"
724,"Haute pression flottante, Régulation, Froid, Utilités"
725,"Brûleur avec dispositif de récupération de chaleur sur four industriel, Brûleur, Fours, combustion, Procédés"
726,"Système de régulation de tension en éclairage extérieur, Régulation, Eclairage, Bâtiment"
727,"Système de maîtrise de la puissance réactive en éclairage extérieur, Gestion et pilotage, Eclairage, Bâtiment"
728,"Système de variation de puissance en éclairage extérieur, Régulation, Eclairage, Bâtiment"
729,"Luminaire d'éclairage extérieur performant, Luminaire, Eclairage, Bâtiment"
731,"Transformateur à haut rendement pour la distribution publique d'électricité, Transformateur, Distribution électrique, Utilités"
732,"Production de chaleur renouvelables ou de récupération en réseau, Production, Réseau de chaleur, Technologies énergétiques"
733,"Injection de mousse isolante dans un caniveau de réseau de chaleur., Réseau, Réseau de chaleur, Technologies énergétiques"
734,"Réhabilitation d'un poste de livraison de chaleur, Réseau, Réseau de chaleur, Technologies énergétiques"
736,"Ballon de stockage d'eau chaude de type ""Open Buffer"", Production, Eau de procédés, Eau"
737,"Ballon de stockage d'eau chaude pour les serres agricoles, Production, Eau de procédés, Eau"
738,"Pré-refroidisseur de lait, Récupération de chaleur, Froid, Utilités"
739,"Ordinateur climatique avec module d'intégration de température pour l'agriculture, Chauffage, CVC, Bâtiment"
742,"Contrôle du moteur d'un tracteur, Maintenance, Transport, Technologies énergétiques"
743,"Inventaire et évaluation des systèmes de pompage, Gestion et pilotage, Pompe, Utilités"
744,"Contrat EJP, Contrat, Gestion des énergies, Management (ISO 50 001)"
745,"Comparaison par rapport à une consommation de référence, et partage des gains aux salariés, Sensibilisation, Organisation, Management (ISO 50 001)"
746,"Couleurs claires pour les murs, Gestion et pilotage, Bâtiment"
748,"Arrêt des appareils électriques, Appareils électriques, Bâtiment"
749,"Dégivrage du réfrigérateur, Appareils électriques, Bâtiment"
750,"Fermeture des robinets et identification des fuites, Réseau, Eau Chaude Sanitaire, Eau"
752,"Entretien du chauffe eau, Production, Eau Chaude Sanitaire, Eau"
753,"Manipulation des ampoules par le culot pour préserver leur durée de vie, Maintenance, Eclairage, Bâtiment"
754,"Programmation des lessives aux heures économiques, Appareils électriques, Bâtiment"
755,"Rincage des plats les plus sales sous l'eau froide avant de les mettre au lave vaisselle, Appareils électriques, Bâtiment"
756,"Congélateur installé dans une zone sèche, Appareils électriques, Bâtiment"
757,"Diminution du temps d'ouverture des portes du réfrigérateur et congélateur, Appareils électriques, Bâtiment"
758,"Réglage des équipements frigorifiques à une température optimale, Appareils électriques, Bâtiment"
759,"Préférence des douches plutôt que des bains afin d'économiser l'eau., Réseau, Eau Chaude Sanitaire, Eau"
760,"Vérification des fuites au niveau des chasses d'eau, Réseau, Eau Chaude Sanitaire, Eau"
761,"Utilisation d'une chasse d'eau à double commande, Réseau, Eau Chaude Sanitaire, Eau"
763,"Entretien de la chaudière individuelle régulièrement, Maintenance, Chaudière, Utilités"
765,"Programmation du chauffage en fonction de la présence, Chauffage, CVC, Bâtiment"
766,"Nettoyage des convecteurs, Chauffage, CVC, Bâtiment"
767,"Fermeture des rideaux et volets la nuit, Chauffage, CVC, Bâtiment"
768,"Amélioration de l'isolation de fours à haute température, Maintenance, Fours, combustion, Procédés"
769,"Pré-séchage la matière humide par énergie solaire., Séchage, Procédés"
770,"Utilisation des lignes de production à leur capacité maximale., Gestion et pilotage, Procédés"
771,"Récupération de la chaleur de l'acier qui refroidit, Récupération de chaleur, Procédés"
772,"Logiciel embarqué de gestion des déplacements, Gestion et pilotage, Transport, Technologies énergétiques"
773,"Cartographie des fours, Gestion et pilotage, Fours, combustion, Procédés"
774,"Détendeurs électroniques pour optimiser la régulation frigorifique, Détendeur, Froid, Utilités"
776,"Isolation des process chauds, Gestion et pilotage, Procédés"
777,"Brûleurs haut rendement en remplacement de brûleurs vétustes, Brûleur, Fours, combustion, Procédés"
778,"Dimensionnement optimum des compresseurs et remplacement des équipements surdimensionnés., Compresseur, Air comprimé, Utilités"
779,"Diagnostic complet de la production et du réseau d'air comprimé, Gestion et pilotage, Air comprimé, Utilités"
780,"Récupération de la chaleur des procédés industriels, Récupération de chaleur, Procédés"
781,"Réduction catalytique du N2O dans des usines d'acide nitrique, Gaz industriel, Procédés"
782,"Destruction de N2O rejeté lors de la production de N2O applicable aux installations existantes, Gaz industriel, Procédés"
783,"Optimisation de la matière sèche, en amont du process de déshydratation – andainage, Séchage, Procédés"
784,"Chaufferie biomasse dans l'industrie en remplacement de chaudières à énergie fossile, Valorisation, Biomasse, Nouvelles énergies"
785,"Destruction de N2O émis par la production d’acide adipique, Gaz industriel, Procédés"
786,"Thermo-oxydation des Gaz à Effet de Serre effluents gazeux des installations de production industrielle, Gaz industriel, Procédés"
787,"Thermo-oxydation du prototype d’azote (N2O) dans les effluents gazeux des installations existantes de production industrielle, Gaz industriel, Procédés"
789,"Optimisation de la maintenance des moteurs, Maintenance, Moteur, Utilités"
790,"Optimisation de l'efficacité des tours de refroidissement, Condenseur, Froid, Utilités"
791,"Régulation de débit par variation électronique de vitesse asservie à la pression, Régulation, Pompe, Utilités"
793,"Diminution de la surchauffe, Régulation, Froid, Utilités"
794,"Maintenance des pompes et réseaux d'eau, Maintenance, Pompe, Utilités"
796,"Campagne d'analyse de l'énergie réactive par bâtiment, Gestion et pilotage, Distribution électrique, Utilités"
797,"Suivi de la facturation d’électricité, Contrat, Gestion des énergies, Management (ISO 50 001)"
798,"Récupération de l'excès de vapeur, Récupération de chaleur, Vapeur, Utilités"
799,"Réparation du four pour éliminer les entrées d'air sauvages, Maintenance, Fours, combustion, Procédés"
800,"Récupération de chaleur pour alimenter un réseau de chaleur urbain, Récupération de chaleur, Procédés"
801,"Création d'une unité de recyclage et de valorisation des appareils frigorifiques ménagers, Tri, Déchets"
802,"Développement d'une fonte à faible résistivité, Gestion et pilotage, Procédés"
803,"Analyse du besoin en froid des procédés pour identifier la répartition des besoins, Gestion et pilotage, Froid, Utilités"
804,"Valorisation des rejets pour créer du biogaz par méthanisation, Valorisation, Méthanisation / Biogaz, Nouvelles énergies"
805,"Regroupement de plusieurs sites pour réduire les flux de camions, Gestion et pilotage, Transport, Technologies énergétiques"
806,"Bande transporteuse entre l'arrivée des matières et la zone de rangement., Matériel roulant, Transport, Technologies énergétiques"
807,"Dispositif de visioconférence sur les sites du groupe, Gestion et pilotage, Transport, Technologies énergétiques"
808,"Fermeture isolante, Vitrage, Enveloppe, Bâtiment"
810,"Chauffe-eau thermodynamique individuel à accumulation, Production, Eau Chaude Sanitaire, Eau"
812,"Pompe à chaleur collective à absorption de type air/eau ou eau/eau, Chauffage, CVC, Bâtiment"
813,"Chaudière de type basse température couplée à une ventilation mécanique contrôlée pilotée par la chaudière, Chaudière, Chaudière, Utilités"
814,"Chauffe-eau électrique à accumulation de catégorie C, Production, Eau Chaude Sanitaire, Eau"
817,"Porte pour fermeture des meubles frigorifiques de vente à température positive, Meuble frigorifique, Froid, Utilités"
818,"Réduction des apports solaires par la toiture, Isolation, Enveloppe, Bâtiment"
820,"Pompe à chaleur à absorption de type air/eau ou eau/eau, Chauffage, CVC, Bâtiment"
821,"Pompe à chaleur à moteur gaz de type air/eau, Chauffage, CVC, Bâtiment"
823,"Ventilo-convecteur haute performance, Chauffage, CVC, Bâtiment"
824,"Dé-stratificateur d'air, Chauffage, CVC, Bâtiment"
826,"Evaporateur performant, Evaporateur, Froid, Utilités"
827,"Gonflage des pneumatiques pour véhicules légers et véhicules utilitaires légers, Maintenance, Transport, Technologies énergétiques"
828,"Décreusage des pneumatiques de poids lourds, Maintenance, Transport, Technologies énergétiques"
829,"Changement de catégorie de consommation des véhicules de flottes professionnelles, Matériel roulant, Transport, Technologies énergétiques"
831,"Récupérateur de chaleur sur un tank à lait, Récupération de chaleur, Froid, Utilités"
832,"Chaufferie biomasse dans l'agriculture, Chaudière, Chaudière, Utilités"
833,"Pompe à chaleur de type eau/eau ou air/eau dans l'agriculture, Chauffage, CVC, Bâtiment"
834,"Basse pression flottante dans l'agriculture, Régulation, Froid, Utilités"
835,"Haute pression flottante dans l'agriculture, Régulation, Froid, Utilités"
836,"Double écran thermique pour les serres agricoles, Isolation, Enveloppe, Bâtiment"
839,"Tube fluorescent haut rendement T8 sur un dispositif d'éclairage, Luminaire, Eclairage, Bâtiment"
840,"Formation de chefs d'entreprises, salariés et artisans du bâtiments aux économies d'énergie, Covoiturage, Transport, Technologies énergétiques"
844,"Ventilation mécanique répartie, Ventilation, CVC, Bâtiment"
845,"Panneaux rayonnants électriques ou radiateurs à régulation électronique, Chauffage, CVC, Bâtiment"
846,"Lampe fluo-compacte avec globe de classe B, Luminaire, Eclairage, Bâtiment"
847,"Remplacement de lampes à vapeur de mercure par des technologies performantes, Luminaire, Eclairage, Bâtiment"
849,"GTC qui contrôle l'éclairage intérieur et extérieur, Gestion et pilotage, Eclairage, Bâtiment"
850,"Remplacement des luminaires T8 par des luminaires T5 avec ballast électronique intégré, Gestion et pilotage, Eclairage, Bâtiment"
851,"Remplacement des lampes à vapeur de mercure à ballast magnétique par des tubes fluorescents T5, Luminaire, Eclairage, Bâtiment"
