Solution_ID,Text
330,"Elimination des fuites dans les lignes et vannes de gaz d'inertage et d'air comprimé, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis."
331,"Moteur d'efficacité standard label IE1 (EFF2), coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., Le gain est inversement proportionnel à la puissance du moteur"
332,"Réduction de la pression de l'air comprimé au minimum requis, coût moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., sur le coût de production pour une diminution d'1 bar seulement., Diminution du taux de fuite"
333,"Isolation des équipements qui ne le sont pas, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
334,"Détecteurs de présence, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Solution visible d'économie d'énergie permettant de communiquer sur la maîtrise de l'énergie auprès du personnel."
335,"Utilisation d'une source lumineuse plus efficace, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Source top 10 des solutions mises en place aux USA., Remplacement du luminaire accompagnant l'ampoule parfois nécessaire., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Source top 10 des solutions mises en place aux USA., Réduction des coûts de maintenance car les durées de vie des lampes sont plus longues. Les phases de relamping sont alors espacées."
336,"Analyse des effluents gazeux pour ajuster correctement le ratio air/combustible, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Campagne d'analyse des fumées avec un analyseur de combustion Augmentation de la température des gaz de combustion, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Diminution de l'excès d'air Diminution de la formation de NOx Amélioration du rendement de combustion"
337,"Programme de maintenance préventive, coût annuel, moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
338,"Maintien des équipements propres, coût annuel , moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
339,"Réparation des fuites dans les lignes et les vannes, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
340,"Maintenance sur les machines afin d'en réduire les pertes, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
341,"Réparation des fuites dans les lignes et vannes d'eau, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis"
342,"Formation du personnel pour éviter les pertes de temps et de production, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée."
343,"Plan de maintenance des brûleurs des chaudières, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Diminution des émissions Réduction des imbrûlés"
344,"Augmentation du diamètre des câbles pour diminuer des pertes par effet Joule, Un agrandissement des passages pour les câbles peut être nécessaire Nécessité de couper le courant passant dans les sections concernées Temps de retour sur investissement long Certains câbles sont difficiles d'accès (enfouis, encombrés ...), Consommation électrique réduite Durée de vie des câbles augmentées par diminution de l'échauffement de ces derniers"
345,"Vérification de la puissance réactive, Nécessite un suivi annuel régulier dans la durée, de pertes en ligne en moins + suppression de la facture réactive., Suppression des pénalités Réduction des chutes de tension Augmentation de la puissance active Amélioration de la durée de vie des matériels électrique. Réduction de l'intensité entre les transformateurs et les moteurs."
346,"Minimisation du fonctionnement des moteurs au ralenti ou à faible charge, "
347,"Réduction de la température de combustion, Ajuster la quantité d'air injectée pour ne pas diminuer le rendement ou rendre la combustion incomplète Nécessite l’achat et l’installation de nouveaux équipements, sur la consommation de combustible., Diminution jusqu’à 50 % des émissions des oxydes d’azote."
348,"Augmentation du transfert de chaleur vers le procédé, "
349,"Récupération de la chaleur des fumées pour production d'eau chaude et génération de froid, "
350,"Préchauffeur d'air pour chaudière, Difficilement applicable sur des chaudières existantes, d'économies d'énergie sur les pertes par les fumées 1 % d'augmentation du rendement pour une diminution de 20°C de la température des gaz de combustion, Meilleure qualité de combustion Déshumidification du combustible dans le cas d'une chaudière biomasse"
351,"Préchauffage du combustible, "
352,"Nettoyage des surfaces de transfert de chaleur, "
353,"Vérification de la correspondance entre la sortie de la combustion et les exigences en chauffage, "
354,"Repositionnement de l'admission d'air du brûleur au plafond de la chaufferie, Augmentation des émissions de NOx, d'augmentation du rendement pour une diminution de 20°C de la température des gaz de combustion., Diminution des pertes de chaleur par les fumées"
355,"Brûleurs récupératifs et régénératifs, Les bacs régénérateurs constitués de billes de céramique ou bien de nids d’abeille de matière inerte peuvent être sensibles aux poussières ou envols provenant de la charge à chauffer et ainsi s’obstruer progressivement., Les rendements de combustion de ces brûleurs sont de l'ordre de 80 à 85 %, Réduction des consommations d’énergie de l’ordre de 40 à 50 % par rapport à un système à air froid Température des fumées réduites Réduction des rejets de NOx"
356,"Brûleur haut rendement micromodulant sur une chaudière de production de vapeur ou eau surchauffée, Immobilisation de la chaudière lors du remplacement, Diminution de l'excès d'air Augmentation du rendement des chaudières Diminution de la consommation des ventilateurs chaudière Régulation adaptée au besoin réel. Diminution des NOx"
357,"Réduction du débit massique des gaz de combustion par une réduction de l'excès d'air, Formation possible d'imbrûlés (monoxyde de carbone,particules carbonées et hydrocarbures), d'augmentation de rendement de la chaudière pour une réduction de 15 % de l'excès d'air, Evite le phénomène de condensation des fumées ( température de rosée acide) Une augmentation de la température du du gaz brut peut détériorer l'ensemble du système"
358,"Régulation et contrôle des brûleurs, HT environ pour un système de contrôle/commande de la combustion, sur la consommation de combustible, Pollution réduite"
359,"Réflexion sur le choix du combustible, "
360,"Oxycombustion, Coût supplémentaire du traitement de l'air pour obtenir de l'oxygène, de la consommation en énergie primaire., Réduction des émissions de polluants Meilleur transfert thermique Obtention de fumées fortement concentrées en CO2 : séparation puis stockage plus aisé du CO2"
361,"Réduction des pertes de chaleur par les ouvertures du four, "
364,"Inspection et vérification de l'état de l'isolation, "
365,"Sensibilisation sur le coûts d'un purgeur fuyard, Suivi et maintenance approfondie, Purgeur de ligne DN 20, avec une différence de pression de 5 bar, un orifice de 3 mm, une fuite théorique de 15kg/h, une fuite avec coefficient de pondération de 10kg/h de vapeur. Avec un coût de la tonne de vapeur à 35€ et un fonctionnement de 4000 h\a, Augmentation de la durée de vie des conduites Amélioration des échanges thermiques Diminution des fuites de vapeur"
366,"Vérification des joints d'étanchéité, "
367,"Calorifugeage des vannes, des robinets et des postes de détente sur un réseau vapeur, Les fuites sont plus difficilement détectables, Le calorifugeage d'un poste de détente DN 65 PN 40 génère une économie de 41 820 KWh par an. Hypothèse ; écart de température de 170 °C et un fonctionnement de 600 h par an, production de vapeur au gaz., Réduction des pertes de chaleur au niveau de la vanne"
368,"Chauffe eau solaire collectif (CESC), pour l'achat et installation du matériel., Raccordement au réseau existant ou rénovation du réseau d'eau chaude (pompe, ballon, échangeur...) Grande surface (champ) de capteurs solaires nécessaire, Selon la surface, environ 10 MWh/an économisés Environ 30 tCO2/an en moins, Energie solaire : indépendance aux énergies fossiles Installation collective de grande taille : vite rentabilisée"
370,"Pompe à chaleur de type eau/eau, chauffé (prix TTC) Les coûts détaillés plus loin comprennent la mise en service., Plus chère que l'aérothermie Règlementations du code de l’environnement Capacité des sources d'eau suffisantes Coût de l'installation élevé (forage) Nuisances sonores pour les modèles non insonorisés, Moins chère que la géothermie Technologie réversible (chaud/froid) Très bon rendement en mode froid Pas de chauffage d'appoint supplémentaire nécessaire Faibles coûts d'exploitation"
371,"Pompe à chaleur de type air/eau, chauffé (prix TTC). Les coûts détaillés dans le Benchmark ci-dessous comprennent la mise en service., Rendement moins bon que la pompe à chaleur air/air quand il s'agit de faire du froid Moins bon rendement que les autres pompes à chaleur Eviter les régions où les hivers sont rudes Nuisances sonores pour les modèles standards Chauffage d'appoint indispensable en cas de température négative. Appel de courant important au démarrage, Peut se brancher sur un chauffage préexistant Moins chère que les autres pompes à chaleur Facile à mette en place Technologie réversible (chaud/froid)"
373,"Gestion technique d'un bâtiment (GTB), Investissement modéré, Dans un bâtiment tertiaire, la mise en place d'une gestion technique du bâtiment (GTB) permet de réaliser environ 12% d'économie sur la facture totale d'énergie., Prévention des pannes des appareils (ascenceurs/alarmes...) Maintenance simple"
374,"Programmateur d'intermittence pour un chauffage par radiateurs électriques, Impact indirect sur les équipes en démontrant que le site s'intéresse aux économies d'énergie."
376,"Isolation d'un réseau d'eau chaude sanitaire existant, Achat des isolants, installation, Adaptation des isolants au réseau existant, Moins de pertes de chaleur à travers le réseau d'eau chaude, Maintien de l'eau dans le réseau à la température de sortie du chauffe-eau"
377,"Remplacement d'un climatiseur existant par un climatiseur fixe de classe A, "
378,"Programmateur d'intermittence pour les systèmes de climatisation, Installation faite par un professionnel A positionner à proximité des systèmes de chauffage pour réduire les coûts de liaison, d'économies d'énergie, Réduction de la consommation du système de climatisation Confort amélioré pour les occupants"
379,"Ventilation mécanique modulée proportionnelle, "
380,"Ventilation mécanique modulée à détection de présence, "
381,"Ventilation mécanique contrôlée simple flux autoréglable, "
382,"Ventilation mécanique contrôlée double flux avec échangeur, "
384,"Raccordement à un réseau de chaleur, Réfection du système d'émission si chauffage à l'électricité Investissement assez important si participation aux investissemens, Réduction de la facture énergétique si réseau de chaleur raccordé à une ressource renouvelable (bois) Mise en commun des installations de production : réduction des investissements"
385,"Mini-cogénération sans obligation d'achat, "
386,"Circulateur à rotor noyé de classe A, "
388,"Unité autonome de traitement d'air en toiture à haute performance énergétique, "
389,"Groupe de production d'eau glacée avec condenseur sur eau, "
390,"Echangeur air neuf / air extrait sur centrale de traitement d'air (DOM), Investissement de départ élevé Adaptation sur la central de traitement d'air Entretien de l'échangeur nécessaire Augmentation des pertes de charge et donc de la consommation des ventilateurs, de chaleur récupérée., Diminution de la consommation du chauffage"
391,"Accumulateur d'eau chaude à condensation, Coût de l'équipement, Moins d'espace nécessaire pour l'installation Réduction de la consommation d'énergie (n'est chauffé que ce qui est consommé), Production directe d'ECS (ne dépend pas du système de chauffage) Capable de répondre aux besoins de haut débit lors d'une utilisation simultanée (vaisselle/douche/bain) Chauffage instantané de la boucle d'eau chaude"
392,"Système de climatisation centralisée de type DRV, "
393,"Analyse de la qualité et de la conception de l'éclairage, Prendre en compte tous les aspects d'un bâtiment (orientation, utilisation, fréquentation...), Optimisation et réduction de la consommation énergétique, Améliorer les conditions de vie/travail des personnes Optimiser le système d'éclairage Utiliser au maximum la lumière naturelle"
394,"Gestion de l'éclairage, Installation des équipements de gestion (détecteurs, etc...), Réduction de la consommation d'électricité, Gestion optimisée des systèmes d'éclairage Entretien des équipements Pas de gaspillage d'énergie"
395,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option A, "
396,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option B, "
397,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option C, "
398,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option D, "
399,"Horloge sur un dispositif d'éclairage, Installation sur dispositif d'éclairage avec tubes fluorescents, Economie d'électricité, Meilleure gestion de l'éclairage"
400,"Lampes à iodures métalliques à brûleur céramique en remplacement de lampe à vapeur de mercure, Installation parfois difficile d'accès Les lampes supportent mal l'extinction puis le rallumage rapide. Des précautions doivent être prise en compte si les lampes sont couplées à des interupteurs crépusculaires. Des temporisations sur l'allumage peuvent être à installer en supplément selon les cas. Les lampes sont sensibles aux variations de tension., Très bon rendu des couleurs. Efficacité lumineuse correcte ( 65 à 120 lumens/Watt )"
403,"Nappe d'éclairage fluorescent en tube de typeT5, "
404,"Système de mise au repos automatique de blocs autonomes d'éclairage de sécurité (BAES), "
405,"Porte non chauffante à haute performance d'isolation pour armoire horizontale à froid négatif, d'économie d'énergie sur la consommation du meuble, Economies d'énergie Meilleure conservation des aliments Investissement peu élevé si mise en oeuvre dès l'achat."
406,"Lampe fluo-compacte de classe A, Plus chères que des lampes classiques, économisés par rapport à des ampoules classiques (la comparaison est faite pour des luminosités équivalentes), Economie d'énergie sur l'électricité"
407,"Participation du personnel à l'extinction de l'éclairage en période d'inoccupation, Sensibilisation du personnel aux économies d'énergie Pas de gaspillage et de pollution lumineuse (la nuit)"
408,"Etiquette pour l'identification des interrupteurs, Meilleure gestion centralisée de l'éclairage Plus grand efficacité pour l'extinction"
411,"Extinction de la lumière des zones souvent inoccupées, Economie d'énergie, Pas de gaspillage d'énergie Pas de pollution lumineuse la nuit"
412,"Extinction des luminaires extérieurs quand ils ne sont pas nécessaires, Economie d'électricité, Pas de pollution lumineuse inutile la nuit"
414,"Caches adéquats pour les luminaires, Pas d'éblouissement Pas ou peu de perte de luminosité Esthétique (cache les ampoules et systèmes d'éclairage)"
415,"Programme d'entretien ou plan de remplacement de l'éclairage, Achat de nouveaux luminaires, Eclairage plus performant Maintenance des équipements"
416,"Programmateurs pour le contrôle de l'allumage, Economie d'énergie Meilleure gestion de l'éclairage"
418,"Luminaire avec réflecteur pour l'éclairage., Nombre et orientation des réflecteurs adaptés aux luminaires, Réduction de la consommation d'électricité, Réduction du nombre de luminaires nécessaire"
419,"Lampes à induction dans les zones difficile d'accès., Les lampes à induction sont plus consommatrices que d'autres technologies (lampes à sodium ou à iodures métalliques)., Gain sur la maintenance Impact environnemental diminué par l'absence de mercure Bon rendu des couleurs (proche des couleurs réelles)"
420,"Suppression des ampoules à incandescences, d'économie d'énergie sur la consommation de la lampe, Meilleure performance (en luminosité et en consommation)"
421,"Commandes individualisées de l'éclairage à distance, Gestion facile de l'éclairage dans les zones difficiles d'accès"
422,"Coupe-veille automatique par détection d'utilisation des appareils raccordés, Economie réalisée sur la consommation (souvent importante) des appareils mis en veille., Réduit la consommation d'électricité des appareils (éteints au lieu d'être en veille). Préserve la durée de vie des appareils électriques. Evite le risque d'incendie lié à une surcharge."
423,"Coupe-veille en hébergement relié au système d'accès., Plus cher qu'un système de coupe-veille automatique avec raccordement direct aux appareils électriques ou électroniques., Economie d'énergie sur la consommation des appareils éteints au lieu d'être mis en veille., Préserve la durée de vie des appareils. Réduit la consommation d'électricité. Permet un contrôle général des appareils de tout le logement équipé du système."
424,"Transformateur à haut rendement pour l'alimentation basse tension d'un site tertiaire, "
425,"Système de pilotage par intermittence des centrales de traitement d'air (DOM), "
426,"Contrat de Performance Energétique (CPE), "
427,"Connaissance approfondie de la répartition de la consommation d'énergie du site, Campagne de mesure ou achat d'apareil de mesure fixe ou mobile. La campagne peut être coûteuse. La campagne de mesure doit être réfléchie en amont pour avoir des résultats représentatifs et directement exploitables., Connaissance approfondie du site industriel Suivi dans la durée facilitée Identification des éléments prioritaires sur lesquels travailler"
428,"Politique environnementale, "
429,"Comité énergie interne au site pour piloter la politique énergétique du site., Implication importante des responsables Nécessite un suivi dans la durée."
430,"Création d'un poste de responsable énergie, "
431,"Concurrence des fournisseurs d'énergies, "
432,"Achat d'énergie mutualisé, Nécessité de s'accorder sur cette solution avec les autres membres du groupe d'achat., Economie sur le tarifs d'achat d'électricité Eventuel partage de bonnes pratiques énergétiques"
433,"Vérification des factures d'énergie, Une personne doit être désignée pour effectuer cette tâche régulièrement dans le temps., le suivi des factures permet d'améliorer la connaissances des énergies consommées dans l'entreprise."
435,"Liste de fournisseur d'énergie potentiels, "
437,"Démagnétiseur sur les fours, "
439,"Procédure pour relever les compteurs, Rémunération du personnel procédant au relevé des compteurs., Meilleur contrôle de la consommation d'énergie (électricité notamment). Ajustement possible de la consommation de certains appareils en fonction des données."
440,"Analyse des irrégularités du profil de production, "
441,"Mesure des consommations énergétiques la nuit durant le tarif ""heures creuses"", Consommation talon à reconstruire. Le travail de recensement des équipements peut être assez long d'autant que la nuit, les petits consommateurs peuvent être plus important en % de la puissance appelée que le jour., Meilleure connaissance des consommations d'électricité de son site. Permet de mettre en évidence des consommations inutiles."
442,"Optimisation des achats selon la variation du prix du fioul, "
443,"Utilisation des DJU pour analyser le chauffage., à l'année pour avoir les DJU"
444,"Suivi des performances de production, "
445,"Comparaison des performances énergétiques avec d'autres sites industriels, "
446,"Objectifs chiffrés de réduction de consommation d'énergie, "
447,"Motivation du personnel pour trouver des idées d'économies d'énergie réalisables., Motivation du personnel dans la durée, Implication du personnel dans la recherche de solutions d'économies d'énergie Economie d'énergie importante"
448,"Bibliothèque des documentations constructeurs relatives aux matériels énergétiques de l'entreprise, "
449,"Formation du personnel à l'utilisation rationnelle de l'énergie, "
450,"Communication sur les bénéfices d'une politique d'économie d'énergie, Campagne de communication, création de visuels Mobilisation et motivation des équipes, Diminution des consommations liées au comportement du personnel Implication du personnel"
451,"Unité de transport intermodal (UTI), Adaptation des véhicules aux différentes UTI, de gain énergétique pour transporter une tonne utile. (pas de gain sur le coût par contre), Pas de chargement/déchargement à effectuer lors de transport de marchandises par différents moyens (avion, train)"
452,"Pneus d'autobus à basse résistance au roulement, d'économie de carburant, Meilleure qualité de pneu Très faible résistance au roulement"
453,"Télématique embarquée pour le suivi de la conduite d'un véhicule, Informations pour améliorer la conduite Consommation réelle connue pour chaque trajet"
454,"Lubrifiant économiseur d'énergie, Réduction des émissions de CO2 Prologation de la durée de vie du véhicule"
455,"Suivi des consommations de carburant grâce à des cartes privatives, Suivi d'un chauffeur (une carte privative) : conduite, consommation de carburant"
456,"Pneus de véhicules légers à basse résistance au roulement., d'économie de carburant, Meilleure qualité de pneu Très faible résistance au roulement"
457,"Unité de transport intermodal pour le transport combiné fleuve-route, Adaptation des transports aux différentes UTI, de gain énergétique pour transporter une tonne utile. (pas de gain sur le coût par contre), Pas de chargement/déchargement à effectuer lors de transport de marchandises par différents moyens (bateau, camion)"
458,"Wagon d'autoroute ferroviaire, Désengorgement des autoroutes Transport plus propre que le camion"
459,"Acquisition d'une barge fluviale, Transport fluvial moins polluant que routier Désengorgement des autoroutes et voies ferrées"
460,"Acquisition d'un automoteur fluvial, Transport fluvial moins polluant que routier Désengorgement des autoroutes et voies ferrées"
461,"Groupe frigorifique autonome à haute efficacité énergétique pour camions, semi remorques, remorques et caisses mobiles frigorifiques, Recharge de la batterie du groupe autonome, Bloc autonome Réglage de la température souhaitée"
462,"Groupe frigorifique non autonome à haute efficacité énergétique pour camions, semi remorques, remorques et caisses mobiles frigorifiques, Branchement sur la batterie du véhicule, Pas de recharge de batterie à effectuer pour le système frigorifique Réglage de la température souhaitée"
463,"Lubrifiant économiseur d'énergie pour des véhicules de transport de personnes ou de marchandises, de carburant tous les 100 km, Réduction de la consommation de carburant Prolongation de la durée de vie du véhicule"
464,"Formation d'un chauffeur à l'éco-conduite, Il faut prévoir le coût de la formation ainsi que l’organisation interne. Les gains disparaissent rapidement après la formation initiale. Il est nécessaire de planifier des formations de rappel., économie de carburant. Gains maxi en ville., Baisse de la sinistralité (accidents) Optimisation du temps de travail Moindre usure des véhicules"
466,"Covoiturage domicile -travail, Coordination entre covoitureurs, Réduction du nombre de voitures sur les routes (réduction de GES) Création de liens sociaux entre covoitureurs"
468,"Responsable de parc de véhicules de l'entreprise, Gestion des véhicules disponibles en fonction des personnes et des déplacements, Planification de l'utilisation des véhicules Entretien du parc automobile (gestion des contrôles techniques, etc...)"
469,"Entretien régulier des véhicules, Respecter le planning d'entretien, Maintien du système en bon état Réduction des émissions de GES Réduction de la consommation en carburant"
470,"Vérification régulière de l'usure et la pression des pneus, de diminution de la consommation de carburant pour un défaut de parallélisme de 1° réglé, Diminue le risque de dérapage ou d'aquaplaning Diminue la distance de freinage"
471,"Analyse des différents types de déplacements professionnels des salariés, Gérer tous les déplacements du personnel d'une grande entreprise, Adaptation du mode de transport au voyage"
472,"Véhicules adaptés aux déplacements, Disposer du véhicule adapté, Réduction de la pollution Economie de carburant"
473,"Plan de mobilité ou un plan de déplacement entreprise, Proposer les solutions adéquats à chaque employé et chaque visiteur, Adaptation des modes de transport pour les employés et les visiteurs"
474,"Encouragement à l'usage des transports en commun, Zones desservies par les transports en commun, Réduction des véhicules individuels (voitures) Réduction des émissions de GES"
475,"Suppression des poids inutiles des véhicules quand cela est possible, de gain sur la consommation de carburant en supprimant la galerie à vide., Moins de résistance à l'air Economie de carburant"
476,"Plan de livraison et système de gestion de remplissage des véhicules, Prise en compte des trajets, de la capacité des véhicules, Optimisation du parcours de livraison Gain de temps et de carburant"
478,"Réduction des déplacements professionnels, Gain de temps et d'argent Réduction de l'utilisation des transports"
479,"Prise en compte la consommation de carburant comme un facteur déterminant dans l'achat d'un véhicule, Budget limité pour l'achat d'un véhicule, Choix d'un véhicule plus respectueux de l'environnement Réduction des émissions de GES"
480,"Arrêt des moteurs lors des pauses, La réussite de la solution implique l'engagement du personnel., Economie d'énergie importante Gains sur le viellisement du matériel"
481,"Véhicule électrique, Autonomie plus faible que toute autre voiture (hybride, essence, diesel, GPL...) Manque de bornes de recharge sur le territoire, pour 100 km en rechargeant pendant les heures creuses., Economie de carburant fossile Réduction considérable de la pollution (pas d'émission de GES)"
482,"Etude d'optimisation de l'usage de la chaleur au sein des procédés, "
483,"Optimisation de la régulation des procédés thermiques et des températures de veille, Connaissance approfondie du comportement et de l'inertie de l'unité nécessaire., Une conduite ou régulation inadaptée peut conduire à des surconsommation de plus de 30%, Diminution des pertes de chaleur lorsque les températures sont diminuées."
484,"Vérification régulière de l'état général des process thermiques, "
485,"Contrôle de la performance des échangeurs, "
486,"Vérification de l'adéquation des cycles thermiques avec les produits, La solution nécessite une étude thermique pour chaque produit. Pour s'assurer d'une consommation optimale du sécheur, l'analyse doit être réitérée à plusieurs reprises espacées dans le temps., sur la consommation d'énergie d'un séchoir initialement mal utilisé, Adaptation de la consommation au besoin réel. Consommation réduite. En diminuant les temps de séchage, des gains sont réalisables sur la productivité."
487,"Formation du personnel à quantifier les coûts énergétiques, "
488,"Comparaison des process actuels avec des process performants, "
489,"Infrarouges pour chauffer, cuire, sécher, gélifier, coller de manière directe et localisé, de la consommation énergétique"
490,"Micro-ondes et hautes fréquences pour chauffer les produits., sur le chauffage de produits épais"
491,"Ultraviolets pour chauffer, cuire, sécher, gélifier, coller de manière directe et localisé, Cette technologie est réservée aux petites pièces notamment dans le domaine de la Plasturgie., pour des applications proches de ceux des infrarouges : chauffage direct et localisé, Séchage très rapide"
492,"Récupération de l'énergie des buées lors du séchage de la vapeur, "
494,"Prétraitement mécanique pour les produits à forte teneur en eau., d'économie d'énergie par rapport à un séchage thermique"
495,"Concentration d'un liquide avant de le sécher, sur la consommation d'énergie dédiée au séchage"
496,"Chauffage par induction, "
497,"Bains de traitements chauffés par TIC (tubes immergés compact), 100 EUR/kW installé, Plutôt adapté au chauffage de solution aqueuse à une température <100°C Nécessite une maintenance régulière et adaptée (vérifier l'encrassement, filtre à air comburant) Dans le cas de positionnement en fond de cuve, la dimension de la zone de chauffe est relativement importante Nuisance sonore du surpresseur d'air, Rendement élevé dû à l'absence de pertes thermiques Souplesse d'installation Régulation simple Investissement modéré par rapport aux autres systèmes Adapté à tout type de liquide Fonctionnement avec un bon taux de charge Bonne durée de vie en cas d'entretien régulier"
500,"Optimisation et vérification des équipements, d'économies d'énergie"
502,"Profil de la demande d'air comprimé, Etablir un profil de la demande, Meilleure gestion de la production et de la distribution d'air comprimé Durée de fonctionnement optimal des compesseurs"
503,"Pompes à haut rendement, "
504,"Arrêt des ventilateurs inutiles, Procédure d'arrêt des équipement à créer et à mettre en place avec le personel. La réussite est aussi liée à la volonté des utilisateurs du poste de travail., Gain sur le chauffage de l'atelier car en arrêtant les ventilateurs, moins d'air chaud sera évacué de l'atelier."
505,"Captages spécifiques pour les pollutions localisées à la place d'un système de ventilation générale, "
506,"Recharge en fluide frigorigène si nécessaire, Nécessite une vérification régulière des fuites, Meilleure efficacité Diminution des rejets de gaz à effet de serre"
507,"Régulation du débit du fluide frigoporteur, Investissement plus important Problèmes d’harmoniques, de la consommation instantanée, COP optimisé Durée de vie du compresseur prolongée (diminution du nombre de démarrage/arrêts) Compresseur dimensionné plus petit"
508,"Arrêt des moteurs inutiles, Sensibilitation du personnel, Equipement d'automatisation de l'arrêt du moteur le plus approprié à réfléchir en amont., A vide, un moteur consomme environ 30 % de sa consommation nominale., Limitation des gaspillages, Réduction de la consommation talon."
509,"Identification des systèmes inefficaces, "
510,"Dimensionnement correcte de la roue à aubes, "
511,"Ajustement des bagues d'étanchéité, "
512,"Arrêt des pompes inutiles, "
513,"Gestion quotidienne du fonctionnement, "
514,"Réactance en série pour limiter les harmoniques, diminution du taux de flicker"
515,"Résoudre les problèmes liés aux coupures de courant, "
516,"Détection des fuites éventuelles de diélectrique, "
518,"Test d'isolation électrique, "
529,"Lave-linge domestique de classe A+, Plus cher qu'un lave-linge classique, Réduction de 15% de la consommation d'eau Réduction de la consommation d'électricité, Durée de vie de 15 ans (au lieu de 10 ans pour des lave-linge classiques)"
530,"Réfrigérateur domestique performant, Coût d'achat de l'équipement. Installation rapidement rentabilisée., Plus cher qu'un réfrigérateur standard., Equipement plus respectueux de l'environnement: environ 20% d'économie d'énergie, optimisation de l'isolation. L'achat d'un appareil de froid domestique de classe A+ (ou plus) donne droit à des certificats d'énergie."
531,"Luminaire avec ballast électronique pour parties communes, "
534,"Formation des acteurs professionnels du secteur du bâtiment aux économies d’énergie, Coût de la formation., Comportement adapté du personnel à l'utilisation rationnelle de l'énergie."
535,"Ingénierie d'accompagnement des entreprises et artisans du bâtiment pour réaliser les objectifs énergétiques du Grenelle de l'environnement, "
539,"Chauffe-Eau Solaire Individuel (CESI), pour l'achat du matériel (capteurs solaires, ballon...), Orientation vers le sud et pente à environ 45° Exposition au soleil qui assurent la rentabilité de l'installation Surface moyenne de 3 à 5 m², 75% d'économie d'électricité Durée de vie d'environ 15 ans, Fournit au minimum 50% des besoins en eau chaude d'un foyer"
543,"Chaudière individuelle à condensation au gaz, "
544,"Chaudière collective à condensation, "
545,"Chaudière collective à condensation avec contrat assurant le maintien du rendement énergétique de la chaudière, "
546,"Chaudière individuelle de type Basse température, "
547,"Chaudière collective de type basse température, "
548,"Chaudière collective de type basse température avec contrat assurant le maintien du rendement énergétique de la chaudière, "
550,"Régulation par sonde de température extérieure, Positionnement de la sonde adéquat Investissement de départ élevé Adaptation du système CVC, Anticipation des changements climatiques Régulation plus fine du chauffage et de la climatisation Confort supérieur pour les occupants Réduction de la consommation en évitant le fonctionnement en dent de scie"
551,"Appareil indépendant de chauffage au bois, de la facture énergétique avec un insert comme dispositif complémentaire au chauffage par gaz naturel"
