Solution_ID,Text
787,Thermo-oxydation du prototype d’azote (N2O) dans les effluents gazeux des installations existantes de production industrielle
789,Optimisation de la maintenance des moteurs
790,Optimisation de l'efficacité des tours de refroidissement
791,Régulation de débit par variation électronique de vitesse asservie à la pression
793,Diminution de la surchauffe
794,Maintenance des pompes et réseaux d'eau
796,Campagne d'analyse de l'énergie réactive par bâtiment
797,Suivi de la facturation d’électricité
798,Récupération de l'excès de vapeur
799,Réparation du four pour éliminer les entrées d'air sauvages
800,Récupération de chaleur pour alimenter un réseau de chaleur urbain
801,Création d'une unité de recyclage et de valorisation des appareils frigorifiques ménagers
802,Développement d'une fonte à faible résistivité
803,Analyse du besoin en froid des procédés pour identifier la répartition des besoins
804,Valorisation des rejets pour créer du biogaz par méthanisation
805,Regroupement de plusieurs sites pour réduire les flux de camions
806,Bande transporteuse entre l'arrivée des matières et la zone de rangement.
807,Dispositif de visioconférence sur les sites du groupe
808,Fermeture isolante
810,Chauffe-eau thermodynamique individuel à accumulation
812,Pompe à chaleur collective à absorption de type air/eau ou eau/eau
813,Chaudière de type basse température couplée à une ventilation mécanique contrôlée pilotée par la chaudière
814,Chauffe-eau électrique à accumulation de catégorie C
817,Porte pour fermeture des meubles frigorifiques de vente à température positive
818,Réduction des apports solaires par la toiture
820,Pompe à chaleur à absorption de type air/eau ou eau/eau
821,Pompe à chaleur à moteur gaz de type air/eau
823,Ventilo-convecteur haute performance
824,Dé-stratificateur d'air
826,Evaporateur performant
827,Gonflage des pneumatiques pour véhicules légers et véhicules utilitaires légers
828,Décreusage des pneumatiques de poids lourds
829,Changement de catégorie de consommation des véhicules de flottes professionnelles
831,Récupérateur de chaleur sur un tank à lait
832,Chaufferie biomasse dans l'agriculture
833,Pompe à chaleur de type eau/eau ou air/eau dans l'agriculture
834,Basse pression flottante dans l'agriculture
835,Haute pression flottante dans l'agriculture
836,Double écran thermique pour les serres agricoles
839,Tube fluorescent haut rendement T8 sur un dispositif d'éclairage
840,"Formation de chefs d'entreprises, salariés et artisans du bâtiments aux économies d'énergie"
844,Ventilation mécanique répartie
845,Panneaux rayonnants électriques ou radiateurs à régulation électronique
846,Lampe fluo-compacte avec globe de classe B
847,Remplacement de lampes à vapeur de mercure par des technologies performantes
849,GTC qui contrôle l'éclairage intérieur et extérieur
850,Remplacement des luminaires T8 par des luminaires T5 avec ballast électronique intégré
851,Remplacement des lampes à vapeur de mercure à ballast magnétique par des tubes fluorescents T5
852,Remplacement des anciens équipements par des lampes plus efficaces et de puissances inférieures
853,Remplacement des câbles électriques mal dimensionnés
854,Réglage de la luminosité avec une télécommande
855,Ballasts électroniques de catégorie A2 en remplacement de ballasts ferromagnétiques
856,Ajout d'interrupteurs pour contrôler l'allumage par zones dans une pièce
857,Gestion Technique Centralisée (GTC) sur les centrales de traitement d'air
858,Panneaux photovoltaïques pour alimenter les systèmes d'éclairage
859,Lampes à sodium haute pression pour éclairage extérieur en remplacement de lampe à vapeur de mercure
861,Lampes à décharge avec réduction de la tension d'allumage intégrée
863,LED pour la signalisation tricolore
864,Vanne d'isolation sur l'arrivée vapeur
865,Dégazeurs thermiques sur chaudière vapeur
866,Révision du système frigorifique
867,Gestion centralisée de la production frigorifique
868,Compteurs pour suivre la consommation d'eau chaude
869,Stockage pour récupération de l'eau perdue
870,Réutilisation du CO2 émis par les process pour injection dans procédé de fermentation
871,Compresseurs frigorifiques de type Scroll
872,Délestage des équipements électriques
873,Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur
874,Création d'une installation de prétraitement des effluents
875,Brûleur bas-NOX
876,Arrêt des pompes quand les process ne tournent plus
877,Replacement du brûleur et des tubes de l'échangeur du four
878,Combustible de meilleure qualité
879,Procédures d'arrêt des fours électriques optimisées
881,Repositionement du bruleur pour être assuré qu'il couvre la totalité de la chambre de combustion.
882,Amélioration de la conduite du procédé de fours pour acierie et aluminium
883,Récupération de chaleur sur un four à arc électrique
884,Hottes au dessus des fours pour récupérer la chaleur
885,Optimisation de la consommation de nitrogène dans la production d'acier
886,Optimisation de la consommation d'oxygène dans la production d'acier
887,Compteur d'eau pour suivre et comprendre les consommations
888,Technologie de nettoyage performante adaptée au procédé
889,Vérification le dimensionnement et l'utilisation des procédés en comparaison du besoin réel
890,Augmentation de la température de consigne de la boucle d'eau de refroidissement
891,Variation de l'angle des pales du système tournant
892,Optimisation de la gestion des circuits électriques
893,Création d'un poste de gestionnaire de flux
894,Identification puis remplacement des thermostats défectueux
896,Identification des sources de déperditions thermiques du bâtiment
897,Analyse thermographique aérienne
898,Unité de gazéification du bois
899,Production de Biodiesel
900,Véhicule fonctionnant au biogaz
901,Démarche HQE
902,Vanne thermo régulée sur un réseau d'eau glacée
903,Vérification et diminution si possible les températures de chauffe des process
904,Remplacement du système de régulation sur le réseau d'eau chaude sanitaire
905,Limiteur de débit sur les douches
906,Réglage manuel des climatisations
907,"Dans les hôtels, remplissage prioritaire des chambres au nord en été et des chambres au sud en hiver"
909,Chaufferie collective à gaz pour réseau d'eau chaude sanitaire
910,Minuteurs sur luminaires intérieurs
912,Minuteurs sur luminaires extérieurs
913,Installation d'une éolienne
914,Panneau solaire photovoltaïque
915,Puits canadien pour préchauffer l'air
916,Production d'hydrogène pour stocker l'électricité
917,Isolation des fourreaux
918,Optimisation de la température du circuit de refroidissement des presses
919,Presses à injecter tout-électrique en remplacement de presses à injecter hydrauliques
920,Récupération de chaleur sur l'épurateur des fours pour préchauffer la matière entrante
921,Certification HQE
922,Récupération de chaleur des compresseurs pour réchauffer le sol sous la chambre froide.
923,Saumure pour le dégivrage des évaporateurs chauffée par récupération de chaleur
924,Variation de la courbe de chauffe en fonction de la température extérieure
925,Electrovanne pour l'optimisation de la régulation
926,Electrovannes sur les soufflettes d'air comprimé
928,Rafraichisseur d'air à évaporation directe
929,Bouclage du réseau d'air comprimé
930,Optimisation de la quantité de produits à sécher
931,Utilisation d'un four à sole tournante équipé de brûleurs régénératifs
932,Sensibilisation du personnel aux coûts de l'énergie
933,Production au gaz semi-instantanée
935,Four à oxycombustion
936,Remplacement du four existant par un four plus performant
937,Récupérateur de chaleur sur compresseur d'air comprimé pour le chauffage de locaux.
938,Utilisation prioritaire des centrales de production les plus proches de l'utilisation du réseau
940,Optimisation du mode veille des presses à injection
941,Optimisation du dosage des presses
942,Chauffage des moules par induction sur presse à injecter
943,Partage des bonnes pratiques entre les sites d'un même groupe
944,Clause d'efficacité énergétique dans les contrats d'exploitation et de maintenance
945,Niveau de pression optimum pour les pompes à vide
946,Diagnostic énergétique bâtiment
947,Centralisation du refroidissement hydraulique des presses à injection
948,Optimisation du diamètre des vis et fourreaux de presse à injecter et d'unité d'extrusion
949,Vérification de la qualité de l'air intérieur
950,Démarche éco-conception
951,Compteurs d'énergie thermique
954,Suppression des bras morts du réseau et parties qui ne sont plus utilisées
955,Campagne de mesures
956,Couplage du suivi énergétique avec le suivi de production au moyen de ratios
958,Optimisation du temps de mise en chauffe des presses
959,Etalement du démarrage des presses
960,Option points 10 minutes de la puissance électrique appelée
961,Emplacement optimisé des systèmes de chauffage radiant
962,Remplacement des anciens équipements par des équipements récents plus performants
963,Isolation hydraulique des chaudières quand elles ne sont pas utilisées
965,Amélioration du séchage de la vapeur
966,Station météo couplée à la GTC
967,Nettoyage du système d'eau de process
968,Récupération instantanée de chaleur sur eaux grises pour la production d'ECS
969,Fermetures des meubles frigorifiques de vente à température négative
970,Système de management de l'énergie (norme ISO 50 001)
971,Compresseur basse pression à vis
974,Système de management hors certification
975,Mesure et optimisation des consommations de carburant pour une unité de transport fluvial
976,Carénage sur une unité de transport fluvial
977,Tracteur routier optimisé
978,Pompe à chaleur de type eau/eau ou air/eau pour le chauffage de serres horticoles
979,Récupérateur de chaleur à condensation pour serres horticoles
980,Diminution des éclairages décoratifs
981,Certification ISO 14 001
983,Disposition de l'éclairage parallèle aux allées
984,Camion de norme Euro 4 ou Euro 5
985,Optimisation du chargement des camions
986,Unité de production d'énergie géothermique
987,Micro éolienne pour alimenter les éclairages extérieurs
989,Récupération de l'eau de pluie
990,Collectes des cartons et palettes pour incinération
991,Compostage des déchets
992,Tri des déchets dangereux
993,Collecte sélective porte à porte
994,Bassins de rétention pour nettoyage des camions
995,Utilisation de papiers recyclables / recyclés
996,Suppression des prospectus
997,Diminution des déchets plastiques
998,Valorisation des produits éco-emballés
1000,Adaptation des horaires de l'éclairage à l'occupation des bâtiments
1001,Soufflettes d'air comprimé plus performantes
1002,Amélioration du système d'eau glacée
1003,Remplacement des chaudières vieillissantes par des équipements performants
1004,Vanne permettant de moduler la pression de distribution de la vapeur
1005,Optimisation des températures de séchage
1006,Isolation des séchoirs
1007,Séchoirs performants
1008,Vanne permettant d'isoler le départ vapeur
1009,Optimisation de la bâche d'eau glacée
1010,Système de commande prédictive sur un four
1011,Traitement efficaces des effluents
1012,Augmentation du taux de recyclage des rebuts plastiques des presses à injecter
1013,Four pâtissier électrique de haute qualité énergétique
1014,Variation électronique de vitesse sur hotte d'aspiration des procédés
1016,Séchage et vente de bois
1017,Récupération de chaleur pour préchauffer l'air comburant
1018,Isolation et la recirculation du stockage de carburant
1019,Chaudières à lit fluidisés
1020,Amélioration du système d'alimentation en combustible
1021,Capteur de poussières électrique
1022,Remplacement des chaudières vétustes
1023,Chaudières performantes à résidus de distillation
1024,Récupération de l'eau de vache des évaporateurs
1025,Récupération de la chaleur des tours de séchage
1026,Optimisation de la logistique
1027,Optimisation du cycle de synthèse de l'ammoniac
1028,Construire un réseau de gaz naturel haute pression
1029,Réparation des fuites des conduites contenant des produits chimiques
1030,Unité d'oxygène enrichi
1031,Amélioration du programme de gestion des fuites
1032,Turbine à contrepression
1033,Récupération de la chaleur des eaux perdues
1034,Optimisation de l'apport d'oxygène grâce à une sonde CO2 liée à une régulation sur le ventilateur
1035,Optimisation des transferts de chaleur
1036,Récupération de chaleur lorsque le produit se refroidit à l'air
1037,Récupérateur de chaleur sur groupe d'eau glacée
1039,Optimisation de la pression de fonctionnement
1041,Nettoyage de l'économiseur
1042,Vérification de la turbine installée par rapport à sa charge
1043,Optimisation du circuit du réseau vapeur
1044,Suppression des ASI (alimentation sans interruption) redondantes
1045,Arrêt des serveurs pendant les périodes de faible charge
1046,Fonctionnement des ASI (alimentation sans interruption) en mode by-pass
1047,Isolation des courants d'air chaud et froids dans les data-centers
1048,Groupe à eau glacée de haute efficacité
1049,Programmes de contrôle différent pour chaque groupe froid
1050,Réparation des gaines ou conduites perforées
1051,Fermeture des faux plafonds pour diminuer le volume d'air conditionné.
1052,Augmentation de la température de consigne de climatisation
1053,Consigne de déshumidifier au strict nécessaire
1054,Amélioration de la récupération des produits utilisés
1055,Modification du process pour limiter la consommation énergétique
1056,Réduction de l'utilisation de l'air comprimé et diminution des mauvais usages de l'air comprimé
1057,Contrôle des débits d'air
1058,Contrôle des conditions de fonctionnement
1060,Echangeurs de pression
1061,Variateur de vitesse sur compresseur d'air
1062,Chauffage en toiture gaz
1064,Retrofit du combustible Fioul au combustible Gaz
1065,Optimisation du système de distribution
1067,Joints d'étanchéité et de ballet pour les portes
1068,Réduction de la consommation des distributeurs de confiseries et boissons
1070,Moteur à haut rendement IE3 (premium)
1071,Rénovation totale du bâtiment
1072,Récupération des vapeurs des produits chimiques
1073,Isolation des canalisations et vannes chaudes non isolées
1074,Construction sur vide sanitaire
1075,Purge des radiateurs
1076,Nettoyage des filtres à air des tours de refroidissement
1077,Micro-cogénération
1078,Certification EN 16 001
1080,Radiants en remplacement de systèmes de chauffage convectif au gaz
1081,Sondes CO2 pour adapter la ventilation au besoin réel
1082,Chaudière d'appoint à la chaudière biomasse
1083,Transport de la chaleur thermique via un réseau de chaleur
1085,Nouvelle tour de refroidissement pour réduire l'utilisation d'eau dans le process
1087,Réduction du taux de purge de la chaudière par un système de contrôle.
1088,Osmose inverse pour l'optimisation du traitement de l'eau
1090,Pile à combustible pour produire de l'électricité
1091,Passer à une coulée continue pour la production d'acier.
1092,Remplacement des compresseurs d'air au diesel par des compresseurs à vapeur
1093,Système de purges automatique sur les tours de refroidissement
1094,Récupération du gaz de torche grâce à un compresseur
1095,Centrale frigorifique CO2 transcritique de type booster
1096,Ventilation par déplacements
1097,Optimisation des niveaux de consignes des échangeurs
1098,Identification des équipements responsables de la consommation talon
1099,Toiture végétalisée ou une réserve d'eau comme tampon thermique
1100,Arrêt des équipements chauffage situés proche de sources émettant de la chaleur
1101,Optimisation des éléments chauffant infrarouge des unités de thermoformage
1102,Limitant du fonctionnement à charge partielle des anciennes chaudières
1103,Unités de découpe laser performantes
1104,Optimisation de la performance énergétique des presses hydrauliques
1105,Chaudière à condensation pour le chauffage des serres horticoles
1107,Ecrans thermiques latéraux
1108,Ventilation naturelle hybride hygroréglable
1109,Chauffe-bain à condensation
1110,Utilisation de LED pour l’éclairage d’accentuation
1111,Utilisation de LED de type downlight
1112,Rééquilibrage d’une installation collective de chauffage à eau chaude
1113,Aérotherme biénergies à haute efficacité énergétique
1114,Système de régulation sur une installation frigorifique permettant d’avoir une basse pression flottante
1116,Sécheur à adsorption avec récupération de chaleur pour la régénération du sécheur
1117,Moteur à haut rendement IE4 (super premium)
1118,Séquenceur électronique pour le pilotage d’une centrale d’air comprimé
1119,Passage d’un réseau de chaleur en basse température
1120,Renforcement du calorifuge des canalisations d’un réseau de chaleur en caniveau
1121,Rénovation d’une illumination de mise en valeur
1123,Remotorisation d’une unité de transport fluvial
1124,Changement de catégorie de consommation des véhicules
1125,Gestion du poste pneumatique dans une flotte de poids lourds
1126,Gestion du poste pneumatique dans une flotte de transport de personnes
1128,Optimisation du réseau de chauffage
1129,Cycles frigorifiques performants
1130,Gestion Technique Centralisée (GTC) pour le système de chauffage
1131,Optimisation de l'utilisation des rideaux d'air chaud
1132,Déplacement des dé-stratificateurs d'air
1133,Optimisation de l'emplacement des sondes de température
1134,Lampes à LED pour l'éclairage extérieur
1135,"Vérins, venturis, électrovannes et systèmes muti-pression performants"
1136,Recyclage de l'air intérieur des cabines de peinture
1137,Technologies de rupture pour sécher ou cuire la peinture
1138,Optimisation de la température de la cabine de peinture grâce à un régulateur d’hygrométrie de l’air
1139,Récupérateur de chaleur sur l'air extrait des cabines de peinture
1140,Variateur de vitesse sur presse à injecter
1141,Arrêt optimisé des lignes de production et de conditionnement
1142,Optimisation de la performance énergétique des presses mécaniques
1143,Système d'extraction localisé couplé à une variation de vitesse sur le ventilateur en remplacement d'une extraction continue
1144,Dimensionnement optimal du moteur principal de l'extrudeur
1445,Variation électronique de vitesse sur un compresseur frigorifique
1446,"Panneau solaire photovoltaïque monocristallin, sans tracker, raccordé au réseau"
1447,"Panneau solaire photovoltaïque monocristallin, sans tracker, isolé du réseau"
1448,"Panneau solaire photovoltaïque monocristallin, avec tracker 1 axe, raccordé au réseau"
1449,"Panneau solaire photovoltaïque monocristallin, avec tracker 1 axe, isolé du réseau"
1450,"Panneau solaire photovoltaïque monocristallin, avec tracker 2 axes, raccordé au réseau"
1451,"Panneau solaire photovoltaïque monocristallin, avec tracker 2 axes, isolé du réseau"
1452,"Panneau solaire photovoltaïque polycristallin, sans tracker, raccordé au réseau"
1453,"Panneau solaire photovoltaïque polycristallin, sans tracker, isolé du réseau"
1454,"Panneau solaire photovoltaïque polycristallin, avec tracker 1 axe, raccordé au réseau"
1455,"Panneau solaire photovoltaïque polycristallin, avec tracker 1 axe, isolé du réseau"
1456,"Panneau solaire photovoltaïque polycristallin, avec tracker 2 axes, raccordé au réseau"
1457,"Panneau solaire photovoltaïque polycristallin, avec tracker 2 axes, isolé du réseau"
1458,Eolienne à axe vertical
1459,Petite éolienne à axe horizontal
1460,Eolienne de moyenne puissance à axe horizontal
1461,Grande éolienne à axe horizontal
1462,Micro-cogénération avec moteur à combustion interne
1463,Micro-cogénération avec micro turbine
1464,Valorisation du biogaz par cogénération
1465,Valorisation du biogaz par électricité seulement
1466,Valorisation du biogaz par la production de chaleur seulement
1467,Injection du biogaz épuré dans le réseau
1468,Récupération des matières premières rejetées
1469,Valorisation financière des déchets
1470,Filtres pour récupérer les poussières
1471,Création d'une zone pour le tri des déchets
1472,Presse pour compacter les déchets
1473,Recyclage des palettes de bois
1474,Revalorisation des résidus de bois et des sciures issus de l'industrie
1475,Amélioration de la durée de vie des produits chimiques
1476,Régulateurs pour les pulvérisateurs d'eau
1477,Régulateurs de débits
1478,Intégration d'un système de recirculation de l'eau
1479,Réutilisation des eaux usées dans les procédés
1480,Modification des systèmes d'approvisionnement et de distribution d'azote
1481,Protection des produits et matériaux contre les intempéries
1482,Implantation d'une serre à proximité d'une source de chaleur résiduelle
1483,Réservoir d'hydroaccumulation de chaleur
1484,Audit énergétique dans l'industrie
1485,Réduction des temps de purge
1486,Mur solaire passif
1487,Remplacement d'un four à convection par un four infrarouge
1488,Régulation sur les extracteurs d'air
1489,Préchauffage de l'eau du circuit de chauffage
1490,Ventilation en cycle fermé
1491,Récupérer l'énergie mécanique de moteur de test pour produire de l'électricité
1492,Broyeurs à haute efficacité lors du remplacement du matériel
1493,Raccord des unités fonctionnant sur des groupes électrogènes sur le réseau électrique
1494,"Convoyeur électrique en remplacement de convoyage par engins de logistique interne (camions, pelles …)."
1495,Eco conduite des engins de logistique interne
1496,"Utilisation des modes économiques et du mode ""start and stop"" des engins"
1497,Modification des horaires de production d'une unité pour éviter les pics de consommation
1498,Double tube de chauffage pour serres
1499,Echangeur-récupérateur de chaleur air/ air dans un bâtiment d'élevage de volailles
1500,Déshumidification via système thermodynamique pour chauffage de serres
1501,Luminaire avec système de contrôle pour les parties communes
1502,Chauffe eau thermodynamique collectif à accumulation
1503,Logiciel de réduction de consommation d'ordinateurs
1504,Raccordement d'un bâtiment à un réseau de froid
1505,Récupération de chaleur sur une tour de refroidissement
1506,Presse à injecter hybride en remplacement de presse hydraulique
1507,Optimisation d'un moteur diesel
1508,Autopartage
1509,Stockage de déchets en mode bioréacteur
1510,Valorisation du biogaz
1511,Co-incinération des déchets
1522,Pompe à chaleur haute température avec système à absorption
1534,Optimisation du fonctionnement des extracteurs
1554,Vitrage à faible émissivité / vitrage à contrôle solaire
1555,Triple vitrage
1556,Vitrage à teinte électrique / Vitrage électrochrome
1557,Vitrage à store intégré
1558,Optimisation de l'orientation des façades vitrées
1559,Optimisation de la phase poste minage (explosion) roulage dans les carrières
1560,Arrêt des locotracteurs lors de leur chargement
1561,Récupération de l’énergie potentielle de descente des bras des engins de manutention
1568,Méthode de séchage par refroidissement lent différé : la dryération
1571,Ajout de rupteurs de ponts thermiques
1572,Pare soleil végétal
1573,Auto contrôle de l'étanchéité à l'air
1574,Construction d'un bâtiment passif
1575,Panneaux d'isolation sous vide
1576,Choisir la consigne du thermostat de ventilation
1577,Calculer le réchauffement de l'air dans le ventilateur
1578,Evaluer les possibilités de ventilation simultanée
1579,Adapter la température de séchage aux caractéristiques du grain
1580,Evaluer la Consommation Thermique Spécifique (CTS) du séchoir à grains
1581,Favoriser le pré-nettoyage du grain
1582,Choisir son mode de pré-stockage
1583,Améliorer l’isolation de la colonne sécheuse
1586,Echangeur air/eau en haut du séchoir
1587,Echangeur air/eau en haut du séchoir
1588,Evaluer la durée de ventilation d’un palier
1589,Variateur de vitesse sur le ventilateur séchoir
1590,Entretien des courroies de transmission
1591,Brûleurs de gaz naturel à veine d'air en remplacement des échangeurs de vapeur
1593,Entretien des courroies de transmission
1594,Sous-comptage gaz
1595,Variateur de vitesse au niveau de la fosse de réception
1596,Variateur de vitesse sur le cyclone
1597,Fonctionnement du moteur en charge plutôt qu'à vide
1598,Chaudière biomasse
1599,ETM en cycle fermé
1600,ETM en cycle ouvert
1601,ETM en cycle hybride
1602,Eolienne offshore flottante
1603,Fondations des éoliennes offshores posées
1604,Hydrolienne flottante
1605,Hydrolienne à flux axial
1606,Colonne d'eau oscillante côtière
1607,Colonne d'eau oscillante immergée
1608,Houlomoteur à déferlement
1609,Système oscillant à translation
1610,Système oscillant à rotation ou « serpent de mer »
1611,Simple bassin de retenue
1612,Double bassin de retenue
1613,SWAC en boucle fermée
1614,SWAC en boucle ouverte
1615,Choix du fluide frigorigène
1616,Stockage de froid par chaleur sensible
1617,Stockage de froid par chaleur latente
1618,Stockage de froid par voie termochimique
1619,Remplacer le compresseur par un éjecteur
1620,Isolation thermique par rideau d'air
1621,Machine frigorifique à compression
1622,Machine frigorifique à compression bi-étagée
1623,Plafond rayonnant à eau chaude
1624,Plafond rayonnant réversible
1627,Déshumidification de l'air par groupe à absorption indirect
1628,Ventilateur de plafond réversible
1629,Peinture à haute efficacité énergétique
1630,Thermofrigopompe
1631,Garde-Corps
1632,Panneaux solaires thermiques
1633,Remplacement des aérothermes vétustes par des nouveaux aérothermes à eau chaude
1634,Remplacement des aérothermes vétustes par des nouveaux aérothermes à vapeur
1635,Chauffe-Eau Solaire Collectif Individualisé (CESCI)
1636,Chauffe-Eau Solaire Collectif avec Appoint Individualisé (CESCAI)
1637,Variation de température sur le réseau de chaleur
1638,Sur isolation du réseau de chaleur
1639,Variation électronique de vitesse sur un réseau de chaleur
1640,Suivi de la performance du réseau de chaleur
1641,Sous station collective performante
1642,Fourniture d'énergie partielle à certains clients
1643,Ballon d'hydro accumulation pour optimiser l'utilisation du bois
1644,Solaire thermique centralisé pour un réseau de chaleur
1645,Optimisation du tracé du réseau de chaleur
1646,Chaudière à vapeur basse pression
1647,Conception pointue du réseau de diffusion d’air
1648,Suivi de l’étanchéité du réseau et nettoyage des gaines
1649,Dimensionnement du diamètre des nourrices
1650,Dimensionnement du groupe moto-ventilateur
1651,Ventilation assistée par groupe froid
1653,Variateur de vitesse sur le ventilateur de refroidissement
1654,"Bonnes pratiques pour mieux ventiler, en évitant le bridage du ventilateur"
1655,Ventilation par aspiration
1656,Utilisation d’un cahier de suivi de ventilation
1657,Gestion des arrivages/allotements des lots en fonction de leur humidité
1658,Réduire les erreurs de tri des déchets
1661,Bénéficier d'une exonération partielle de la TICFE (ou CSPE)
1664,Négocier la récupération des palettes/fûts avec le prestataire de déchets
1665,Bénéficier d'une exonération de la TICGN
1666,Optimiser les flux déchets
1667,Négocier les contrats déchets avec le prestataire actuel
1668,Lancer un appel d’offres
1669,Optimiser les taxes associées à la gestion des déchets
1670,Optimiser le stockage des déchets
1671,Surveiller que le traitement facturé correspond bien au poids net sans les contenants
1672,Optimiser les fréquences des enlèvements des contenants des déchets
1673,Surveiller que le tonnage racheté correspond bien au poids réel dans mon contenant
1674,Séparer un déchet pour une meilleure valorisation
1675,Mettre en place le tri des papiers
1677,"Deshydrater un déchet pour réduire le volume stocké, transporté et traité"
1678,Réduire le gaspillage alimentaire en mettant en place le don
1679,Mettre en place le don (hors alimentaire)
1680,Etudier de nouvelles chaînes de valorisation des déchets de bois (y compris les palettes) en cherchant une valeur ajoutée pour l'entreprise.
1681,Valoriser les boues et les eaux polluées
1682,Mettre en place un économiseur d'eau sur les sanitaires
1683,Réduire la quantité d'eau consommée lors des phases de nettoyage
1684,Mettre en place un circuit fermé de refroidissement
1685,Asservir l'usage de l'eau au process
1686,Optimisation contrat eau / Taxes d'assainissement
1687,Préchauffer l'air neuf entrant
1688,Réduire la température de l'air en entrée dans les équipements d'air comprimé
1689,Mettre des bennes fermées pour limiter l'humidité
1690,Optimiser une filière de valorisation déchet existante
1691,Optimiser le tri des inertes
1692,Réemployer / réutiliser les matériaux inertes sur le même chantier ou sur un autre chantier
1693,Remplacer les groupes froids
1694,Optimisation de la consommation d'énergie sur les chantiers
1695,Remplacer un équipement par un équivalent plus performant
1697,Mettre en place des bacs de récupération sous les fûts et AD Blue
1698,Mettre en place un bac de décantation avant rejet à la nature
1699,Risque de pollution des sols sur les stockages derrière les ateliers
1700,Location du support de sachet plastique
1701,Etudier la faisabilité et la rentabilité du regroupement des compteurs électriques et l'optimisation des puissances souscrites
1702,Utilisation d'huiles et additifs pour réduire les frottements et la consommation de carburant.
1703,"Etudier l'optimisation de l'installation de chauffage (allonger la gaine de soufflage, passer à une centrale double flux avec préchauffage de l'air entrant)"
1704,"Remplacer les chariots élévateurs ""propane"" par des électriques"
1705,Suivre la consommation des véhicules du parc automobile
1706,Remplacer les PAC
1707,Arrêter l'utilisation de la chaudière gaz pour utiliser les PAC
1708,Changer les ordinateurs fixes par des ordinateurs portables
1709,Faire une étude carbone des préconisations
1710,Favoriser la communication digitale au catalogue papier
1711,Remplacer le chauffage des bains au gaz par une solution de production d’eau chaude ENR
1712,Mettre en place des portes sectionnelles pour garder la chaleur dans l’usine
1713,Films anti-chaleur sur les baies vitrées
1714,"Optimiser la production d'eau traitée (osmosé, filtration)"
