Solution_ID,Text,Embedding
242,"Contrat, Gestion des énergies, Management (ISO 50 001), Chaque contrat électrique contient : Une partie variable. Celle ci dépend de l'énergie électrique consommée. Une partie fixe. Celle ci dépend de la puissance souscrite et de l'utilisation. Elle sera payée même si aucune énergie n'est consommée. Il existe plusieurs versions de contrats. Ces contrats ont des coûts unitaires fixes et variables différents. Par exemple, pour le tarif vert, il existe les options suivantes : A5, A8, EJP, B et C. La partie fixe du contrat A5 sera inférieure à celle du contrat A8 mais la partie variable est supérieur. Cu (courtes utilisation), MU (moyenne utilisation), LU (longue utilisation), TLU (très longue utilisation). Les coût unitaires de l'option CU sont biens supérieurs à ceux de l'option MU en revanche, la prime fixe est inférieure. Un optimum est alors à trouver entre toutes ces options. Celui ci peut être identifié en réalisant des simulations de contrat. Le tarif le plus approprié pour l'entreprise peut changer d'une année sur l'autre. Par ailleurs, les tarifications changent annuellement. L'analyse est à effectuer régulièrement. De plus, les profils de consommation d'une entreprise peuvent changer suite à des réorganisations des modes de production (passage en 2x8, travail le week end, etc.), La solution s'applique à tous les sites industriels, agricoles ou tertiaires qui ont un contrat règlementé. Il existe plusieurs catégories de contrats règlementés : Bleu si la puissance souscrite est inférieure à 36 kVA Jaune si la puissance souscrite est entre 36 et 250 kVA Vert si la puissance souscrite est supérieur à 250 kVA. Pour chacun de ces contrats, il existe plusieurs options qui doivent être analysées et choisies afin d'optimiser la facturation électrique du site.","[ 1.2535521   0.7382764   1.162404   ...  0.32207322 -0.26272625
 -0.57149196]"
243,"Régulation, Moteur, Utilités, L'appel de puissance d'un moteur qui démarre est considérable par rapport à sa puissance nominale., L'appel de puissance d'un moteur qui démarre est considérable par rapport à sa puissance nominale.","[ 1.3237956  -0.08301955 -0.5452181  ...  1.2601466  -0.57770765
  0.05396823]"
245,"Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001), La mise en place de compteurs permet de suivre l'évolution des consommations dans le temps et d'agir en conséquence en cas de dérive. Cela permet aussi de comparer les consommations avec les données des constructeurs. Les consommations d'énergie indiquent l'état de marche des appareils et révèlent d’éventuelles défaillances car une fois le poste identifié, il est plus facile de trouver la source du problème. Par exemple sur l’air comprimé, l’optimum pour une production à 7 bar est 110 Wh/m3. En pratique, les consommations sont généralement bien au-dessus. Le fait de mesurer la consommation réelle permet alors d’identifier le gisement d’économie existant. La connaissance des consommations des équipements va pousser à l’action en termes d’économies d’énergie. Dans un deuxième temps, une mesure ponctuelle peut être réalisée sur les process avec des appareils portables de mesure. Au-delà d’une certaine limite, il est pertinent d’équiper avec un compteur fixe les postes les plus consommateurs afin de suivre leur évolution et d’éviter des dérives qui coûteront chères. Notons, qu’une fois installés, les compteurs doivent être régulièrement relevés (au moins mensuellement). Nous préconisons la centralisation des données dans un même fichier de suivi. Pour affiner le suivi, les quantités d’énergie consommées peuvent être comparées avec la production sur une même période., Le suivi d'énergie par la mesure peut intervenir à plusieurs endroits : Il peut être général et concerner la consommation du site dans son ensemble. Il peut aussi être localisé sur une utilité centralisée tel que l'air comprimé, le froid, la production de vapeur ... Il peut être spécifique à un process fortement consommateur. La pose de capteur et l'utilisation d'appareil de mesure ayant un coût non négligeable, il est important d'identifier en amont les besoins auxquels le futur capteur répondra., Sans suivi des solutions par le comptage et la mesure, 8 à 12 % des gains réalisés peuvent être perdus.","[ 1.0076405  -0.54509425  0.19045085 ...  0.59487206 -0.24289615
 -0.20252259]"
246,"Récupération de chaleur, Chaudière, Utilités, L'installation d'un économiseur permet de récupérer la chaleur des gaz de combustion. Une étude et l’établissement des bilans énergétiques et exergétiques des installations permettent d’obtenir une première idée des gains envisageables., La quantité de chaleur récupérable sur les fumées est considérable (gain sur le rendement de 1 % pour chaque abaissement de 21°C sur les fumées, soit en général de l'ordre de 5 %)., Figure 246.1 - Diagramme de Sankey, sans récupération de chaleur Figure 246.2 - Diagramme de Sankey, avec récupération de chaleur","[ 2.0693579   0.13083081  1.5339285  ...  1.3347175   0.12052648
 -0.36797825]"
248,"Brûleur, Chaudière, Utilités, On répertorie 4 modes de fonctionnement des brûleurs gaz pulsés : en tout ou rien ; en 2 allures ; en tout ou peu progressivement ; en modulation. Ces différents systèmes peuvent être classés selon la gamme de puissances nominales du brûleur. 1. Brûleur pulsé ""tout ou rien"" (P < 100-150 kW) Le brûleur s'enclenche à pleine puissance dès qu'il y a besoin de chaleur. 2. Brûleur pulsé 2 allures (P entre 100-250kW) S'il y a un besoin de chauffage, le brûleur s'enclenche à une allure entre 40 et 60 % de sa puissance maximale. Puis après un temps déterminé, si nécessaire, le brûleur passe à pleine puissance. 3. Brûleur pulsé ""tout ou peu progressif"" Quasi identique au précédent, sauf que le passage entre les 2 allures est progressif (30 secondes minimum) 4. Brûleur pulsé modulant (P > 150kW) Toutes les allures de fonctionnement sont possibles (entre 30 et 100 % généralement). Le réglage des débits d'air et de combustible sont réalisés en continu. Il existe également des brûleurs dits à pré-mélange, où l’air est mélangé au combustible dans une chambre dite de prémélange, avec ou sans l’aide d’un ventilateur. Une autre technologie propose des brûleurs low-NOx, notamment par recyclage des gaz où on mélange une partie des gaz de fumées à l’air comburant, afin de diminuer la température de flamme, et favoriser la vaporisation des combustibles liquides., Il est possible d’utiliser une régulation en cascade sur les brûleurs afin d’adapter la puissance délivrée en fonction du besoin., Avec une bonne combinaison entre le type de brûleur utilisé et la puissance demandée au brûleur, le gain de rendement peut atteindre 4%. Plus le temps de fonctionnement d'un brûleur est long par rapport au temps d'utilisation d'une chaudière meilleur sera son rendement (diminution du temps d'attente de la chaudière et donc de ses pertes à l'arrêt (augmentation du facteur de charge) et diminution des émissions polluantes associées au démarrage des brûleurs). Le brûleur 2 allures permet d'augmenter significativement le rendement de combustion. En effet, en petite allure, la puissance du brûleur diminuant par rapport à la surface d'échange, les fumées sont évacuées à plus basse température vers la cheminée et donc les pertes par les fumées diminuent. Un gain d'environ 2,5 % sur le rendement de combustion peut être obtenu entre la petite et la grande allure","[ 1.0456569   0.19708195  0.53245777 ... -0.14407033 -0.12978916
 -0.5063179 ]"
249,"Moteur, Moteur, Utilités, ","[ 1.9367169  -0.15818466 -0.4368127  ...  1.1314672   0.05497564
  0.531102  ]"
250,"Isolation, Enveloppe, Bâtiment, Une bonne isolation contribue à l’efficacité énergétique des bâtiments car elle permet de réduire les besoins en chauffage l’hiver et les besoins en climatisation l’été. Elle permet ensuite de rendre pertinente l’installation d’équipements de chauffage performants. Un matériau isolant possède une faible conductivité thermique et va bloquer les transferts de chaleur. Pour caractériser l’isolation on définit le coefficient de transmission thermique appelé U en W/(m².K) ou bien la résistance thermique R en m².K/W., La solution est applicable à tout types de bâtiment qui n'est pas isolé. Les zones non calorifugées d'un bâtiment doivent être connues pour pouvoir y remedier facilement quand celà sera possible. La solution peut s'appliquer aux toitures terrasses des bâtiments industriels et tertiaires ou au combles de bâtiment residentiels., Les pertes thermiques sont réduites de 90 % par une isolation classique en toiture. La pose d’un matériau isolant sous les toitures est importante car, non isolées, les toitures sont responsables de 25 à 30 % des pertes thermiques du bâtiment. Les déperditions thermiques d’un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-contre. Lors d’une rénovation, il est donc important d’agir sur plusieurs postes du bâti pour une meilleure efficacité.","[ 0.5846233   0.13431111  0.37527224 ...  0.05564714 -1.1774158
  0.33789214]"
251,"Isolation, Enveloppe, Bâtiment, Une bonne isolation contribue à l’efficacité énergétique des bâtiments car elle permet de réduire les besoins en chauffage l’hiver et les besoins en climatisation l’été. Elle permet ensuite de rendre pertinente l’installation d’équipements de chauffage performants. Un matériau isolant possède une faible conductivité thermique et va bloquer les transferts de chaleur. Pour caractériser l’isolation on définit le coefficient de transmission thermique appelé U en W/(m².K) ou bien la résistance thermique R en m².K/W., La solution est applicable à tout types de bâtiment., La pose d’un matériau isolant à l’intérieur ou l’extérieur des murs est pertinente car les murs sont responsables de 20 à 25 % des pertes thermiques su bâtiment. Les déperditions thermiques d’un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-contre. Lors d’une rénovation, il est donc important d’agir sur plusieurs postes du bâti pour une meilleure efficacité.","[ 0.46537846  0.49308124  1.3999761  ...  0.37220907 -0.8239774
  0.52589005]"
252,"Isolation, Enveloppe, Bâtiment, Une bonne isolation contribue à l’efficacité énergétique des bâtiments car elle permet de réduire les besoins en chauffage l’hiver et les besoins en climatisation l’été. Elle permet ensuite de rendre pertinente l’installation d’équipements de chauffage performants. Un matériau isolant possède une faible conductivité thermique et va bloquer les transferts de chaleur. Pour caractériser l’isolation on définit le coefficient de transmission thermique appelé U en W/(m².K) ou bien la résistance thermique R en m².K/W., La solutio est applicable à tout types de bâtiment, L’isolation des planchers est pertinent car les planchers sont responsables de 7 à 10 % des pertes thermiques du bâtiment. Les déperditions thermiques d’un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-contre. Lors d’une rénovation, il est donc important d’agir sur plusieurs postes du bâti pour une meilleure efficacité.","[ 0.5096357   0.01090153  1.141998   ...  0.38776448 -0.75975543
  0.8383565 ]"
253,"Isolation, Enveloppe, Bâtiment, Une bonne isolation contribue à l’efficacité énergétique des bâtiments car elle permet de réduire les besoins en chauffage l’hiver et les besoins en climatisation l’été. Un matériau isolant possède une faible conductivité thermique et va bloquer les transferts de chaleur. Pour caractériser l’isolation on définit le coefficient de transmission thermique appelé U en W/(m².K) ou bien la résistance thermique R en m².K/W. Les pertes par les vitrages sont grandement réduites en mettant un double vitrage ou survitrage. Par ailleurs le double vitrage agit aussi comme isolant phonique., La solution s'applique aux menuiseries de tout types de bâtiment. Les fenêtre à double vitrage performantes sont constituées de deux parois vitrées enfermant une couche de gaz neutre pour renforcer l'isolation thermique (généralement de l'Argon). Les fenêtres en 4/16/4, sont constitués de deux vitres de 4 mm et d'une épaisseur de gaz de 16 mm., Les déperditions thermiques d’un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-contre. Lors d’une rénovation, il est donc important d’agir sur plusieurs postes du bâti pour une meilleure efficacité. Agir sur l’ensemble des postes de l’enveloppe lors de la rénovation d’un bâtiment et installer des équipements performants peut permettre d’atteindre les exigences du label « Haute Performance Energétique, HPE » voire « Bâtiment Basse Consommation, BBC ».","[ 0.9606223   0.5964117   1.4585952  ...  0.31345618 -0.6109731
  0.20452714]"
254,"Isolation, Enveloppe, Bâtiment, Une bonne isolation contribue à l’efficacité énergétique des bâtiments car elle permet de réduire les besoins en chauffage l’hiver et les besoins en climatisation l’été. Un matériau isolant possède une faible conductivité thermique et va bloquer les transferts de chaleur. Pour caractériser l’isolation on définit le coefficient de transmission thermique appelé U en W/(m².K) ou bien la résistance thermique R en m².K/W., La solution est applicable à tout types de bâtiment., La pose d’un matériau isolant à l’intérieur ou l’extérieur des murs est pertinente car les murs sont responsables de 20 à 25 % des pertes thermiques su bâtiment. Les déperditions thermiques d’un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-contre. Lors d’une rénovation, il est donc important d’agir sur plusieurs postes du bâti pour une meilleure efficacité.",[ 0.5139019  0.5850258  1.5357285 ...  0.3430177 -0.7892034  0.5643627]
255,"Isolation, Enveloppe, Bâtiment, Une bonne isolation contribue à l’efficacité énergétique des bâtiments car elle permet de réduire les besoins en chauffage l’hiver et les besoins en climatisation l’été. Elle permet ensuite de rendre pertinente l’installation d’équipements de chauffage performants. Un matériau isolant possède une faible conductivité thermique et va bloquer les transferts de chaleur. Pour caractériser l’isolation on définit le coefficient de transmission thermique appelé U en W/(m².K) ou bien la résistance thermique R en m².K/W., La solution est applicable à tout types de bâtiment qui n'est pas isolé. Les zones non calorifugées d'un bâtiment doivent être connues pour pouvoir y remedier facilement quand celà sera possible. La solution peut s'appliquer aux toitures terrasses des bâtiments industriels et tertiaires ou au combles de bâtiment residentiels., Les pertes thermiques sont réduites de 90 % par une isolation classique en toiture. La pose d’un matériau isolant sous les toitures est importante car, non isolées, les toitures sont responsables de 25 à 30 % des pertes thermiques du bâtiment. Les déperditions thermiques d’un bâtiment mal ou non isolé se répartissent comme sur le schéma ci-contre. Lors d’une rénovation, il est donc important d’agir sur plusieurs postes du bâti pour une meilleure efficacité.","[ 0.5846233   0.13431111  0.37527224 ...  0.05564714 -1.1774158
  0.33789214]"
256,"Chauffage, CVC, Bâtiment, La sensibilisation du personnel passe aussi par une prise de conscience du coût de l’énergie, et de l’impact qu’il peut avoir en l’utilisant. Pour cela, il est important de rappeler lors des réunions avec le personnel le coût du chauffage des bâtiments et les bonnes pratiques que peuvent adopter les membres du personnel., La solution est applicable à tout acteurs industriel et tertiaire. Des outils de sensibilisation (affiche, par exemple) peuvent être utilisées pour cibler des actions particulières à mettre en place. Elle permettront aussi de rappeler au personnel que son action est déterminante pour l'optimisation de ses coûts.","[ 0.90132207 -0.3177821   0.7914121  ...  0.97690284  0.09552991
 -1.0371863 ]"
257,"Gestion et pilotage, Vapeur, Utilités, La sensibilisation du personnel passe aussi par une prise de conscience du coût de l’énergie, et de l’impact qu’il peut avoir en l’utilisant. Pour cela, il est important de rappeler lors des réunions avec le personnel le coût de la production et des fuites de vapeur. Aussi le personnel sur site doit être sensibilisé à signaler les fuites (sur lignes ou sur purgeurs) dès qu'ils sont identifiées., La solution est applicable à tout acteurs industriel utilisant une chaudière vapeur. Des outils de sensibilisation (affiche, par exemple) peuvent être utilisées pour cibler des actions particulières à mettre en place. Elle permettront aussi de rappeler au personnel que son action est déterminante pour l'optimisation de ses coûts., Le coût de production d'une tonne de vapeur varie entre 15 et 30 € selon les types de chaudière et les niveau de pression choisis. La figure ci contre présente les pertes de vapeur provenant de purgeurs fuyards. Ces pertes sont proportionnelles au diamètre du purgeurs.","[ 2.2160974  -0.66755784  0.81494516 ...  0.986932    0.42339426
 -0.839001  ]"
258,"Gestion et pilotage, Air comprimé, Utilités, Il est conseillé de communiquer au personnel les coûts de production de l’air comprimé ainsi que le coût des fuites d’air. Par ailleurs, une fois sensibilisé celui-ci pourra vous aider à identifier les fuites par exemple par le biais d’un tableau dédié en libre accès couplé un système d’étiquettes à coller sur (ou près) du réseau. Rappeler lors des réunion avec le personnel le coût de l'utilisation de l'air comprimé et de son gaspillage. L'utilisation d'un outil de sensibilisation (affiche, etc..) pour rappeler au personnel que les fuites d'air comprimé et les mauvaises utilisations gaspillage de l'argent est fortement conseillé., La solution est applicable à tout industriel utilisant de l'air comprimé. Par ailleurs, l’implication du personnel dans la recherche de fuites sur le réseau d’air comprimé peut aider à en optimiser le fonctionnement. Le personnel sensibilisé peut faire remonter l’information lorsqu’il se rend compte d’une fuite d’air sur le réseau ou de la défaillance d’une soufflette. Des explications complémentaires sur la manière de détecter les fuites peuvent être nécessaires., La production d'un Nm3 d'air comprimé à 7 bar ne devrait pas dépasser 110 Wh électriques. De nombreuses installations dépassent 200 Wh/m3. Le coût des fuites d’air en fonction de leur diamètre pour une consommation à 6 bar est connu. Ces chiffres sont transposables à l’utilisation de soufflettes (attention cependant aux soufflettes outils qui ne sont pas utilisées de manière continu). Le tableau 1 montre que même des petites fuites peut entraîner des pertes significatives au compresseur : Diamètre de fuite (mm) 1 3 5 10 Débit de fuite (l/s) à 6 bar 1 10 27 105 Puissance perdue au compresseur (kW) 0,3 3,1 8,3 33 Tableau 1- Impacts des petites fuites sur les pertes au compresseur pour une consommation à 6 bar Produire de l’air comprimé à une pression plus élevée que nécessaire coûte cher. La réduction de la pression d’1 bar permet d’obtenir des économies d’énergie de 6 à 8 % et la réduction de pression apporte aussi une réduction des fuites.","[ 2.6473718  -0.88860416  0.39700934 ... -0.0518014   0.03438551
 -0.77287483]"
259,"Gestion et pilotage, Froid, Utilités, La sensibilisation du personnel passe aussi par une prise de conscience du coût de l’énergie, et de l’impact qu’il peut avoir en l’utilisant. Pour cela, il est important de rappeler lors des réunions avec le personnel le coût de la production de froid et du gaspillage liée aux portes ouvertes des chambres froides laissées ouvertes par exemple., La solution est applicable à au secteurs industriel et tertiaire utilisant des groupes frigorifiques et des chambres froides. Des outils de sensibilisation (affiche, par exemple) peuvent être utilisées pour cibler des actions particulières à mettre en place. Elle permettront aussi de rappeler au personnel que son action est déterminante pour l'optimisation de ses coûts., La production de froid peut représenter jusqu'à 50% de la consommation électrique du site dans certains secteurs industriel (Agroalimentaire par exemple.) Un kWh frigorifique coûte entre 2,8 et 4,5 c€.","[ 1.5812423  -0.54421717  0.20671858 ...  0.7939952  -0.3425121
 -0.5785548 ]"
260,"Climatisation, CVC, Bâtiment, Rappeler lors des réunion avec le personnel le coût du chauffage et de la climatisation. Utiliser un outil de sensibilisation (affiche, etc..) pour rappeler au personnel qu'une mauvaise gestion représente un coût (fenêtre ouverte, thermostat mal réglé …)., La solution est applicable principalement dans les bâtiments tertiaires tels que les bureaux et les bâtiments publiques. Elle est aussi applicable dans l'industrie dans les zones telles que les locaux R&D ou les laboratoires., Selon le secteur d'activité, la climatisation des locaux peut représenter 10 à 50 % de la facture énergétique.","[ 1.430114   -0.45646068  0.08159769 ...  0.7358479  -0.23904382
 -1.2012949 ]"
261,"Vitrage, Enveloppe, Bâtiment, Avant chaque saison de chauffage, s'assurer que toutes les fermetures sont étanches. Les vitres, les cadres de fenêtres, les rideaux à lamelles et les portes coulissantes doivent êtres intégrées dans le programme … Condamner les portes et/ou fenêtres qui peuvent l'être en tenant compte des obligations de sécurité., Une inspection des fuites d'air constitue un bon moyen de réduire le coût du chauffage et d'améliorer le confort du personnel.","[ 1.1962836   0.75246084 -0.14244936 ...  0.09101434 -1.6576416
 -0.23925048]"
262,"Etanchéité et infiltrations, Enveloppe, Bâtiment, Vérifier l'étanchéité du toit. Vérifier que les gouttières ne fuient pas. Effectuer les réparations nécessaires., L'humidité dégrade le bâti et détériore les propriétés des calorifuges. De plus, cela génère de mauvaises odeurs.","[ 1.4812533  -0.12380604  0.34651828 ...  0.4601899   0.48019168
  0.15160641]"
263,"Etanchéité et infiltrations, Enveloppe, Bâtiment, Faire l'inventaire des conduits. Obturer ceux qui se révèlent inutiles., L'air chaud s'échappe par ces voies entraînant des surcoûts inutiles.","[ 1.4565134  -0.4155344   0.23084423 ...  0.56229776 -0.67759645
  0.3033444 ]"
264,"Ventilation, CVC, Bâtiment, Lors de la saison de chauffage, il est important de minimiser au maximum les entrées d'air froids dans le bâtiment chauffé tout en assurant le renouvellement d'air minimal prévu par la réglementation et dépend de la fonction du bâtiment (25 m^3/h dans les bureaux). Une solution consiste à éteindre tous les ventilateurs superflus avant le début de la saison de chauffage. En plus d'économiser de l'électricité en arrêtant les ventilateurs, on réduit la consommation du chauffage en évitant de refroidir l'air intérieur par des entrées d'air froid inutiles., La solution est applicable à tout bâtiment équipé d'un système de chauffage. Cela peut être des logements collectifs ou des bâtiments tertiaires ou encore des installations industrielles qui nécessitent un chauffage de certains locaux., Les extractions superflues d'air chaud ou les entrées d'air froid sont un gaspillage en hiver.","[ 0.7613674  -0.89718336  0.33339223 ...  0.8283742  -1.8148214
 -0.19647041]"
265,"Chauffage, CVC, Bâtiment, Il est important d’assurer la fermeture des portes sectionnelles lorsque le chauffage est en marche dans les ateliers afin d’éviter les consommations inutiles de chauffage et les courants d’air qui sont source d’inconfort pour les employés. Le système de régulation du chauffage peut être modifié pour asservir le chauffage à l'ouverture des portes. Il est possible de mettre en place un système de détection de l’ouverture des portes permettant de couper automatiquement le chauffage si les portes sont ouvertes sur l’extérieur. Par ailleurs, si le chauffage s'arrête quand les portes sont ouvertes, cela se traduit par un incitation à fermer les portes. Pour les fenêtres, des contacts de feuillures sur les fenêtres impliquant l'arrêt automatique du chauffage à leur ouverture peuvent être mises en place., La solution s'applique à tous les sites industriels à plusieurs niveaux : en priorité n°1, sur les portes donnant vers l'extérieur et les entrées le chargement des camions. Il convient de veiller à ce que ces portes ne soient pas gardées ouvertes sur l’extérieur en hiver lorsqu’il n’y a pas d’interaction avec l’extérieur (chargement, déchargement, ...) ; en priorité n°2, sur les portes reliant un local chauffé avec un local non chauffé ; en priorité n°3 sur les portes reliant deux locaux chauffés à des températures différentes., Non seulement une porte ouverte engendre localement des pertes de chaleurs, mais la somme des portes ouvertes à différents endroits amplifie ces pertes locales en créant des courants d’air circulant à travers les ateliers. Ces déperditions thermiques supplémentaires doivent être compensées par le chauffage. Il est important d’agir sur l’automatisation de la fermeture de ces portes lorsque le chauffage fonctionne car les systèmes de chauffage consomment de l'énergie pour compenser l'apport d'air frais.","[ 1.7337095   0.22977373 -0.4454213  ... -0.19654527 -1.8713849
 -0.6340921 ]"
266,"Chauffage, CVC, Bâtiment, L’installation de porte sectionnelle entre un espace chauffé et un espace non chauffé du bâtiment permet de limiter les déperditions de chaleur de l’espace chauffé vers l’espace non chauffé et donc une surconsommation d’énergie pour compenser cette perte thermique. Cela apport aussi un meilleur confort pour les occupants par la limitation des courants d’air. Des portes battantes, des cloisons simples ou un espace tampon peuvent être mis en place pour séparer ces parties., La solution est applicable aux sites industriels de grande surface ayant différents ateliers de production., En diminuant le volume chauffé, d'importante économies peuvent être réalisées. Celles-ci dépendent du système de chauffage retenu. Les économies seront plus importante avec un chauffage par brassage d'air qui chauffe l'ensemble du volume. Avec des systèmes localisés tel que les radiants, les économies sont moins importantes.","[ 0.9546227  -0.5132308   0.39752445 ...  0.28876644 -1.5364814
 -0.11338755]"
267,"Etanchéité et infiltrations, Enveloppe, Bâtiment, La zone des quais de chargement/déchargement est toujours plus froide car les portes sont sources d'infiltrations d'air extérieur donc de pertes thermiques. De ce fait on cherche généralement à isoler cette zone du reste du bâtiment pour limiter l'apport d'air frais extérieur en hiver dans l'atelier de production. Plusieurs solutions peuvent être envisagées : des rideaux à lamelles plastiques peuvent être installés si les chargement de logistique supporte le contact avec les lamelles; les joints pneumatiques collant au véhicule sont aussi une solution pour renforcer l'isolation à niveau des ouvertures spécifiques; des portes automatiques à fermeture rapide asservis à des capteurs de présence, des télécommandes ou des bandes magnétiques permettent aussi de limiter les infiltrations d'air; si les quais de chargements font face au vent, des pare-vents peuvent être installés à l'extérieur pour limiter les courant d'air ; des rideaux d'air peuvent être installés au-dessus des ouvertures. Cette solution est efficace pour limiter l'entrée d'air mais est consommatrice de chaleur et d'électricité., La solution est applicables au zones logistiques des sites industriels et tertiaires (entrepôts, GMS, ...)., Les pertes de chaleur par infiltrations et extraction d'air représentent une part importante des consommations de chauffage. De ce fait, il est important de chercher à diminuer les entrée d'air frais car la chaleur perdue sera compensée par une surconsommation des systèmes de chauffage.","[ 1.1590453   0.47496077 -0.51069677 ... -0.8708479  -1.17183
 -0.10182995]"
268,"Chauffage, CVC, Bâtiment, Le chauffage de locaux industriels de grande hauteur est lié à un enjeu énergétique énorme, de par sa difficulté. Il existe de nombreux systèmes pour y arriver. Certains sont beaucoup plus efficace que d'autres. De plus, les zones de grande hauteur étant souvent des zones logistiques, elles comportent des ouvertures vers des locaux non chauffés ou donnant directement vers l'extérieurs, ce qui est entraîne une perte de chaleur importante. Ces ouvertures, couplées à la hauteur de la zone, rende le bâtiment difficile à chauffer. Il n'est alors pas rare que la température de consigne soit difficilement atteinte lors des jours de grand froid., La solution s'applique au locaux de grande hauteur (10 mètres ou plus). Les zones logistiques, les quais d'expéditions sont généralement les pièces concernées. De plus, du fait des ouvertures à l'extérieur, chauffer les quais d'expédition en utilisant un chauffage convectif est particulièrement mal adapté et onéreux. Par ailleurs, si la grande hauteur du local n'est plus nécessaire aujourd'hui, la priorité est la diminution du volume chauffé par l'ajout de cloisons. En effet, chauffer un grand volume coûte cher. Cette solution est largement répandue dans l'industrie pharmaceutique et agroalimentaire. Un zone de volume plus faible est crée pour l'activité en question. Les systèmes de chauffage supplémentaires sont installés correspondant alors au besoin réel., Il existe plusieurs solutions pour chauffer ce type de locaux : Le chauffage peut être assuré par des make-up convectif au gaz. Cependant, cette solution est énergivore et à éviter particulièrement dans ce type de configuration. car il n’est pas efficace. En effet, la chaleur monte créant une stratification de la température dans le local. Au-dessus de 4m, la température monte de 1,5°C par mètre. Ainsi, pour chauffer au sol à 19°C, la température de soufflage doit être de 32,5 °C, ce qui implique une surconsommation de gaz . Une solution existe pour garder les make-up installer, supprimer l'effet de stratification et chauffer efficacement le bâtiment. Des déstratificateurs d’air peuvent être installés en parralèlle des make-up. Ainsi, l'air du local est brassé et la température de soufflage des make-up peut être abaissée permettant d’économiser de l'énergie. Les déstratificateurs d’air brassent l’air dans un rayon donné selon la hauteur. Selon la surface du magasin, plusieurs doivent être installés pour couvrir toute la zone. Une autre solution, nécessitant un investissement conséquent serait l'utilisation de radiants. Avec ce type d'équipement, ce n'est pas un chauffage du volume d'air entier qui est mis en place mais un chauffage réellement localisé. De ce fait, les radiants sont particulièrement efficace dans des locaux de grande hauteur mal isolés. Il existe des systèmes de chauffage de grands volumes utilisant des équipements de déstratification d’air intégrés. Ces unités ont une batterie chaude, un ventilateur puissant et une buse de diffusion travaillée pour que l’air chaud soufflé atteigne le sol, limitant ainsi la stratification de la chaleur dans l’atelier. Une pompe à chaleur globale alimente toutes les unités de déstratification.","[ 0.8644695   0.16641578 -0.13266964 ...  0.0586231  -1.1616626
 -0.37299016]"
269,"Isolation, Enveloppe, Bâtiment, L'installation d'un bardage métallique ""double peau"" avec isolation incorporée permet de renforcer l'isolation des bâtiments. Ils peuvent être mis en place facilement. D'un point de vue énergétique l'isolation par l'extérieur est à préférer pour les cloisons en contact avec l'extérieur., La séparation permet de limiter les volumes d'air chauffer. Des économies d'énergie en découlent et le confort est amélioré en terme de bruit et de température., Les bardages doubles peau intègrent des isolants et des fixations spécifiques pour éviter les ponts thermiques. Ils permettent de respecter les contraintes imposés par la réglementation thermique RT 2012.","[-1.2678979e-01  8.7707722e-01  5.9458750e-01 ... -6.6658139e-04
 -2.7815124e-01  7.2790986e-01]"
270,"Vitrage, Enveloppe, Bâtiment, Les pare-soleil sont des systèmes fixés sur les façades vitrées. Ils permettent de filtrer les rayons solaires. Il en existe plusieurs types : Pare soleil fixes, comme les avancées de maçonnerie. Pare soleil amovibles ou rétractables (stores / lames en bois), Les pare soleil sont largement utilisés dans le secteur commercial et petit à petit développés dans le secteur résidentiel. Ils peuvent être installés lors de construction neuve ou en rénovation. De nombreux systèmes existent sur le marché pour s’adapter à tout type de vitrage. Ils ont un grand intérêt sur des surfaces vitrées importantes orientées Sud et/ou Sud Ouest. Les stores intérieurs sont surtout utiles contre l'éblouissement. Ils engendrent des échauffements entre le vitrage et le store. Cette solution est éligible aux CEE dans les DOM si les conditions suivantes sont respectées : Sont exclus : les stores de toiles, les écrans de végétation, les murs, les films pour vitrages et tous les systèmes de protections opaques mobiles non projetables. Le choix des protections, leur dimensionnement et leur mise en place doivent être réalisés par un professionnel. Celui-ci doit s'assurer que le facteur solaire de la baie protégée est compris entre 0,1 et 0,25 (0,1 Les modalités de calcul à appliquer sont celles de l'arrêté du 17 avril 2009 relatif à l'aération des bâtiments d'habitation neufs dans les départements de la Guadeloupe, de la Martinique, de la Guyane, et de la Réunion., L’efficacité d’un pare soleil se définit par le coefficient de transmission du système, cela équivaut à la part de rayonnement solaire qui parvient à la surface de la façade vitrée. Il faut veiller à choisir le bon système en fonction de l’ensoleillement du site. En effet, tout l’intérêt d’un pare soleil est de laisser passer les rayonnements lumineux au maximum l’hiver et de les atténuer l’été. Si vous installez des lames en bois par exemple, veillez à vous assurer de l’angle des lames : l’orientation des lames doit correspondre à l’angle d’incidence du rayonnement lumineux. Ce rayonnement évoluant au cours de l’année il est préférable d’utiliser des pare-soleil modulants.","[ 1.3108363   0.46639362  1.2672601  ...  0.08222234 -0.89055
 -0.9282864 ]"
