Solution_ID,Text,Embedding
307,"Adoucissement de l'eau de ville du circuit chauffage, Analyser précisément la composition de l’eau, Le rendement chute de 13 % pour une épaisseur de tartre de 2 mm.","[ 2.434704   -1.2577535   0.38206753 ... -1.0521833  -0.85867256
 -0.7301886 ]"
308,"Démarrage en cascade des chaudières, pour un système de régulation adapté, Si l'utilisation de la chaudière est appropriée à la demande, le gain sur le rendement de la chaudière peut atteindre 5 %.","[ 2.868801   -1.4290053   0.9578405  ... -0.06470355 -0.92072564
 -0.11019494]"
309,"Professionnel pour l'entretien annuel des chaudières, Maintien du meilleur rendement possible","[ 1.6646526   0.16193353  0.80100083 ...  1.612785    0.26799312
 -0.369236  ]"
310,"Contrôle des performances des chaudières, ",[ 1.5983646 -0.7796295 -0.5298141 ...  1.8140002 -1.4265103 -0.658504 ]
311,"Fonctionnement des chaudières en autocontrôle ou en télésurveillance, Modification du système de contrôle existant, d'augmentation du rendement, Meilleure maintenance Sécurité accrue","[ 0.9194162   0.20705745  0.93948406 ...  0.38672498 -0.42994183
 -0.23075302]"
312,"Utilisation optimale de la chaudière, ","[ 2.0130541   0.04627588  0.5890497  ...  1.7659683   0.45406216
 -0.0375718 ]"
314,"Vérification du débit d'eau chaude sanitaire, Economie d'eau utilisée, Optimisation du système de distribution d'eau chaude sanitaire","[ 3.728482   -2.7571824  -1.0938898  ...  0.52528054 -2.5076382
  0.46270528]"
315,"Société de maintenance spécialisée sous contrat pour l'entretien, ","[ 1.0845491   1.3013434   0.13150024 ... -1.4642739  -1.0226637
 -0.03607572]"
316,"Vérification du contrat de maintenance afin de voir s'il est adapté, ","[ 0.63073623 -0.33928335 -1.0959891  ... -0.35841092  0.41391274
 -0.04183995]"
317,"Vérification de la circulation dans les canalisations, Certaines canalistations sont difficiles d'accès (canalisations encombrées ou enfouies) Nécessite une mise hors service du réseau afin de nettoyer les canalisations encrassées, Réduction des pertes de charge du réseau Diminution du besoin de pompage","[ 1.4991302  -0.7836126   0.5255186  ...  0.06306136 -1.2088741
 -0.78527504]"
319,"Vérification des débits de circulation primaire et secondaire, ","[ 2.0741453  -1.4021432   0.33141577 ...  0.40768725 -0.89612716
 -0.7120935 ]"
320,"Amélioration de l'isolation des chaudières, en pourcentage de la puissance utile selon l'ancienneté de l'installation","[ 1.4105158   0.54470176  1.4391588  ...  0.5793561  -0.7337348
 -0.10980761]"
321,"Isolation du réseau de distribution de chaleur, Le coût de l’isolation est fonction de l'épaisseur d'isolant employée., de réduction de la chaleur perdue par rapport à des tuyaux mal calorifugés","[ 1.3899698  -0.05568098  0.93840796 ...  0.8599807  -1.6134033
  0.5943806 ]"
322,"Récupérateur de chaleur à condensation, Nécessite un espace libre au sol. Perte de charge supplémentaire à cause de l’échangeur. Un extracteur peut être installé, asservi au fonctionnement du brûleur., d'économie d'énergie environ., Diminution de la température des fumées.","[ 2.2913454  -0.45702377  1.6153892  ...  0.41544443 -0.61617655
  0.54210645]"
323,"Séparation de la production d'eau chaude et de chauffage, Espace nécessaire à l'installation d'un deuxième système de chauffage pour l'ECS, Economie d'énergie en été notamment, Contrôle séparé des 2 systèmes (pas de panne simultanée d'ECS et de chauffage)","[ 2.4438047  -1.1771747   0.4177146  ...  0.89658195 -2.147074
  0.23204428]"
324,"Réaction face aux pannes répétées, d'augmentation de rendement en installant une nouvelle chaudière","[ 2.4168527   1.4033769   0.7543206  ...  0.14241387  0.6037985
 -0.2538334 ]"
325,"Récupérateur sur les fumées pour préchauffer l’air comburant, L’échangeur gaz/air est de taille importante. Stabilité plus difficile de la flamme avec de l’air chauffé de densité différente. Les émissions de NOx peuvent être plus importantes en raison des températures de flamme plus élevées., de gain de rendement envisageable, Possibilité de préchauffer en supplément le combustible s’il est organique : charbon/biomasse Diminution de la taille de la chaudière à la conception","[ 1.8058287   0.09086856  1.1420388  ...  0.481245   -0.81658345
 -0.48541075]"
327,"Analyse de la pertinence du fluide caloporteur, ","[ 1.6971406  -0.8509754   1.4562029  ...  0.5576251  -0.7639602
 -0.10601746]"
328,"Fonctionnement du moteur à pleine charge, ","[ 2.256159    0.5619128   1.7212337  ...  0.9299224  -0.8282239
 -0.35428774]"
329,"Rénovation du poste éclairage par l'utilisation de lampes ou ballasts de meilleure efficacité, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis.","[ 1.3695647  -0.03178122  0.29710254 ...  0.04936141 -0.41695702
 -1.5675    ]"
330,"Elimination des fuites dans les lignes et vannes de gaz d'inertage et d'air comprimé, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis.","[ 2.6388485   0.42281142 -0.03116141 ...  0.18560244 -0.19313842
 -1.5691247 ]"
331,"Moteur d'efficacité standard label IE1 (EFF2), coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., Le gain est inversement proportionnel à la puissance du moteur","[ 1.773423    1.0263585  -0.09415252 ... -0.01299442  0.41782606
 -2.1122859 ]"
332,"Réduction de la pression de l'air comprimé au minimum requis, coût moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., sur le coût de production pour une diminution d'1 bar seulement., Diminution du taux de fuite","[ 1.8858491   0.15039466  0.17897187 ... -0.28690186  0.07097319
 -1.4738911 ]"
333,"Isolation des équipements qui ne le sont pas, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.","[ 2.0171783   0.5758316   0.5502169  ... -0.2637832   0.51548433
 -1.1890928 ]"
334,"Détecteurs de présence, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Solution visible d'économie d'énergie permettant de communiquer sur la maîtrise de l'énergie auprès du personnel.","[ 1.7139333   0.2986373  -0.02045063 ... -0.24983671 -0.12707926
 -1.5462722 ]"
335,"Utilisation d'une source lumineuse plus efficace, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Source top 10 des solutions mises en place aux USA., Remplacement du luminaire accompagnant l'ampoule parfois nécessaire., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Source top 10 des solutions mises en place aux USA., Réduction des coûts de maintenance car les durées de vie des lampes sont plus longues. Les phases de relamping sont alors espacées.","[ 1.3301758   0.35730067  0.74015856 ...  0.13377471 -0.2463722
 -1.6510252 ]"
336,"Analyse des effluents gazeux pour ajuster correctement le ratio air/combustible, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Campagne d'analyse des fumées avec un analyseur de combustion Augmentation de la température des gaz de combustion, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Diminution de l'excès d'air Diminution de la formation de NOx Amélioration du rendement de combustion","[ 1.700594    0.43282795  0.29704222 ...  0.1302584   0.09376661
 -1.600795  ]"
337,"Programme de maintenance préventive, coût annuel, moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.","[ 2.0309412   0.96472657  0.63675267 ... -0.35856098  0.5730856
 -1.7585765 ]"
338,"Maintien des équipements propres, coût annuel , moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.","[ 1.6747944   0.56109786  0.49554375 ... -0.6732468   0.6994903
 -1.8474866 ]"
339,"Réparation des fuites dans les lignes et les vannes, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.","[ 2.595411    0.6235328   0.5512234  ...  0.03690294  0.9214621
 -1.5377895 ]"
340,"Maintenance sur les machines afin d'en réduire les pertes, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.","[ 2.5739248   0.99796915  0.6729946  ... -0.80548143  1.1888813
 -1.9216514 ]"
341,"Réparation des fuites dans les lignes et vannes d'eau, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis, gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis","[ 2.4784026   0.08370595  0.08656543 ...  0.06999494  0.01821175
 -1.4433982 ]"
342,"Formation du personnel pour éviter les pertes de temps et de production, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée.","[ 2.7573428   0.64810884  0.31146315 ... -0.3686395   1.2561702
 -2.3134634 ]"
343,"Plan de maintenance des brûleurs des chaudières, coût annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., gain annuel moyenné sur l'ensemble des entreprises américaines où l'opération a été effectuée. Les données proviennent des statistiques du DOE, ministère de l'énergie aux Etats-Unis., Diminution des émissions Réduction des imbrûlés","[ 1.9169434   0.6244275   0.07885922 ...  0.1586499  -0.20269533
 -1.8299142 ]"
344,"Augmentation du diamètre des câbles pour diminuer des pertes par effet Joule, Un agrandissement des passages pour les câbles peut être nécessaire Nécessité de couper le courant passant dans les sections concernées Temps de retour sur investissement long Certains câbles sont difficiles d'accès (enfouis, encombrés ...), Consommation électrique réduite Durée de vie des câbles augmentées par diminution de l'échauffement de ces derniers","[ 0.33879337 -0.27466878  1.3283348  ...  0.66116756 -0.32449475
 -0.48514235]"
345,"Vérification de la puissance réactive, Nécessite un suivi annuel régulier dans la durée, de pertes en ligne en moins + suppression de la facture réactive., Suppression des pénalités Réduction des chutes de tension Augmentation de la puissance active Amélioration de la durée de vie des matériels électrique. Réduction de l'intensité entre les transformateurs et les moteurs.","[ 0.90826434  0.6136977   0.80865467 ...  0.26386303 -0.25125542
 -0.12524168]"
346,"Minimisation du fonctionnement des moteurs au ralenti ou à faible charge, ",[ 1.7432376  0.455892   0.3600674 ...  0.1933527 -1.758649  -1.2636688]
347,"Réduction de la température de combustion, Ajuster la quantité d'air injectée pour ne pas diminuer le rendement ou rendre la combustion incomplète Nécessite l’achat et l’installation de nouveaux équipements, sur la consommation de combustible., Diminution jusqu’à 50 % des émissions des oxydes d’azote.","[ 1.4969299   0.16003947  0.85654515 ... -0.4308122  -0.5603058
 -1.0708715 ]"
348,"Augmentation du transfert de chaleur vers le procédé, ","[ 2.8380685   0.45757818  1.5458294  ...  0.8870687  -0.01027288
  0.02373808]"
349,"Récupération de la chaleur des fumées pour production d'eau chaude et génération de froid, ","[ 4.0877833  -1.8160087   0.3578907  ...  0.4448893  -1.5513858
 -0.10366799]"
350,"Préchauffeur d'air pour chaudière, Difficilement applicable sur des chaudières existantes, d'économies d'énergie sur les pertes par les fumées 1 % d'augmentation du rendement pour une diminution de 20°C de la température des gaz de combustion, Meilleure qualité de combustion Déshumidification du combustible dans le cas d'une chaudière biomasse","[ 2.137834   -0.10411847  0.6225568  ...  0.43592387 -0.6273438
 -0.15913364]"
351,"Préchauffage du combustible, ",[ 1.9779803  1.4693017  0.0757919 ...  1.6277574 -2.5337758 -1.3159131]
352,"Nettoyage des surfaces de transfert de chaleur, ","[ 2.9896045   0.02547795  1.7981815  ...  0.7215911  -0.67667353
 -1.120754  ]"
353,"Vérification de la correspondance entre la sortie de la combustion et les exigences en chauffage, ","[ 0.69400954 -0.15755315 -2.0174122  ... -0.64172065 -0.8891932
 -2.095553  ]"
354,"Repositionnement de l'admission d'air du brûleur au plafond de la chaufferie, Augmentation des émissions de NOx, d'augmentation du rendement pour une diminution de 20°C de la température des gaz de combustion., Diminution des pertes de chaleur par les fumées","[ 1.281513    0.44511202  1.3180171  ...  0.22724576 -0.9531347
  0.22192422]"
355,"Brûleurs récupératifs et régénératifs, Les bacs régénérateurs constitués de billes de céramique ou bien de nids d’abeille de matière inerte peuvent être sensibles aux poussières ou envols provenant de la charge à chauffer et ainsi s’obstruer progressivement., Les rendements de combustion de ces brûleurs sont de l'ordre de 80 à 85 %, Réduction des consommations d’énergie de l’ordre de 40 à 50 % par rapport à un système à air froid Température des fumées réduites Réduction des rejets de NOx","[ 2.2712462  -0.6935114   0.26777422 ...  0.269033   -0.9664712
 -0.24068257]"
356,"Brûleur haut rendement micromodulant sur une chaudière de production de vapeur ou eau surchauffée, Immobilisation de la chaudière lors du remplacement, Diminution de l'excès d'air Augmentation du rendement des chaudières Diminution de la consommation des ventilateurs chaudière Régulation adaptée au besoin réel. Diminution des NOx","[ 2.4176836  -0.38870326  1.3649087  ... -0.02804634 -0.20380661
  0.49127537]"
357,"Réduction du débit massique des gaz de combustion par une réduction de l'excès d'air, Formation possible d'imbrûlés (monoxyde de carbone,particules carbonées et hydrocarbures), d'augmentation de rendement de la chaudière pour une réduction de 15 % de l'excès d'air, Evite le phénomène de condensation des fumées ( température de rosée acide) Une augmentation de la température du du gaz brut peut détériorer l'ensemble du système","[ 1.8121419   0.3891032   2.0636446  ...  0.14592203 -0.6261544
 -0.76230127]"
358,"Régulation et contrôle des brûleurs, HT environ pour un système de contrôle/commande de la combustion, sur la consommation de combustible, Pollution réduite","[ 0.8913927   0.915943    0.3813385  ...  0.5538948   0.07904689
 -1.1716853 ]"
359,"Réflexion sur le choix du combustible, ","[ 0.56696165  1.3056923   1.2660644  ...  1.7835981  -0.51825815
 -0.71849674]"
360,"Oxycombustion, Coût supplémentaire du traitement de l'air pour obtenir de l'oxygène, de la consommation en énergie primaire., Réduction des émissions de polluants Meilleur transfert thermique Obtention de fumées fortement concentrées en CO2 : séparation puis stockage plus aisé du CO2","[ 1.7779934   0.4037314   0.62744385 ... -0.05095561 -0.03011923
 -0.6481992 ]"
361,"Réduction des pertes de chaleur par les ouvertures du four, ","[ 3.188844    1.7959353   0.7962952  ... -0.18072207 -2.2967575
 -0.16594546]"
364,"Inspection et vérification de l'état de l'isolation, ","[ 0.72655106 -0.25417963 -0.12485067 ...  1.5110749  -0.2140453
  1.4955431 ]"
365,"Sensibilisation sur le coûts d'un purgeur fuyard, Suivi et maintenance approfondie, Purgeur de ligne DN 20, avec une différence de pression de 5 bar, un orifice de 3 mm, une fuite théorique de 15kg/h, une fuite avec coefficient de pondération de 10kg/h de vapeur. Avec un coût de la tonne de vapeur à 35€ et un fonctionnement de 4000 h\a, Augmentation de la durée de vie des conduites Amélioration des échanges thermiques Diminution des fuites de vapeur","[ 2.2594647  -0.60017663  0.7774872  ...  0.15333599 -0.16613048
 -0.2762295 ]"
366,"Vérification des joints d'étanchéité, ","[ 1.5950422   0.9710613   0.9210292  ...  0.6183836  -0.8805621
 -0.07932674]"
367,"Calorifugeage des vannes, des robinets et des postes de détente sur un réseau vapeur, Les fuites sont plus difficilement détectables, Le calorifugeage d'un poste de détente DN 65 PN 40 génère une économie de 41 820 KWh par an. Hypothèse ; écart de température de 170 °C et un fonctionnement de 600 h par an, production de vapeur au gaz., Réduction des pertes de chaleur au niveau de la vanne","[ 2.448428   -0.5099414   0.30550492 ...  0.79723877 -1.0102211
  0.23575194]"
368,"Chauffe eau solaire collectif (CESC), pour l'achat et installation du matériel., Raccordement au réseau existant ou rénovation du réseau d'eau chaude (pompe, ballon, échangeur...) Grande surface (champ) de capteurs solaires nécessaire, Selon la surface, environ 10 MWh/an économisés Environ 30 tCO2/an en moins, Energie solaire : indépendance aux énergies fossiles Installation collective de grande taille : vite rentabilisée","[ 1.5480124  -1.2616376   1.1812686  ...  0.32667556 -0.99220145
 -0.77080405]"
370,"Pompe à chaleur de type eau/eau, chauffé (prix TTC) Les coûts détaillés plus loin comprennent la mise en service., Plus chère que l'aérothermie Règlementations du code de l’environnement Capacité des sources d'eau suffisantes Coût de l'installation élevé (forage) Nuisances sonores pour les modèles non insonorisés, Moins chère que la géothermie Technologie réversible (chaud/froid) Très bon rendement en mode froid Pas de chauffage d'appoint supplémentaire nécessaire Faibles coûts d'exploitation","[ 1.576442   -0.61065924  0.31341043 ...  1.117965   -1.2513086
 -0.59818035]"
371,"Pompe à chaleur de type air/eau, chauffé (prix TTC). Les coûts détaillés dans le Benchmark ci-dessous comprennent la mise en service., Rendement moins bon que la pompe à chaleur air/air quand il s'agit de faire du froid Moins bon rendement que les autres pompes à chaleur Eviter les régions où les hivers sont rudes Nuisances sonores pour les modèles standards Chauffage d'appoint indispensable en cas de température négative. Appel de courant important au démarrage, Peut se brancher sur un chauffage préexistant Moins chère que les autres pompes à chaleur Facile à mette en place Technologie réversible (chaud/froid)","[ 1.4330099  -0.36476552 -0.31519085 ...  1.1262324  -1.3902606
 -0.76480126]"
373,"Gestion technique d'un bâtiment (GTB), Investissement modéré, Dans un bâtiment tertiaire, la mise en place d'une gestion technique du bâtiment (GTB) permet de réaliser environ 12% d'économie sur la facture totale d'énergie., Prévention des pannes des appareils (ascenceurs/alarmes...) Maintenance simple","[ 0.551442   -0.02282677  0.6327748  ...  0.91264033 -0.46522388
 -0.04405959]"
374,"Programmateur d'intermittence pour un chauffage par radiateurs électriques, Impact indirect sur les équipes en démontrant que le site s'intéresse aux économies d'énergie.","[ 2.600738   -0.14570093  0.5942809  ...  0.7545442   0.13188747
 -0.10398966]"
376,"Isolation d'un réseau d'eau chaude sanitaire existant, Achat des isolants, installation, Adaptation des isolants au réseau existant, Moins de pertes de chaleur à travers le réseau d'eau chaude, Maintien de l'eau dans le réseau à la température de sortie du chauffe-eau",[ 2.200015  -1.8049511  0.9482705 ...  0.5452465 -2.204627   1.3492053]
377,"Remplacement d'un climatiseur existant par un climatiseur fixe de classe A, ","[ 1.4435824  -0.10123443  0.8691874  ...  0.8147185  -1.3438488
 -2.147334  ]"
378,"Programmateur d'intermittence pour les systèmes de climatisation, Installation faite par un professionnel A positionner à proximité des systèmes de chauffage pour réduire les coûts de liaison, d'économies d'énergie, Réduction de la consommation du système de climatisation Confort amélioré pour les occupants","[ 1.4890229  -0.49314532  0.5779368  ...  0.53943354 -1.6029587
 -0.46324486]"
379,"Ventilation mécanique modulée proportionnelle, ","[ 0.7436379   0.7738857  -0.1207427  ... -0.55646133 -1.6801589
  0.61484337]"
380,"Ventilation mécanique modulée à détection de présence, ","[-0.7116857   1.1522095   0.1390225  ... -1.0387264  -2.078399
  0.08733038]"
381,"Ventilation mécanique contrôlée simple flux autoréglable, ",[ 0.3892237  0.3479722  0.2828324 ...  0.6462855 -2.2718222 -1.6280066]
382,"Ventilation mécanique contrôlée double flux avec échangeur, ",[ 1.6442105  1.112326   1.383612  ...  1.4376613 -2.1281378 -0.8057211]
384,"Raccordement à un réseau de chaleur, Réfection du système d'émission si chauffage à l'électricité Investissement assez important si participation aux investissemens, Réduction de la facture énergétique si réseau de chaleur raccordé à une ressource renouvelable (bois) Mise en commun des installations de production : réduction des investissements","[ 1.9667064  -0.0622606   0.85352516 ...  1.0358835  -0.40665066
 -1.037845  ]"
385,"Mini-cogénération sans obligation d'achat, ","[ 1.3268259  -0.1198945   0.6868111  ...  0.10166071 -0.61070275
 -0.6115704 ]"
386,"Circulateur à rotor noyé de classe A, ","[ 3.8955958   0.2962784   1.2671212  ...  0.7327311  -0.5415031
  0.55417085]"
388,"Unité autonome de traitement d'air en toiture à haute performance énergétique, ","[ 0.98720586  0.43833107 -0.90551335 ... -1.4820191  -2.2068725
  0.73197615]"
389,"Groupe de production d'eau glacée avec condenseur sur eau, ","[ 3.3156364  -2.117835   -0.20780747 ...  0.15282306 -2.2229943
  0.13359788]"
390,"Echangeur air neuf / air extrait sur centrale de traitement d'air (DOM), Investissement de départ élevé Adaptation sur la central de traitement d'air Entretien de l'échangeur nécessaire Augmentation des pertes de charge et donc de la consommation des ventilateurs, de chaleur récupérée., Diminution de la consommation du chauffage","[ 2.9113278   0.14934148  1.9201295  ...  0.5245299  -0.01652637
 -0.11335019]"
391,"Accumulateur d'eau chaude à condensation, Coût de l'équipement, Moins d'espace nécessaire pour l'installation Réduction de la consommation d'énergie (n'est chauffé que ce qui est consommé), Production directe d'ECS (ne dépend pas du système de chauffage) Capable de répondre aux besoins de haut débit lors d'une utilisation simultanée (vaisselle/douche/bain) Chauffage instantané de la boucle d'eau chaude","[ 2.673116   -1.4441998   0.24875323 ...  0.22150274 -1.5551394
  1.0389192 ]"
392,"Système de climatisation centralisée de type DRV, ",[ 2.6270564 -1.134871   0.7262031 ...  0.6940496 -3.3624337 -2.71458  ]
393,"Analyse de la qualité et de la conception de l'éclairage, Prendre en compte tous les aspects d'un bâtiment (orientation, utilisation, fréquentation...), Optimisation et réduction de la consommation énergétique, Améliorer les conditions de vie/travail des personnes Optimiser le système d'éclairage Utiliser au maximum la lumière naturelle","[ 0.7079503  -0.30041882  0.29226592 ...  0.45262837 -0.21634252
  0.2241389 ]"
394,"Gestion de l'éclairage, Installation des équipements de gestion (détecteurs, etc...), Réduction de la consommation d'électricité, Gestion optimisée des systèmes d'éclairage Entretien des équipements Pas de gaspillage d'énergie","[ 1.7706869   0.12536228  0.38078395 ...  0.83387154 -1.9601535
  0.0180998 ]"
395,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option A, ","[ 0.42603937  1.2727553   0.5641136  ...  1.2648416  -0.3379634
 -0.93504626]"
396,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option B, ","[ 0.4614287   1.1401098   0.58110654 ...  1.1077132  -0.40442893
 -0.73246413]"
397,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option C, ","[ 0.55611706  1.2632482   0.5277072  ...  1.0444539  -0.51640594
 -0.9133493 ]"
398,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option D, ","[ 0.39906737  1.4852157   0.3502013  ...  0.9902964  -0.11159304
 -1.1725113 ]"
399,"Horloge sur un dispositif d'éclairage, Installation sur dispositif d'éclairage avec tubes fluorescents, Economie d'électricité, Meilleure gestion de l'éclairage","[ 1.5268427  -0.60194266  0.6307373  ...  0.4507892  -1.8765322
  0.2291    ]"
400,"Lampes à iodures métalliques à brûleur céramique en remplacement de lampe à vapeur de mercure, Installation parfois difficile d'accès Les lampes supportent mal l'extinction puis le rallumage rapide. Des précautions doivent être prise en compte si les lampes sont couplées à des interupteurs crépusculaires. Des temporisations sur l'allumage peuvent être à installer en supplément selon les cas. Les lampes sont sensibles aux variations de tension., Très bon rendu des couleurs. Efficacité lumineuse correcte ( 65 à 120 lumens/Watt )","[-0.11288335 -0.39329395 -0.00699077 ...  0.7754655  -1.4463067
  0.2757641 ]"
403,"Nappe d'éclairage fluorescent en tube de typeT5, ","[ 2.070667   -0.71080184  0.10454646 ... -0.20436138 -2.3597703
  0.30850893]"
404,"Système de mise au repos automatique de blocs autonomes d'éclairage de sécurité (BAES), ","[ 2.3863826   0.18021879 -0.16875808 ...  1.5808836  -1.9940472
  0.05660116]"
405,"Porte non chauffante à haute performance d'isolation pour armoire horizontale à froid négatif, d'économie d'énergie sur la consommation du meuble, Economies d'énergie Meilleure conservation des aliments Investissement peu élevé si mise en oeuvre dès l'achat.","[ 0.90128726  0.14928564 -0.09714291 ...  0.68059033 -1.0210314
  0.59686476]"
406,"Lampe fluo-compacte de classe A, Plus chères que des lampes classiques, économisés par rapport à des ampoules classiques (la comparaison est faite pour des luminosités équivalentes), Economie d'énergie sur l'électricité","[ 0.80881387 -0.7267384  -0.07393758 ...  0.1552999  -1.203235
  0.5076415 ]"
407,"Participation du personnel à l'extinction de l'éclairage en période d'inoccupation, Sensibilisation du personnel aux économies d'énergie Pas de gaspillage et de pollution lumineuse (la nuit)","[ 1.0391921  -0.45549285  0.795305   ...  0.21081676 -1.3695289
  0.21570244]"
408,"Etiquette pour l'identification des interrupteurs, Meilleure gestion centralisée de l'éclairage Plus grand efficacité pour l'extinction","[ 1.7510372  -0.53387815 -0.01327744 ...  0.6708374  -1.6704473
 -0.6311734 ]"
411,"Extinction de la lumière des zones souvent inoccupées, Economie d'énergie, Pas de gaspillage d'énergie Pas de pollution lumineuse la nuit","[ 0.4037895  -0.7928983   0.70451415 ...  1.1317974  -1.9129723
  0.09343053]"
412,"Extinction des luminaires extérieurs quand ils ne sont pas nécessaires, Economie d'électricité, Pas de pollution lumineuse inutile la nuit","[-0.39689177 -1.0278558  -0.34703985 ...  0.47324175 -1.9801291
 -0.52110326]"
414,"Caches adéquats pour les luminaires, Pas d'éblouissement Pas ou peu de perte de luminosité Esthétique (cache les ampoules et systèmes d'éclairage)","[ 1.4292476  -1.9489272   0.3054943  ...  0.77699536 -2.3265488
 -0.40016875]"
415,"Programme d'entretien ou plan de remplacement de l'éclairage, Achat de nouveaux luminaires, Eclairage plus performant Maintenance des équipements","[ 1.6759355  -0.39633092  0.6418708  ...  0.27688175 -1.4958239
  0.47593307]"
416,"Programmateurs pour le contrôle de l'allumage, Economie d'énergie Meilleure gestion de l'éclairage","[ 1.1744593e+00 -6.0370433e-01 -3.9371837e-02 ...  3.4823021e-01
 -8.1303176e-03 -8.6788903e-04]"
418,"Luminaire avec réflecteur pour l'éclairage., Nombre et orientation des réflecteurs adaptés aux luminaires, Réduction de la consommation d'électricité, Réduction du nombre de luminaires nécessaire","[ 1.4112885  -1.1933997   0.85433847 ... -0.17254265 -1.8450019
  0.2558082 ]"
419,"Lampes à induction dans les zones difficile d'accès., Les lampes à induction sont plus consommatrices que d'autres technologies (lampes à sodium ou à iodures métalliques)., Gain sur la maintenance Impact environnemental diminué par l'absence de mercure Bon rendu des couleurs (proche des couleurs réelles)","[ 0.23122558 -0.2915461   0.65390205 ...  0.43065348 -0.28657386
  0.09635431]"
420,"Suppression des ampoules à incandescences, d'économie d'énergie sur la consommation de la lampe, Meilleure performance (en luminosité et en consommation)","[ 0.05967107 -0.6879397   0.32817256 ...  0.23581675 -1.4640249
  0.02033413]"
421,"Commandes individualisées de l'éclairage à distance, Gestion facile de l'éclairage dans les zones difficiles d'accès",[ 1.2077667 -2.0481336 -0.3166137 ... -0.6514141 -1.8346524 -0.6447847]
422,"Coupe-veille automatique par détection d'utilisation des appareils raccordés, Economie réalisée sur la consommation (souvent importante) des appareils mis en veille., Réduit la consommation d'électricité des appareils (éteints au lieu d'être en veille). Préserve la durée de vie des appareils électriques. Evite le risque d'incendie lié à une surcharge.","[ 0.48693213 -1.2512555  -0.06113517 ...  0.69393146  0.48667574
  0.18309253]"
423,"Coupe-veille en hébergement relié au système d'accès., Plus cher qu'un système de coupe-veille automatique avec raccordement direct aux appareils électriques ou électroniques., Economie d'énergie sur la consommation des appareils éteints au lieu d'être mis en veille., Préserve la durée de vie des appareils. Réduit la consommation d'électricité. Permet un contrôle général des appareils de tout le logement équipé du système.","[ 1.1370975  -1.1394846  -0.17504558 ...  0.779985   -0.15106829
 -0.6616005 ]"
424,"Transformateur à haut rendement pour l'alimentation basse tension d'un site tertiaire, ","[ 2.5237255   0.5877689  -0.34161457 ...  0.6920019  -0.02609719
 -0.5346003 ]"
