Solution_ID,Text,Embedding
210,Augmentation du rendement de l'économiseur,"[ 2.2430048   0.6481903   1.842938   ...  1.8798082   0.88325334
 -1.5330701 ]"
211,Récupération du condensat,"[ 3.1773252  -1.4196448   2.0102437  ... -0.70635426 -0.95956886
  0.74640137]"
212,Récupération de la chaleur du condensat,"[ 3.696315   -1.0982525   2.9742281  ... -0.19750549 -0.97275925
 -0.14893517]"
213,Préchauffage de l'eau d'alimentation par utilisation de la chaleur procédé,"[ 5.130079   -2.4361157  -0.22728778 ...  0.11446107 -2.3727863
  0.7506532 ]"
214,Economiseur sur les effluents gazeux de chaudière de production de vapeur,"[ 3.7398367  -0.3408268   0.87913823 ...  1.249812   -1.212355
 -1.0081854 ]"
215,Préchauffage de l'eau : utiliser l'eau d'alimentation désaérée pour chauffer le condensat retournant à la chaudière,[ 5.571182  -2.4870746  0.6981864 ... -0.8035405 -3.578114   0.7663502]
216,Préchauffage de l'eau d'alimentation en condensant la vapeur utilisée pour la revaporisation et en chauffant l'eau alimentant le desaérateur au moyen d'un échangeur,"[ 4.4810467  -1.6136837   1.4984138  ... -1.0678393  -2.4957066
  0.22983244]"
217,Réemploi de la vapeur de détente,"[ 3.1964955   0.3813669   1.4125892  ...  0.08070692 -2.3890872
  0.80158246]"
218,Récupération de l'énergie provenant des purges de vapeur,"[ 3.8203046  -0.15723053  1.5320404  ...  0.889601   -0.00844403
  0.7953063 ]"
219,Turbine de détente pour récupérer le contenu énergétique de gaz sous pression,"[ 4.4246306   0.33407694  1.1817005  ...  0.6699642  -1.1785285
  0.33907822]"
221,Adaptation de l'éclairage artificiel au besoin réel de chaque zone,"[ 0.6597413  -1.2102594  -0.21978574 ...  0.49367076 -0.6182095
 -0.9551962 ]"
222,Gradation de l'éclairage en fonction de la luminosité ambiante par des ballasts électroniques de catégorie A1,"[ 0.12493313  0.35324493  0.17325665 ...  0.29398632 -2.3979437
 -0.24066938]"
223,Remplacement des lampes incandescentes par des fluo-compactes (basse consommations),"[ 0.90858823 -1.2646374   1.2638383  ...  1.292047   -1.3498698
  0.12660126]"
225,Adaptateur T5 sur luminaire T8 existant,"[ 1.9442865  -0.41851556 -0.7095939  ...  0.7482234  -1.4403552
 -2.0247939 ]"
226,Tubes à LED pour l'éclairage intérieur en remplacement de tubes T8,"[ 1.7397965  -1.0020114   0.10148633 ... -0.47620302 -2.6940646
 -0.07026086]"
227,Tube fluorescent T5 à douilles G13 pouvant être installés directement sur des luminaires T8,"[ 1.707053    0.61481607 -0.3862577  ...  1.4094776  -1.7575299
 -0.31877083]"
228,Gradation de l'éclairage en fonction de la luminosité ambiante par des régulateurs sur lampes à décharge,"[ 0.6984491   0.41461843  0.04475762 ... -0.13357998 -1.7511153
 -0.05516263]"
229,Interrupteur crépusculaire,"[-0.7821983   0.42366615 -1.4082515  ...  2.6970825   0.12272081
  0.792002  ]"
230,Horloge astronomique,"[ 1.5436243  -2.1381438   0.60124844 ... -0.20905638 -0.06289915
 -1.3997339 ]"
231,Système de télésurveillance et de télégestion,"[ 2.340697   -1.9080955  -0.01213885 ...  0.71448725 -0.96055657
 -0.5339368 ]"
232,Nettoyage périodique des luminaires,"[ 2.4059398  -0.10802592  0.70821637 ... -0.04558285 -0.4271381
 -0.8075934 ]"
233,Suppression des lampes inutiles dès que possible,"[ 1.6866448  -1.1732074  -0.46481895 ...  0.5598355  -2.564152
  0.37188542]"
234,Débranchement des ballast électroniques inutilisés,"[ 0.10073937 -0.29188266  0.3254401  ...  1.3224455  -1.382629
  0.13901989]"
235,Réduction de l'éclairage général et renforcement de l'éclairage local des postes de travail,"[ 2.1901171  -0.6129926  -0.72169554 ... -0.30188745 -1.8837076
  0.53322345]"
236,"Eclairage naturel : puits de jour, lanterneaux d'éclairage zénithal","[ 3.0078027  -0.8991369   0.34169108 ... -0.9195331  -1.951006
  0.76305246]"
239,Consignes au personnel pour l'extinction des lumières des pièces non occupées ou des couloirs,"[ 0.04008366 -0.71626943 -0.9992862  ...  0.02006833 -1.8725919
 -0.17289998]"
240,Cogénération : autoproduction de son électricité ou revente au réseau,"[ 3.3131347  -0.5241037   0.57337177 ...  0.5320678  -0.884481
 -0.5563624 ]"
241,Révision du contrat électrique et adaptation de la puissance souscrite,"[-0.2424873   0.28257158  1.1533048  ...  0.5045265  -1.4681141
 -0.78403544]"
242,Optimisation du contrat d'électricité règlementé,"[ 0.43309635 -0.9453088   2.0218787  ...  0.6517098  -0.24246417
 -2.338397  ]"
243,Démarreur sur les moteurs électriques,"[ 1.8674517   1.2614917   0.21899623 ...  1.4144083   0.14535789
 -0.09352377]"
245,"Mesure, comptage et sous comptage d'énergie des unités consommatrices","[ 0.6398478  -0.09240802  0.36112764 ...  0.12712051  0.4418119
  0.30402833]"
246,Récupération de la chaleur perdue des gaz de combustion,"[ 3.4508111   0.49181387  2.5464344  ...  1.1351149  -0.79352707
 -0.4898288 ]"
248,Système de contrôle des durées d'allumage des brûleurs,"[ 0.7035865   0.35076332 -0.53449345 ...  0.11886973 -1.5877477
 -0.9149533 ]"
249,Moteur à haut rendement label IE2 (EFF1),"[ 1.6576778   1.5764133   0.36314967 ...  0.9309336   1.1539946
 -1.1880848 ]"
250,Isolation des combles ou de toiture,"[-0.43243676 -0.09862553 -1.7008095  ... -0.26259798 -3.1460366
  3.102109  ]"
251,Isolation des murs par l'intérieur,"[-0.61366117  0.16194871  1.1763268  ...  1.242772   -1.9197996
  2.1730704 ]"
252,Isolation d'un plancher,"[-0.1785969  -0.52669317 -0.2126715  ...  1.3173237  -1.8372818
  3.2501307 ]"
253,Fenêtres à double vitrage avec isolation renforcée à l'argon,"[ 0.18688537  0.64088583  1.4735266  ... -0.42718387 -0.06538844
  0.62449956]"
254,Isolation des murs par l'extérieur,"[-0.5087245   0.40874758  1.0793507  ...  1.1795019  -1.7973891
  1.8938414 ]"
255,Isolation des toitures terrasses et couvertures de faible pente,"[ 0.5810674   0.8765729  -1.0963835  ... -0.9961899  -0.6750477
  0.46773994]"
256,Sensibilisation du personnel sur le coût élevé du chauffage,"[ 1.2762     -0.06921462  1.8671068  ...  1.0083888  -0.75465363
 -1.0680954 ]"
257,Sensibilisation du personnel sur le coût élevé de la production de vapeur,"[ 1.8562236   0.33083946  1.7724994  ...  0.97911155 -0.06298968
 -0.68258023]"
258,Sensibilisation du personnel sur le coût élevé de la production de l'air comprimé,"[ 2.054403    0.2511372   1.5157466  ...  0.7058634  -0.26911274
 -0.66445434]"
259,Sensibilisation du personnel sur le coût élevé de la production de froid,"[ 1.7671741   0.14767317  1.5329131  ...  0.8170332   0.02447158
 -0.6198193 ]"
260,Sensibilisation du personnel sur le coût élevé du chauffage et de la climatisation,"[ 1.1355034  -0.28545243  1.7076824  ...  0.63416576 -1.3159213
 -1.610621  ]"
261,Programme de maintenance pour les portes et les fenêtres,"[ 1.1304964   1.3533497   0.1640438  ... -0.06734675 -1.1335987
 -1.5770234 ]"
262,Vérification de la présence de traces d'humidité,"[ 1.6488053   0.07015201 -0.8413897  ... -0.9190332   0.29187503
 -0.8607273 ]"
263,Identification des conduits ou cheminées inutiles,"[ 1.0709239  -0.6519288   0.04525395 ...  2.1260457  -1.4549861
 -1.920569  ]"
264,Arrêt des ventilateurs de rafraîchissement en hiver,"[ 2.5468996  -0.8920421  -0.2941574  ...  0.71438634 -2.5432265
  0.145806  ]"
265,Asservissement du chauffage à l'ouverture des portes et fenêtres,"[ 2.1024737   0.7821632   0.49077415 ... -0.05457708 -3.1513574
 -1.5149069 ]"
266,Séparation des parties chauffées et non chauffées du bâtiment,"[ 2.0696862   0.35141346  0.78388584 ...  1.7705134  -3.8749197
 -0.6833846 ]"
267,Réduction de l'air entrant au niveau des quais d'expéditions,"[ 1.0889689   1.3225924  -0.24639839 ... -1.4636866  -1.7281474
 -1.1117498 ]"
268,Chauffage efficace des locaux de grande hauteur,[ 1.6683012 -0.1328092  0.633784  ...  0.6396339 -2.734649  -1.4394761]
269,Isolation des parois verticales entre les ateliers,"[-0.23439598  0.5928718   0.8633989  ...  0.35324147 -0.87657595
  1.6171038 ]"
270,Protections solaires pour l'été,"[ 4.2590165  -1.4623724   3.401712   ... -0.7549928  -0.03331893
  0.39316317]"
271,Faux plafonds pour limiter le volume chauffé,"[ 0.09401706 -0.89295214 -0.64441323 ... -0.47008678 -2.3410325
 -0.60129124]"
272,Vérification de la présence de fuites d'eau,"[ 1.9155211  -0.26103702 -1.476484   ... -0.78270715 -0.09688206
 -0.82224584]"
273,Contrôle régulier des chaudières vapeur,"[ 3.1209302   0.11961678 -0.92185575 ...  1.1142085  -1.2548769
 -0.11650696]"
274,Chaudière de type basse température,"[ 2.9767463  -0.21845935 -0.11706169 ...  0.6331928  -2.499365
 -0.0151075 ]"
275,Sensibilisation du personnel de production pour signaler immédiatement au service Entretien les fuites constatées,"[ 2.5715656  -1.0898745   0.30184704 ... -0.22065948  0.02514394
 -0.31407934]"
276,Chaudière à condensation,"[ 2.747217   -1.2924372   0.8595802  ...  0.5811578  -2.1577427
  0.50421715]"
277,Plancher chauffant basse température,"[-0.04031382 -0.26434776 -1.0057625  ...  0.89347714 -2.9741096
  1.511249  ]"
279,Réglage fixe des thermostats et des robinets thermostatiques,"[ 0.66861105 -0.40274298  0.24412638 ...  1.2707763  -1.194108
 -0.23480783]"
280,Vérification et optimisation des consignes de chauffage en fonction des locaux et de leur utilisation,"[-0.20954955  0.8087796   0.12074114 ...  0.16292366 -1.0548499
 -1.5110791 ]"
282,Prise en compte les considérations du personnel sur les conditions d'ambiance dans lesquelles ils travaillent,"[-0.86897755  1.591084   -0.24198923 ... -0.12328985 -0.84860927
 -0.1593782 ]"
283,Nettoyage régulier des filtres et des surfaces de chauffe,"[ 2.061373    0.05640531  2.344063   ...  0.9310398  -2.0313323
 -0.8955546 ]"
285,Dégagement des radiateurs et des surfaces de chauffe,"[ 2.8394353  -0.14595869  1.3424681  ...  1.0297235  -1.2688206
 -0.28969517]"
286,Vérification des robinets et des soupapes de sécurité,"[ 1.474228   -0.6988798  -0.28881207 ...  0.723174   -1.0430632
  0.06718896]"
287,Sensibilisation du personnel sur l'ouverture des fenêtres pendant la période de chauffe,"[ 0.46704558 -0.04083538  1.1744184  ...  0.24307871 -2.1245668
 -0.3433639 ]"
290,Radiateur à chaleur douce pour un chauffage central à combustible,"[ 2.463865    0.6651812   1.6575326  ... -0.02242466 -3.1454709
 -1.0111178 ]"
291,Isolation d'un réseau hydraulique de chauffage,[ 2.6546962 -1.0908815  1.2174844 ...  1.268884  -2.9773114  1.5588765]
292,Systèmes de chauffage rayonnant couplés à des thermostats,"[ 2.1925514  -1.0714628  -0.22615643 ... -0.14972919 -1.6059989
 -0.32721004]"
293,Remplacement des thermostats mécaniques par des thermostats électroniques,"[ 1.7114804   1.298403    1.0446693  ...  0.23133636 -1.2369975
 -1.3863926 ]"
294,Systèmes de chauffage rayonnant couplés à une GTC,"[ 2.4352248  -0.6828834  -0.15014972 ... -0.6184367  -2.0484974
 -0.60287243]"
295,Chauffage et la climatisation adaptés à l'occupation des locaux,[ 0.6302415 -0.9379741 -0.0512212 ...  0.5137574 -2.7546213 -1.338131 ]
296,Chaufferie biomasse dans le tertiaire,"[ 1.0525918  -1.0211918  -0.44312122 ...  2.155594   -2.2880814
 -1.0315022 ]"
297,Programmateur d'intermittence sur une chaudière existante pour un chauffage central à combustible,"[ 1.8751713   0.6394701   1.5888922  ... -0.21071425 -1.7397964
 -0.33881623]"
298,Optimiseur de relance pour chauffage central à combustible,"[ 1.4111538   0.82559854  1.0666667  ... -0.16834407 -2.1601884
 -1.5563115 ]"
299,Cahier de maintenance à jour,"[ 1.0529983  -2.3320794   1.4017391  ...  0.43556646 -0.72486526
 -0.04238425]"
300,Plans techniques facilement accessibles,"[ 1.3767639  -0.38101614 -1.213812   ...  1.7325071  -0.22363846
 -0.49641958]"
301,Documents informatifs sur le matériel sujet à des réglages simples facilement accessible,"[ 1.5160725  -0.92083657 -0.4360571  ... -0.38443306  0.56972486
 -0.52429456]"
302,Vérification du bon état de la ventilation,"[-0.29991546 -0.13107142 -0.76599634 ...  1.2315357  -0.26247042
 -0.6327643 ]"
304,Utilisation de la plus petite chaudière quand les besoins sont les plus faibles pour maximiser la charge,"[ 0.8132933  -0.41249403 -0.71762675 ...  0.45204172 -0.12208208
 -0.89274263]"
305,Arrêt des chaudières dédiées au chauffage des locaux en été,"[ 2.7768958  -0.57314545  0.31074545 ...  1.8318288  -2.8524048
 -0.46507764]"
306,Vérification de la régulation lorsque les chaudières sont à l'arrêt,[ 1.5705912 -0.7457041 -0.9420751 ... -0.8085481 -1.3974296 -1.2399653]
307,Adoucissement de l'eau de ville du circuit chauffage,"[ 2.114622   -0.98626554  1.3967142  ... -0.64335835 -2.0741863
  0.24668598]"
308,Démarrage en cascade des chaudières,"[ 2.4554284  -1.2061623  -0.06246274 ... -0.29555622 -2.093055
  0.8008985 ]"
309,Professionnel pour l'entretien annuel des chaudières,"[ 2.533957    0.16508226 -0.03133997 ...  1.1006669   0.42125854
 -0.6540321 ]"
310,Contrôle des performances des chaudières,"[ 1.9146755  -0.68247545 -0.3900125  ...  1.8392274  -1.134018
 -0.45291847]"
311,Fonctionnement des chaudières en autocontrôle ou en télésurveillance,"[ 1.5022233   0.09335975  0.55647814 ...  0.8548437  -1.2343367
 -0.44089106]"
312,Utilisation optimale de la chaudière,[2.5157347 0.1662561 0.2940271 ... 1.8102512 0.6256684 0.1176921]
314,Vérification du débit d'eau chaude sanitaire,"[ 2.3188367  -2.4509225  -1.3006806  ...  0.03218265 -2.6814668
  0.23585221]"
315,Société de maintenance spécialisée sous contrat pour l'entretien,"[ 1.4220238   0.8000636   0.07256246 ... -0.9982303  -0.8671199
 -0.28587335]"
316,Vérification du contrat de maintenance afin de voir s'il est adapté,"[ 0.46919176 -0.36411792 -1.0361341  ... -0.4249865   0.25604934
 -0.17043953]"
317,Vérification de la circulation dans les canalisations,"[ 1.0827153  -0.6252747  -0.09192641 ... -0.2395116  -1.3069266
 -2.086318  ]"
319,Vérification des débits de circulation primaire et secondaire,"[ 2.2233937  -1.5504504  -0.05119525 ...  0.60051006 -0.8407392
 -0.97245455]"
320,Amélioration de l'isolation des chaudières,[0.57961214 0.86117524 0.44252238 ... 1.0103391  0.23009692 0.803005  ]
321,Isolation du réseau de distribution de chaleur,"[ 1.7212759  -1.2759196   1.0625844  ...  2.3556585  -2.2188158
  0.43214083]"
322,Récupérateur de chaleur à condensation,"[ 3.9822202  -1.3147933   3.4194884  ...  1.0152231  -1.1515528
 -0.33418563]"
323,Séparation de la production d'eau chaude et de chauffage,"[ 4.376941   -1.2441062   0.88215315 ...  1.2106961  -3.5764723
 -0.20000005]"
324,Réaction face aux pannes répétées,"[ 1.718796   -0.17027459  0.32471132 ...  0.5437934   0.21708791
  0.05540059]"
325,Récupérateur sur les fumées pour préchauffer l’air comburant,"[ 3.1161385   0.0050382   0.38601017 ...  0.3740824  -1.0800188
 -0.5532107 ]"
327,Analyse de la pertinence du fluide caloporteur,"[ 1.7351344  -0.6559537   1.630965   ...  0.5496741  -0.71326566
 -0.13055915]"
328,Fonctionnement du moteur à pleine charge,"[ 2.3044908   0.5380462   1.7784666  ...  1.0035268  -0.9776292
 -0.21935657]"
329,Rénovation du poste éclairage par l'utilisation de lampes ou ballasts de meilleure efficacité,"[ 1.1775737  -0.8224937   1.0135773  ...  0.36462587 -1.9083742
 -0.21871735]"
330,Elimination des fuites dans les lignes et vannes de gaz d'inertage et d'air comprimé,"[ 3.8515875   0.45355117 -0.22902893 ...  1.2705973  -1.0439842
  0.3446106 ]"
331,Moteur d'efficacité standard label IE1 (EFF2),"[ 1.6368744   2.183865    0.02006126 ...  1.3302372   0.43070307
 -1.7315178 ]"
332,Réduction de la pression de l'air comprimé au minimum requis,"[ 1.3636758   0.21601973 -0.02153696 ...  0.15607145 -1.6643188
 -0.01896928]"
333,Isolation des équipements qui ne le sont pas,"[ 1.187356   -0.38280928 -0.57333356 ...  0.28876108 -1.4581118
  1.5548261 ]"
334,Détecteurs de présence,"[ 1.5968834  -0.10978959  0.10779741 ... -0.39299464 -1.5989031
 -0.3695589 ]"
335,Utilisation d'une source lumineuse plus efficace,"[ 0.28914836 -1.2440429  -0.9346831  ...  0.99857193 -1.7337613
 -0.12655427]"
336,Analyse des effluents gazeux pour ajuster correctement le ratio air/combustible,"[ 1.1194481   0.24783696  0.98514396 ...  0.52823085 -0.7946944
 -1.7256243 ]"
337,Programme de maintenance préventive,"[ 1.242855    0.8171956   1.3134313  ...  0.24918191 -2.1323717
  0.70055896]"
338,Maintien des équipements propres,"[ 1.2977823   1.2991626   0.13096379 ... -1.279326   -1.3869724
  0.0403378 ]"
339,Réparation des fuites dans les lignes et les vannes,"[ 3.1287227  -0.4127234  -0.47505558 ...  1.9111024   0.37064356
 -0.07450062]"
340,Maintenance sur les machines afin d'en réduire les pertes,"[ 2.8056006   1.5306281   0.9978596  ... -0.32013065  0.79572123
 -0.89762473]"
341,Réparation des fuites dans les lignes et vannes d'eau,"[ 3.4283748  -0.44021443 -0.5909407  ...  1.5148677  -0.17740628
  0.26114577]"
342,Formation du personnel pour éviter les pertes de temps et de production,"[ 3.4142325  -0.47248572 -0.3278132  ...  0.39421412  0.8856728
 -1.7187703 ]"
343,Plan de maintenance des brûleurs des chaudières,"[ 2.7542393   1.177326    0.45142308 ...  1.9596726  -1.3018439
 -0.33924577]"
344,Augmentation du diamètre des câbles pour diminuer des pertes par effet Joule,"[ 0.98780024 -0.5183269   1.1468309  ...  0.68812    -0.11589903
 -1.39441   ]"
345,Vérification de la puissance réactive,"[ 1.423986    0.09633626 -1.4548904  ... -0.8708577  -0.9985147
 -0.36385715]"
346,Minimisation du fonctionnement des moteurs au ralenti ou à faible charge,"[ 1.6883945   0.41967303  0.29382274 ...  0.33526763 -1.7690755
 -1.2743154 ]"
347,Réduction de la température de combustion,"[-0.10633548  1.5745625   0.2717992  ... -1.5252787  -0.8282552
 -0.45921558]"
348,Augmentation du transfert de chaleur vers le procédé,"[ 2.6078238   0.3279247   1.7946602  ...  0.86360854  0.03306385
 -0.5725851 ]"
349,Récupération de la chaleur des fumées pour production d'eau chaude et génération de froid,"[ 4.0847526  -1.7506701   0.4828167  ...  0.38065454 -1.4552886
 -0.16261512]"
350,Préchauffeur d'air pour chaudière,"[ 3.5794766  -0.25774652 -0.01652614 ...  0.89396834 -2.597991
 -0.04461934]"
351,Préchauffage du combustible,"[ 2.2748065   1.3017178  -0.2244445  ...  1.3802774  -2.5683131
 -0.89072555]"
352,Nettoyage des surfaces de transfert de chaleur,"[ 2.8304176   0.18077254  1.7034422  ...  0.6076575  -0.44641304
 -1.2576306 ]"
353,Vérification de la correspondance entre la sortie de la combustion et les exigences en chauffage,"[ 0.8866492   0.15208042 -1.788928   ... -0.7185239  -0.68081945
 -2.0703526 ]"
354,Repositionnement de l'admission d'air du brûleur au plafond de la chaufferie,"[ 0.06480244  1.464532    0.37641433 ...  0.20569225 -3.0284054
  0.02610633]"
355,Brûleurs récupératifs et régénératifs,"[ 2.924472   -1.661291   -0.07253995 ...  0.60147685 -1.0135592
  0.81439304]"
356,Brûleur haut rendement micromodulant sur une chaudière de production de vapeur ou eau surchauffée,"[ 2.0800679  -0.18411966  0.808661   ... -0.5497617  -0.78308123
  0.615918  ]"
357,Réduction du débit massique des gaz de combustion par une réduction de l'excès d'air,"[ 1.9400079   1.2848085   1.71108    ... -0.13131069 -0.9759542
 -0.52862304]"
358,Régulation et contrôle des brûleurs,"[ 0.36125195  0.18635741  0.0721996  ...  0.4611635  -0.1859031
 -1.7344139 ]"
359,Réflexion sur le choix du combustible,"[ 0.48490047  1.2259856   1.3024541  ...  1.6302716  -0.49116346
 -0.5670872 ]"
360,Oxycombustion,"[ 0.39191225  0.45462385 -0.09539954 ... -0.8429381  -0.35495415
 -1.1435074 ]"
361,Réduction des pertes de chaleur par les ouvertures du four,[ 3.1942594  1.411496   1.0658442 ... -0.2413577 -2.0398107 -0.2745714]
364,Inspection et vérification de l'état de l'isolation,"[ 1.303783    0.14866695 -0.3777772  ...  1.4372146  -0.47760087
  1.4643157 ]"
365,Sensibilisation sur le coûts d'un purgeur fuyard,"[ 1.5162768  -0.90326667  1.637264   ...  0.13141842 -0.16167027
  0.3611097 ]"
366,Vérification des joints d'étanchéité,"[ 1.6546559   1.1329657   0.9808375  ...  0.53624177 -0.7539857
 -0.16978095]"
367,"Calorifugeage des vannes, des robinets et des postes de détente sur un réseau vapeur","[ 2.7496126   0.06617952  0.43155754 ...  1.5163312  -2.0813498
 -0.52007204]"
368,Chauffe eau solaire collectif (CESC),"[ 1.8259084  -2.7916214   0.99387914 ...  0.1001222  -2.930417
 -0.61990625]"
370,Pompe à chaleur de type eau/eau,"[ 4.288241   -2.3344607   0.4049366  ...  0.3808139  -3.1211004
 -0.20196573]"
371,Pompe à chaleur de type air/eau,[ 3.639534  -1.7884766  0.7273649 ...  1.022925  -2.0756698 -1.1540459]
373,Gestion technique d'un bâtiment (GTB),"[ 1.3129982  -0.3588048   0.15998822 ...  0.19857188 -2.1353161
  0.8105296 ]"
374,Programmateur d'intermittence pour un chauffage par radiateurs électriques,"[ 2.0424223   0.7278609   1.5866657  ...  0.37240225 -0.8999678
 -0.42399746]"
376,Isolation d'un réseau d'eau chaude sanitaire existant,"[ 3.0557966  -2.6388893   0.20739837 ...  0.7825752  -3.9315572
  2.5644405 ]"
377,Remplacement d'un climatiseur existant par un climatiseur fixe de classe A,"[ 1.4388764  -0.05717361  0.8017064  ...  0.88997936 -1.1973406
 -2.1662738 ]"
378,Programmateur d'intermittence pour les systèmes de climatisation,[ 0.9820481  0.3320735  0.8409345 ...  0.202054  -1.2362111 -0.2761482]
379,Ventilation mécanique modulée proportionnelle,"[ 0.5740419   0.6890528  -0.04545127 ... -0.7297833  -1.2543205
  0.524218  ]"
380,Ventilation mécanique modulée à détection de présence,"[-1.2220877   1.2884551   0.52221584 ... -1.3652288  -1.8997418
 -0.0211266 ]"
381,Ventilation mécanique contrôlée simple flux autoréglable,"[ 0.39182585  0.2592955   0.19402343 ...  0.66063035 -2.3389735
 -1.7016737 ]"
382,Ventilation mécanique contrôlée double flux avec échangeur,[ 1.8613338  0.8776808  1.3851532 ...  1.3651528 -1.8634096 -0.857724 ]
384,Raccordement à un réseau de chaleur,[ 1.5411158 -1.1932833  1.1056026 ...  0.8847599 -1.6132994 -2.67954  ]
385,Mini-cogénération sans obligation d'achat,"[ 2.3018553   0.1550881   0.75443614 ...  0.06388918 -0.55474937
 -0.40715718]"
386,Circulateur à rotor noyé de classe A,[ 4.0983777  0.3134313  1.3297365 ...  0.777333  -0.5712431  0.6429779]
388,Unité autonome de traitement d'air en toiture à haute performance énergétique,"[ 1.4310662   0.44077566 -1.0451752  ... -1.4727386  -2.2704766
  0.78546757]"
389,Groupe de production d'eau glacée avec condenseur sur eau,"[ 3.124223   -2.089278   -0.3083924  ...  0.6203839  -2.5212858
  0.40593544]"
390,Echangeur air neuf / air extrait sur centrale de traitement d'air (DOM),"[ 3.1643856   0.13061279  1.2141479  ...  0.7919076  -0.625541
 -0.59962785]"
391,Accumulateur d'eau chaude à condensation,"[ 3.5672104  -2.1372685   1.1540356  ... -0.75829613 -2.9567585
  0.93566334]"
392,Système de climatisation centralisée de type DRV,"[ 2.6900976  -0.92529523  0.53837216 ...  0.47912416 -3.0639114
 -2.8207448 ]"
393,Analyse de la qualité et de la conception de l'éclairage,"[ 1.8286989  -0.79252464  0.3058063  ...  0.43631303  0.5837904
 -0.9354587 ]"
394,Gestion de l'éclairage,"[ 3.0143437  -0.85319585 -0.39023656 ... -0.57561797 -2.1735222
 -1.1258568 ]"
395,Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option A,"[ 0.512859    1.2389666   0.64578706 ...  1.1032981  -0.43292826
 -0.93477124]"
396,Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option B,"[ 0.36319718  1.2011555   0.53964806 ...  1.1051435  -0.242848
 -1.0835364 ]"
397,Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option C,"[ 0.6007913   1.2878065   0.694122   ...  1.0313133  -0.30418772
 -0.99454796]"
398,Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option D,"[ 0.57929295  1.4332392   0.55169326 ...  0.89185715 -0.10817319
 -1.2749326 ]"
399,Horloge sur un dispositif d'éclairage,"[ 1.7093115  -0.7948711   1.2646829  ... -0.5523458  -0.90282524
 -1.0557476 ]"
400,Lampes à iodures métalliques à brûleur céramique en remplacement de lampe à vapeur de mercure,"[ 0.36550963  0.9831189   0.50087583 ...  0.58533514 -1.4404614
 -0.28286275]"
403,Nappe d'éclairage fluorescent en tube de typeT5,"[ 2.169183   -0.98134226  0.31235823 ... -0.38300896 -2.264143
  0.34290245]"
404,Système de mise au repos automatique de blocs autonomes d'éclairage de sécurité (BAES),"[ 2.407319    0.21297805 -0.10986476 ...  1.6292318  -1.9768795
  0.08879032]"
405,Porte non chauffante à haute performance d'isolation pour armoire horizontale à froid négatif,"[ 0.7474168   0.08669928 -0.5989964  ...  0.24013813 -2.1075363
  0.64761513]"
406,Lampe fluo-compacte de classe A,"[ 0.4684825  -0.09799897  0.28160462 ...  0.5175017  -2.5638905
  0.39611155]"
407,Participation du personnel à l'extinction de l'éclairage en période d'inoccupation,"[ 1.7752151   0.03071225  0.11469946 ... -0.30486625 -2.0230625
  0.44831818]"
408,Etiquette pour l'identification des interrupteurs,"[ 2.338162   -0.37644565 -0.7001409  ...  1.8851583   0.19349596
 -0.7377945 ]"
411,Extinction de la lumière des zones souvent inoccupées,"[ 2.2515135  -0.21915229  0.40599847 ... -0.14219256 -2.3030727
 -0.20975526]"
412,Extinction des luminaires extérieurs quand ils ne sont pas nécessaires,"[ 0.6889057  -0.3207672  -0.78985757 ... -0.43781134 -2.1155205
 -0.7614622 ]"
414,Caches adéquats pour les luminaires,[ 2.9690428 -2.4232917  0.4794558 ...  0.8255368 -1.2841676 -0.8418206]
415,Programme d'entretien ou plan de remplacement de l'éclairage,"[ 1.989735    0.5856985   1.2951934  ... -0.02487487 -1.4198676
  0.17376867]"
416,Programmateurs pour le contrôle de l'allumage,"[ 0.89495754 -1.1850935  -0.33341917 ...  0.41083428  0.1348721
 -0.73402995]"
418,Luminaire avec réflecteur pour l'éclairage.,[ 2.0613744 -1.4004534  1.2473081 ... -1.0895208 -2.2477021  0.5104208]
419,Lampes à induction dans les zones difficile d'accès.,"[ 0.05948453 -0.5140542  -0.76257735 ...  0.34621185 -0.22403492
  0.28997132]"
420,Suppression des ampoules à incandescences,[ 0.50283   -1.0661002  0.0371344 ...  0.6300388 -2.2439744 -1.2066115]
421,Commandes individualisées de l'éclairage à distance,"[ 1.3351299  -0.9613306   0.23028578 ... -0.2239512  -1.9082236
 -0.69714814]"
422,Coupe-veille automatique par détection d'utilisation des appareils raccordés,[ 1.0850642 -0.3173105 -1.1231158 ...  1.0525522  0.1931562 -1.5117905]
423,Coupe-veille en hébergement relié au système d'accès.,"[ 2.4258752  -1.2166563  -0.7843701  ...  0.65263796 -0.63412035
 -0.7612778 ]"
424,Transformateur à haut rendement pour l'alimentation basse tension d'un site tertiaire,"[ 2.5064514   0.6872883  -0.34687564 ...  0.7237296   0.01649811
 -0.58066285]"
425,Système de pilotage par intermittence des centrales de traitement d'air (DOM),"[ 1.5851301   0.5767198   0.7627545  ... -0.89642376 -1.7246417
 -1.4515178 ]"
426,Contrat de Performance Energétique (CPE),"[-0.21779884  0.5270528   1.5216584  ...  0.0077058  -0.66938436
 -0.16732912]"
