Solution_ID,Text,Embedding
291,"Isolation d'un réseau hydraulique de chauffage, Chauffage, CVC, Bâtiment","[ 1.8856344  -1.180735    0.426442   ...  0.84394044 -2.7087104
  0.33258188]"
292,"Systèmes de chauffage rayonnant couplés à des thermostats, Chauffage, CVC, Bâtiment","[ 1.763927   -0.66538966 -0.36381418 ... -0.08927351 -1.6481533
 -0.6335017 ]"
293,"Remplacement des thermostats mécaniques par des thermostats électroniques, Chauffage, CVC, Bâtiment","[ 1.4282067   0.87131417  0.68753713 ... -0.09026058 -1.1703289
 -1.4215126 ]"
294,"Systèmes de chauffage rayonnant couplés à une GTC, Chauffage, CVC, Bâtiment","[ 1.6506084  -0.9000617  -0.26367298 ...  0.15348276 -1.8863401
 -0.4470806 ]"
295,"Chauffage et la climatisation adaptés à l'occupation des locaux, Chauffage, CVC, Bâtiment","[ 0.75525004 -0.943807   -0.33810902 ...  0.37293732 -2.3581104
 -1.0018725 ]"
296,"Chaufferie biomasse dans le tertiaire, Chaudière, Chaudière, Utilités","[ 2.3077214  -1.8621441  -0.23302911 ...  1.9838692  -2.071424
 -0.5287659 ]"
297,"Programmateur d'intermittence sur une chaudière existante pour un chauffage central à combustible, Régulation, Chaudière, Utilités","[ 2.32377    -0.49151853  1.0983461  ...  0.03124773 -1.5554096
 -0.4020118 ]"
298,"Optimiseur de relance pour chauffage central à combustible, Chauffage, CVC, Bâtiment","[ 1.4859803   0.68352085  0.52002513 ...  0.07312236 -2.0017838
 -1.7243048 ]"
299,"Cahier de maintenance à jour, Maintenance, Chaudière, Utilités","[ 2.2239332  -1.9349135   0.08375964 ...  0.05317349 -0.7828435
  1.250359  ]"
300,"Plans techniques facilement accessibles, Maintenance, Chaudière, Utilités","[ 2.3324864  -0.73444647 -0.76968247 ...  1.1462462  -0.39634368
  0.42128757]"
301,"Documents informatifs sur le matériel sujet à des réglages simples facilement accessible, Maintenance, Chaudière, Utilités","[ 1.964415   -1.0681878  -0.2447416  ... -0.22015487  0.08513244
  0.319425  ]"
302,"Vérification du bon état de la ventilation, Maintenance, Chaudière, Utilités","[ 0.847783   -0.99282235 -0.8084213  ...  0.7209034  -0.4962404
  0.30852962]"
304,"Utilisation de la plus petite chaudière quand les besoins sont les plus faibles pour maximiser la charge, Gestion et pilotage, Chaudière, Utilités","[ 1.357549   -1.0125039  -0.36573163 ...  0.5193637  -0.22085558
 -0.7087297 ]"
305,"Arrêt des chaudières dédiées au chauffage des locaux en été, Gestion et pilotage, Chaudière, Utilités","[ 3.0895665  -1.3206881   0.50182366 ...  1.6971217  -2.0746098
 -0.27891704]"
306,"Vérification de la régulation lorsque les chaudières sont à l'arrêt, Gestion et pilotage, Chaudière, Utilités","[ 2.2224457  -1.33363    -0.32492852 ...  0.14476044 -1.4204001
 -0.89488274]"
307,"Adoucissement de l'eau de ville du circuit chauffage, Traitement de l'eau, Chaudière, Utilités","[ 3.0495882  -1.5245105   0.9121     ...  0.09399912 -2.3957822
 -0.20445663]"
308,"Démarrage en cascade des chaudières, Régulation, Chaudière, Utilités","[ 3.0968618  -2.3092997  -0.20577408 ... -0.06709962 -1.5064571
  0.38098872]"
309,"Professionnel pour l'entretien annuel des chaudières, Maintenance, Chaudière, Utilités","[ 2.8158963  -1.024129   -0.16531044 ...  0.5515416  -0.3215747
  0.28490597]"
310,"Contrôle des performances des chaudières, Maintenance, Chaudière, Utilités","[ 2.3944201  -1.3981404  -0.3710726  ...  0.9574505  -1.1133316
  0.26980138]"
311,"Fonctionnement des chaudières en autocontrôle ou en télésurveillance, Maintenance, Chaudière, Utilités","[ 2.0334046  -0.36884305  0.0798456  ...  0.3275393  -0.573661
  0.2853355 ]"
312,"Utilisation optimale de la chaudière, Gestion et pilotage, Chaudière, Utilités","[ 2.561867   -1.2336178   1.0047221  ...  1.7195201  -0.41089514
 -0.24958083]"
314,"Vérification du débit d'eau chaude sanitaire, Production, Eau Chaude Sanitaire, Eau","[ 3.4914658  -3.642815   -0.9822582  ...  0.27604944 -2.3886154
  0.43765035]"
315,"Société de maintenance spécialisée sous contrat pour l'entretien, Maintenance, Chaudière, Utilités","[ 1.8381617   0.13046832 -0.02635163 ... -0.73917204 -0.6898317
  0.5716418 ]"
316,"Vérification du contrat de maintenance afin de voir s'il est adapté, Maintenance, Chaudière, Utilités","[ 1.3901392  -0.80749255 -0.92215806 ... -0.2248832   0.23357095
  0.6521382 ]"
317,"Vérification de la circulation dans les canalisations, Réseau, Pompe, Utilités","[ 2.0329914  -1.5726683  -0.17747602 ...  0.26051372 -1.5213177
 -1.4081993 ]"
319,"Vérification des débits de circulation primaire et secondaire, Régulation, Chaudière, Utilités","[ 2.3764198  -2.2028768  -0.0758144  ...  0.19073582 -0.9723687
 -0.31618664]"
320,"Amélioration de l'isolation des chaudières, Chaudière, Chaudière, Utilités","[ 2.266555   -0.4895476   0.38579813 ...  1.1841936  -1.2889943
  0.4400694 ]"
321,"Isolation du réseau de distribution de chaleur, Récupération de chaleur, Chaudière, Utilités","[ 3.4011378  -1.9013326   1.8417532  ...  2.2837734  -1.7338191
  0.12639603]"
322,"Récupérateur de chaleur à condensation, Fumées, Chaudière, Utilités","[ 3.5761423  -1.4157877   1.786772   ...  0.8929558  -0.9234946
 -0.24514644]"
323,"Séparation de la production d'eau chaude et de chauffage, Production, Eau Chaude Sanitaire, Eau","[ 4.048231   -2.6249723   0.30817676 ...  1.2416373  -3.0666344
 -0.07895069]"
324,"Réaction face aux pannes répétées, Maintenance, Chaudière, Utilités","[ 2.4867046  -0.42298642 -0.00671787 ...  0.4164447  -0.3034268
  0.68291104]"
325,"Récupérateur sur les fumées pour préchauffer l’air comburant, Air de combustion, Chaudière, Utilités",[ 2.8491173 -0.7832784  0.545099  ...  0.7523591 -0.8678225 -0.836847 ]
327,"Analyse de la pertinence du fluide caloporteur, Gestion et pilotage, Chaudière, Utilités","[ 2.3907058  -1.3071105   1.2037877  ...  0.7867374  -0.80470735
 -0.24239287]"
328,"Fonctionnement du moteur à pleine charge, Ajustement production/besoin, Moteur, Utilités","[ 2.4377313  -1.1702683   0.48614502 ...  0.7311985   0.58490694
  0.6177104 ]"
329,"Rénovation du poste éclairage par l'utilisation de lampes ou ballasts de meilleure efficacité, Gestion et pilotage, Eclairage, Bâtiment","[ 0.76615393 -0.9399049   0.70457125 ... -0.00391169 -1.5099337
 -0.24458615]"
330,"Elimination des fuites dans les lignes et vannes de gaz d'inertage et d'air comprimé, Maintenance, Chaudière, Utilités","[ 3.620219   -0.27585343 -0.12504196 ...  0.73996145 -0.93835115
  0.5827647 ]"
331,"Moteur d'efficacité standard label IE1 (EFF2), Moteur, Moteur, Utilités","[ 1.6707596   1.2463591   0.08164079 ...  1.0026969   0.43510294
 -1.5773761 ]"
332,"Réduction de la pression de l'air comprimé au minimum requis, Gestion et pilotage, Air comprimé, Utilités","[ 2.7478647  -0.646869    0.0471903  ...  0.23565616 -1.4129633
 -0.32363942]"
333,"Isolation des équipements qui ne le sont pas, Maintenance, Organisation, Management (ISO 50 001)","[ 0.73319966  0.6566601   0.5550345  ... -0.25642312 -0.7769464
  0.91816777]"
334,"Détecteurs de présence, Gestion et pilotage, Eclairage, Bâtiment","[ 1.4401366  -0.7451192  -0.53864366 ... -0.7576701  -1.7197677
 -0.80744195]"
335,"Utilisation d'une source lumineuse plus efficace, Luminaire, Eclairage, Bâtiment","[ 1.1900514  -1.020473   -0.4431355  ...  0.50499743 -1.0339476
 -0.05728412]"
336,"Analyse des effluents gazeux pour ajuster correctement le ratio air/combustible, Air de combustion, Chaudière, Utilités","[ 1.4609091  -0.15246569  0.7975189  ...  0.77526957 -0.7702942
 -1.709702  ]"
337,"Programme de maintenance préventive, Maintenance, Organisation, Management (ISO 50 001)","[ 0.6102362   0.79814476  0.9098842  ... -0.6313985  -0.8150475
  0.47445965]"
338,"Maintien des équipements propres, Maintenance, Organisation, Management (ISO 50 001)","[ 0.47331086  0.6682523   0.56418836 ... -0.77712405 -0.52882344
  0.2776169 ]"
339,"Réparation des fuites dans les lignes et les vannes, Vanne, Vapeur, Utilités","[ 2.8335612  -0.51494604 -0.79123515 ...  0.9405579   0.07112087
 -0.20686899]"
340,"Maintenance sur les machines afin d'en réduire les pertes, Maintenance, Moteur, Utilités","[ 2.3273423   0.6134877  -0.3876954  ... -0.27370536  0.54491544
 -0.07726198]"
341,"Réparation des fuites dans les lignes et vannes d'eau, Réseau, Eau de procédés, Eau","[ 4.123482   -1.4527482  -0.3384936  ...  0.11228982 -1.8035022
  0.52077764]"
342,"Formation du personnel pour éviter les pertes de temps et de production, Sensibilisation, Organisation, Management (ISO 50 001)","[ 1.9190857  -0.2505222   0.5985434  ... -0.10175824  0.12737179
 -0.8928885 ]"
343,"Plan de maintenance des brûleurs des chaudières, Maintenance, Chaudière, Utilités","[ 2.7688496  -0.21178764  0.07569875 ...  1.3047734  -1.0655805
  0.50936466]"
344,"Augmentation du diamètre des câbles pour diminuer des pertes par effet Joule, Régulation, Moteur, Utilités","[ 0.50792396 -1.3416398   0.70853823 ...  0.20387177  0.21874847
 -0.5708709 ]"
345,"Vérification de la puissance réactive, Condensateur, Distribution électrique, Utilités","[ 1.441785   -1.4767096  -1.2003033  ... -0.1785166  -1.6597077
  0.48377874]"
346,"Minimisation du fonctionnement des moteurs au ralenti ou à faible charge, Régulation, Moteur, Utilités","[ 1.6553512  -0.33142397 -0.24279863 ... -0.11252329 -1.2992892
 -0.83874613]"
347,"Réduction de la température de combustion, Fumées, Chaudière, Utilités","[ 1.5300319   0.22713915  0.15994255 ... -0.67423296 -0.80357206
 -0.3110012 ]"
348,"Augmentation du transfert de chaleur vers le procédé, Chaudière, Chaudière, Utilités","[ 3.7528727  -0.84176135  1.1678382  ...  1.0205998  -0.7676739
  0.33562264]"
349,"Récupération de la chaleur des fumées pour production d'eau chaude et génération de froid, Récupération de chaleur, Chaudière, Utilités","[ 4.547537   -2.1760356   0.91116506 ...  0.9956716  -1.1157366
 -0.10313571]"
350,"Préchauffeur d'air pour chaudière, Air de combustion, Chaudière, Utilités","[ 3.473487   -0.80592453  0.0977202  ...  1.3032687  -1.8315673
 -0.5277867 ]"
351,"Préchauffage du combustible, Récupération de chaleur, Chaudière, Utilités","[ 3.887767   -0.46705854  1.1540341  ...  1.8212606  -1.5536577
 -0.42723626]"
352,"Nettoyage des surfaces de transfert de chaleur, Maintenance, Chaudière, Utilités","[ 3.1359181  -0.7225861   0.9323542  ...  0.55019534 -0.34266165
  0.18093973]"
353,"Vérification de la correspondance entre la sortie de la combustion et les exigences en chauffage, Fumées, Chaudière, Utilités","[ 1.3805205  -0.66990316 -1.5194952  ... -0.31481495 -0.71424305
 -1.5897722 ]"
354,"Repositionnement de l'admission d'air du brûleur au plafond de la chaufferie, Air de combustion, Chaudière, Utilités","[ 1.2629128   0.8239769   0.38461065 ...  0.8806743  -2.767428
 -0.17844759]"
355,"Brûleurs récupératifs et régénératifs, Brûleur, Chaudière, Utilités","[ 3.2828023  -1.4726226   0.37258613 ...  1.1551728  -0.60056275
  0.4427127 ]"
356,"Brûleur haut rendement micromodulant sur une chaudière de production de vapeur ou eau surchauffée, Brûleur, Chaudière, Utilités","[ 2.337593   -0.5779654   0.7529686  ... -0.23911501 -0.9387325
  0.43326303]"
357,"Réduction du débit massique des gaz de combustion par une réduction de l'excès d'air, Air de combustion, Chaudière, Utilités","[ 2.1659715   0.6519091   1.4010979  ...  0.09304541 -1.0938989
 -0.6117774 ]"
358,"Régulation et contrôle des brûleurs, Brûleur, Chaudière, Utilités","[ 2.2056718   0.10214445  0.34381458 ...  0.70602864 -0.50685716
 -0.8081788 ]"
359,"Réflexion sur le choix du combustible, Gestion et pilotage, Chaudière, Utilités","[ 1.5513629  -0.0325737   0.9229435  ...  1.671551   -0.73854804
 -0.706484  ]"
360,"Oxycombustion, Brûleur, Fours, combustion, Procédés","[ 2.3366735   0.6144758  -0.40225613 ...  0.28880876 -0.10938843
  0.14472245]"
361,"Réduction des pertes de chaleur par les ouvertures du four, Four, Fours, combustion, Procédés","[ 3.4203346   1.9410472  -0.08187556 ...  0.10572314 -1.5339833
  0.6775852 ]"
364,"Inspection et vérification de l'état de l'isolation, Maintenance, Chaudière, Utilités","[ 1.4369552  -0.6477927  -0.28109616 ...  1.0351778  -0.48409647
  1.6544144 ]"
365,"Sensibilisation sur le coûts d'un purgeur fuyard, Purgeur, Vapeur, Utilités","[ 1.7936602  -1.0949754   1.307614   ...  0.39607945 -0.09928656
  0.35415053]"
366,"Vérification des joints d'étanchéité, Réseau, Vapeur, Utilités","[ 2.0444193  -0.11673069  0.32319847 ...  0.6543042  -0.9279401
 -0.759804  ]"
367,"Calorifugeage des vannes, des robinets et des postes de détente sur un réseau vapeur, Réseau, Vapeur, Utilités","[ 3.3402026  -0.39789003  0.250025   ...  1.5064282  -1.9421246
 -0.68913084]"
368,"Chauffe eau solaire collectif (CESC), Production, Eau Chaude Sanitaire, Eau","[ 2.4461048  -2.9891703   0.53328484 ...  0.35343152 -2.5367901
  0.17544138]"
370,"Pompe à chaleur de type eau/eau, Chauffage, CVC, Bâtiment","[ 3.5201006  -1.8076926   0.3629076  ...  0.27317056 -2.122829
 -0.13849282]"
371,"Pompe à chaleur de type air/eau, Chauffage, CVC, Bâtiment","[ 3.151505   -1.1651479   0.4473272  ...  0.80740863 -1.4655604
 -1.0678686 ]"
373,"Gestion technique d'un bâtiment (GTB), Gestion et pilotage, Bâtiment","[ 1.3046902  -0.14602922  0.345334   ...  0.25578916 -0.93767935
  0.39046007]"
374,"Programmateur d'intermittence pour un chauffage par radiateurs électriques, Chauffage, CVC, Bâtiment","[ 1.9906591   0.42073864  0.6122289  ...  0.18058693 -1.0070323
 -0.8848799 ]"
376,"Isolation d'un réseau d'eau chaude sanitaire existant, Réseau, Eau Chaude Sanitaire, Eau",[ 3.610287  -3.406524   0.8956564 ...  0.3683383 -2.8392427  1.9281845]
377,"Remplacement d'un climatiseur existant par un climatiseur fixe de classe A, Climatisation, CVC, Bâtiment","[ 1.1204015  -0.43674895  0.6246313  ...  0.26333466 -1.2083647
 -1.7790701 ]"
378,"Programmateur d'intermittence pour les systèmes de climatisation, Climatisation, CVC, Bâtiment","[ 0.6596543  -0.8034762   0.17103459 ... -0.35548148 -0.8442748
 -0.3124088 ]"
379,"Ventilation mécanique modulée proportionnelle, Ventilation, CVC, Bâtiment","[-0.24150775  0.2821064  -0.22087085 ... -0.1695797  -1.3562492
  0.26410833]"
380,"Ventilation mécanique modulée à détection de présence, Ventilation, CVC, Bâtiment","[-0.8626771   0.46355674 -0.23896444 ... -0.89066404 -1.6043838
  0.08276701]"
381,"Ventilation mécanique contrôlée simple flux autoréglable, Ventilation, CVC, Bâtiment","[-0.2705234  -0.02220835 -0.15224998 ...  0.601215   -1.8315903
 -1.021191  ]"
382,"Ventilation mécanique contrôlée double flux avec échangeur, Ventilation, CVC, Bâtiment","[ 0.8562874   0.5445218   0.82413393 ...  0.8823212  -1.5269288
 -0.4991802 ]"
384,"Raccordement à un réseau de chaleur, Chauffage, CVC, Bâtiment","[ 1.6538758  -1.220363    0.94230354 ...  0.88413304 -1.5681313
 -2.1304307 ]"
385,"Mini-cogénération sans obligation d'achat, Micro/mini-cogénération, Cogénération","[ 0.7359142  -0.6261885   1.355287   ... -0.24624054 -0.19897072
 -0.69431543]"
386,"Circulateur à rotor noyé de classe A, Chauffage, CVC, Bâtiment","[ 2.7135942   0.13926435  0.73137295 ...  0.28324676 -0.74860334
 -0.26753172]"
388,"Unité autonome de traitement d'air en toiture à haute performance énergétique, Ventilation, CVC, Bâtiment","[ 0.3955762   0.1047456  -0.57954174 ... -1.2282046  -1.753518
  0.69315773]"
389,"Groupe de production d'eau glacée avec condenseur sur eau, Condenseur, Froid, Utilités","[ 3.3998964  -2.3109457  -0.4423053  ...  0.42012656 -1.9613811
  0.12630989]"
390,"Echangeur air neuf / air extrait sur centrale de traitement d'air (DOM), Ventilation, CVC, Bâtiment","[ 2.1878026  -0.11146838  0.9726278  ...  0.47121635 -0.85536283
 -0.21616924]"
391,"Accumulateur d'eau chaude à condensation, Production, Eau Chaude Sanitaire, Eau","[ 3.624836   -3.1697502   0.5181153  ... -0.05984195 -2.6563148
  0.9824718 ]"
392,"Système de climatisation centralisée de type DRV, Climatisation, CVC, Bâtiment","[ 1.978557   -1.2507716   0.52673984 ...  0.06829228 -2.2276628
 -1.9422708 ]"
393,"Analyse de la qualité et de la conception de l'éclairage, Gestion et pilotage, Eclairage, Bâtiment","[ 1.5121385  -0.5279733   0.0132258  ...  0.1545879  -0.51166445
 -0.7380644 ]"
394,"Gestion de l'éclairage, Gestion et pilotage, Eclairage, Bâtiment","[ 1.6776978  -0.98147565 -0.590213   ...  0.12388457 -1.9095017
 -0.9359828 ]"
395,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option A, Gestion et pilotage, Eclairage, Bâtiment","[ 0.7118421   0.7075793   0.19587196 ...  0.42197907 -0.46688768
 -0.893514  ]"
396,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option B, Gestion et pilotage, Eclairage, Bâtiment","[ 0.7493068   0.635343    0.2114392  ...  0.32802266 -0.4757646
 -0.7418347 ]"
397,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option C, Gestion et pilotage, Eclairage, Bâtiment","[ 0.81304556  0.7074514   0.15432405 ...  0.27140656 -0.74036086
 -0.88354325]"
398,"Evaluation de l'efficacité en effectuant des mesures et vérifications : M&V - Option D, Gestion et pilotage, Eclairage, Bâtiment","[ 0.83810437  0.9319641   0.0084638  ...  0.3049578  -0.27176374
 -1.0785713 ]"
399,"Horloge sur un dispositif d'éclairage, Régulation, Eclairage, Bâtiment",[ 1.267968  -1.6531312 -0.4528338 ... -0.6782124 -0.689682  -0.6812887]
400,"Lampes à iodures métalliques à brûleur céramique en remplacement de lampe à vapeur de mercure, Luminaire, Eclairage, Bâtiment","[ 0.5543416   0.5107644   0.16643983 ...  0.30144355 -1.0812402
 -0.16064708]"
403,"Nappe d'éclairage fluorescent en tube de typeT5, Luminaire, Eclairage, Bâtiment","[ 1.8148735  -0.64924234 -0.34388667 ... -0.17012677 -2.0496604
  0.29480934]"
404,"Système de mise au repos automatique de blocs autonomes d'éclairage de sécurité (BAES), Gestion et pilotage, Eclairage, Bâtiment","[ 1.9344901  -0.08249746 -0.42356294 ...  0.88600767 -1.6977739
 -0.1577691 ]"
405,"Porte non chauffante à haute performance d'isolation pour armoire horizontale à froid négatif, Meuble frigorifique, Froid, Utilités","[ 1.3966624  -0.45527017 -0.7927438  ...  0.711281   -2.065795
  0.53290987]"
406,"Lampe fluo-compacte de classe A, Luminaire, Eclairage, Bâtiment","[ 0.5838405  -0.16974485 -0.5605736  ... -0.03867596 -1.9153966
  0.4307916 ]"
407,"Participation du personnel à l'extinction de l'éclairage en période d'inoccupation, Gestion et pilotage, Eclairage, Bâtiment","[ 1.5795987  -0.5106729  -0.4636524  ... -0.5338663  -1.5984192
  0.37396467]"
408,"Etiquette pour l'identification des interrupteurs, Gestion et pilotage, Eclairage, Bâtiment","[ 1.5752506  -1.0015056  -0.6677032  ...  0.59000295 -0.77061456
 -0.8613575 ]"
411,"Extinction de la lumière des zones souvent inoccupées, Régulation, Eclairage, Bâtiment","[ 1.5207899  -1.094628   -0.5181     ... -0.6994241  -1.2737844
 -0.02269625]"
412,"Extinction des luminaires extérieurs quand ils ne sont pas nécessaires, Régulation, Eclairage, Bâtiment",[ 0.5757462 -1.3251584 -1.0944376 ... -0.639207  -1.218243  -0.7179566]
414,"Caches adéquats pour les luminaires, Maintenance, Eclairage, Bâtiment","[ 1.7405567  -2.0630908  -0.4473859  ...  0.19786347 -0.6884083
 -0.05875562]"
415,"Programme d'entretien ou plan de remplacement de l'éclairage, Maintenance, Eclairage, Bâtiment","[ 1.6125014   0.01282952  0.07250957 ... -0.10190773 -1.0584033
  0.52153736]"
416,"Programmateurs pour le contrôle de l'allumage, Régulation, Eclairage, Bâtiment","[ 0.88297635 -1.6500813  -1.0431292  ... -0.29149598 -0.19961461
 -0.7532055 ]"
418,"Luminaire avec réflecteur pour l'éclairage., Luminaire, Eclairage, Bâtiment","[ 1.8091748  -1.0154994   0.10599909 ... -0.86467916 -1.6132892
  0.1643138 ]"
419,"Lampes à induction dans les zones difficile d'accès., Luminaire, Eclairage, Bâtiment","[ 0.49032843 -0.69925284 -1.3130397  ...  0.0077366  -0.16082144
  0.3110561 ]"
420,"Suppression des ampoules à incandescences, Luminaire, Eclairage, Bâtiment","[ 0.9577776  -1.1335881  -0.4495372  ...  0.19482328 -1.7276077
 -0.6019124 ]"
421,"Commandes individualisées de l'éclairage à distance, Régulation, Eclairage, Bâtiment","[ 1.0226105  -2.02044    -0.6765435  ... -0.69848824 -1.2758633
 -0.8661485 ]"
422,"Coupe-veille automatique par détection d'utilisation des appareils raccordés, Appareils électriques, Bâtiment","[ 0.89002687 -1.166045   -1.7095939  ...  0.7828266   0.6354752
 -1.3107473 ]"
423,"Coupe-veille en hébergement relié au système d'accès., Appareils électriques, Bâtiment","[ 1.9969568  -1.1812868  -1.0127047  ...  0.10664484 -0.44171533
 -0.95886725]"
424,"Transformateur à haut rendement pour l'alimentation basse tension d'un site tertiaire, Transformateur, Distribution électrique, Utilités","[ 2.4747565   0.305641   -0.7934616  ...  0.94454736 -0.6687287
 -0.30938587]"
425,"Système de pilotage par intermittence des centrales de traitement d'air (DOM), Ventilation, CVC, Bâtiment","[ 1.0343087   0.23066236  0.7269502  ... -0.7584856  -1.6590676
 -0.9138472 ]"
426,"Contrat de Performance Energétique (CPE), Contrat, Gestion des énergies, Management (ISO 50 001)","[ 0.23806414 -0.01212193  1.6347294  ... -0.02304826 -1.1557525
 -0.4792544 ]"
427,"Connaissance approfondie de la répartition de la consommation d'énergie du site, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)","[ 0.7598982  -0.66759926  1.3258339  ...  0.53287774 -0.47251138
  0.35798988]"
428,"Politique environnementale, Management (ISO 50 001)","[ 0.5549277  -0.22085384  1.1356496  ...  0.42576054 -1.6566106
  0.19308087]"
429,"Comité énergie interne au site pour piloter la politique énergétique du site., Stratégie et politique, Organisation, Management (ISO 50 001)","[ 1.0942074  -0.0747648   0.1477193  ... -0.42916968 -0.31226814
 -0.49217162]"
430,"Création d'un poste de responsable énergie, Management (ISO 50 001)","[ 1.1712333   0.59180903  0.8979127  ... -0.54493207 -0.9225813
 -0.22668321]"
431,"Concurrence des fournisseurs d'énergies, Contrat, Gestion des énergies, Management (ISO 50 001)","[ 0.6753527  -0.32663444  0.65474206 ...  0.13568974 -1.0942777
 -0.4814837 ]"
432,"Achat d'énergie mutualisé, Contrat, Gestion des énergies, Management (ISO 50 001)","[ 1.1941235  -0.60182136  1.2022367  ... -0.24020286 -1.5146676
 -0.30982524]"
433,"Vérification des factures d'énergie, Contrat, Gestion des énergies, Management (ISO 50 001)","[ 0.08971149  0.00557826  1.0259842  ... -0.12811182 -1.3485448
 -0.21936749]"
435,"Liste de fournisseur d'énergie potentiels, Contrat, Gestion des énergies, Management (ISO 50 001)","[ 1.4630705  -0.29695764  0.97267514 ...  0.36658677 -0.97810644
 -0.2554921 ]"
437,"Démagnétiseur sur les fours, Gestion et pilotage, Fours, combustion, Procédés",[3.1952882  0.65966433 0.35631427 ... 0.05623672 0.02342415 0.7503711 ]
439,"Procédure pour relever les compteurs, Appareils électriques, Bâtiment","[ 1.1177624  -0.7103047  -1.0158463  ...  0.18123133 -0.58210605
 -0.33853862]"
440,"Analyse des irrégularités du profil de production, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)","[ 0.5338795  -0.59870315  0.42628092 ...  0.7555846  -0.47644234
 -0.23033614]"
441,"Mesure des consommations énergétiques la nuit durant le tarif ""heures creuses"", Mesure et comptage d’énergie, Management (ISO 50 001)","[ 0.38843763  0.15082383  1.3707778  ... -0.16148505 -0.34987855
  0.4918067 ]"
442,"Optimisation des achats selon la variation du prix du fioul, Management (ISO 50 001)","[ 0.55469126  0.48265788  1.5695808  ... -0.06782143 -0.36638206
 -0.94442314]"
443,"Utilisation des DJU pour analyser le chauffage., Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)","[ 0.89946616 -0.8028616   0.745059   ...  0.6454624  -1.0875305
 -0.5767313 ]"
444,"Suivi des performances de production, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)","[ 0.59376603 -0.7341033   0.31834337 ...  0.5294344  -0.849483
 -0.49710974]"
445,"Comparaison des performances énergétiques avec d'autres sites industriels, Indicateurs et tableau de bord, Mesure et comptage d’énergie, Management (ISO 50 001)","[ 0.64601314 -0.2820847   0.8907431  ...  0.85678977 -0.43546286
 -0.31534743]"
446,"Objectifs chiffrés de réduction de consommation d'énergie, Stratégie et politique, Organisation, Management (ISO 50 001)","[ 0.49349764  0.06379548  0.64261943 ...  0.06356778 -0.45115307
 -0.13562152]"
447,"Motivation du personnel pour trouver des idées d'économies d'énergie réalisables., Sensibilisation, Organisation, Management (ISO 50 001)","[ 0.56251717  0.11623769  0.9727442  ... -0.18238263  0.37882826
 -0.09973019]"
448,"Bibliothèque des documentations constructeurs relatives aux matériels énergétiques de l'entreprise, Maintenance, Organisation, Management (ISO 50 001)","[ 1.6426371   0.44989324 -0.11386767 ... -0.19386889 -0.51824516
 -0.5426097 ]"
449,"Formation du personnel à l'utilisation rationnelle de l'énergie, Management (ISO 50 001)","[ 1.1126603   0.6391455   0.84034216 ... -0.4589407  -1.1328253
 -0.39488536]"
450,"Communication sur les bénéfices d'une politique d'économie d'énergie, Stratégie et politique, Organisation, Management (ISO 50 001)","[ 0.42483574  0.12653735  0.7957148  ... -0.22457992 -0.670068
 -0.5751944 ]"
451,"Unité de transport intermodal (UTI), Report modal, Transport, Technologies énergétiques","[ 2.4309616   0.16560732  0.3210726  ... -0.02341223  0.2891809
  0.07518335]"
452,"Pneus d'autobus à basse résistance au roulement, Matériel roulant, Transport, Technologies énergétiques","[ 2.1957238   0.5656076  -0.17656554 ... -0.26158035 -0.2656604
  1.1089381 ]"
453,"Télématique embarquée pour le suivi de la conduite d'un véhicule, Gestion et pilotage, Transport, Technologies énergétiques","[ 1.6042968  -0.647082    0.14960597 ...  0.36799788 -0.09370016
 -0.12090836]"
454,"Lubrifiant économiseur d'énergie, Maintenance, Transport, Technologies énergétiques",[2.4116144  0.9779339  0.76094365 ... 0.7421191  0.73993605 0.83685654]
455,"Suivi des consommations de carburant grâce à des cartes privatives, Gestion et pilotage, Transport, Technologies énergétiques","[ 2.0277984  -0.76187116  0.9786847  ... -0.22873437 -0.17959209
 -0.3095527 ]"
456,"Pneus de véhicules légers à basse résistance au roulement., Matériel roulant, Transport, Technologies énergétiques","[ 2.14526     0.5039454  -0.15641269 ... -0.01696467 -0.8395222
  0.54444367]"
457,"Unité de transport intermodal pour le transport combiné fleuve-route, Report modal, Transport, Technologies énergétiques","[ 2.4769518   0.7663724   0.13195139 ...  0.01599029  0.6653815
 -0.10095415]"
458,"Wagon d'autoroute ferroviaire, Report modal, Transport, Technologies énergétiques","[ 1.3937583  -0.31527975 -0.0068363  ... -1.2764275   0.6417514
  1.0017003 ]"
459,"Acquisition d'une barge fluviale, Report modal, Transport, Technologies énergétiques","[ 2.2315595   0.6326401   0.4735986  ... -1.1618791  -1.407784
  0.34507388]"
460,"Acquisition d'un automoteur fluvial, Report modal, Transport, Technologies énergétiques","[ 2.069522    0.19197257 -0.5927584  ... -0.5280935   0.01247451
  0.3792071 ]"
